screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent,coord_space
clock,World Clock,elder_combo_max,co_present,"[321, 2069]",321,2069,216,2106,432,2151,0,1,0,bracket,vision,0,
clock,Timers,elder_combo_max,co_present,"[540, 2110]",540,2110,476,2106,604,2151,1,1,1,bracket,vision,0,
clock,Stopwatch,elder_combo_max,co_present,"[756, 2116]",756,2116,654,2106,857,2151,1,1,1,bracket,vision,0,
clock,Bedtime,elder_combo_max,co_present,"[976, 2110]",976,2110,892,2106,1052,2151,1,1,1,bracket,vision,0,
clock,Mon-Fri,elder_combo_mid,co_present,"[243, 303]",243,303,108,252,378,352,1,1,1,bracket,vision,0,
clock,8:30 AM,elder_combo_mid,co_present,"[280, 466]",280,466,108,376,448,553,1,1,1,bracket,vision,0,
clock,Sun Sat,elder_combo_mid,co_present,"[235, 728]",235,728,108,679,363,779,1,1,1,bracket,vision,0,
clock,9:00 AM,elder_combo_mid,co_present,"[253, 884]",253,884,108,803,466,980,1,1,1,bracket,vision,0,
clock,World Clock,elder_combo_mid,co_present,"[325, 2105]",325,2105,216,2130,432,2174,1,1,1,bracket,vision,0,
clock,Timers,elder_combo_mid,co_present,"[540, 2142]",540,2142,477,2130,603,2174,1,1,1,bracket,vision,0,
clock,Stopwatch,elder_combo_mid,co_present,"[756, 2131]",756,2131,658,2130,854,2174,1,1,1,bracket,vision,0,
clock,Bedtime,elder_combo_mid,co_present,"[973, 2114]",973,2114,894,2130,1049,2174,1,1,1,bracket,vision,0,
clock,Mon-Fri,colorblind_deuteranomaly,co_present,"[180, 252]",180,252,95,221,266,283,1,1,1,bracket,vision,0,
clock,8:30 AM,colorblind_deuteranomaly,co_present,"[244, 385]",244,385,95,304,393,459,1,1,1,bracket,vision,0,
clock,Sun Sat,colorblind_deuteranomaly,co_present,"[175, 604]",175,604,95,570,256,632,1,1,1,bracket,vision,0,
clock,9:00 AM,colorblind_deuteranomaly,co_present,"[254, 740]",254,740,95,653,408,808,1,1,1,bracket,vision,0,
clock,World Clock,colorblind_deuteranomaly,co_present,"[323, 2169]",323,2169,221,2162,426,2202,1,1,1,bracket,vision,0,
clock,Timers,colorblind_deuteranomaly,co_present,"[539, 2159]",539,2159,482,2162,596,2202,1,1,1,bracket,vision,0,
clock,Stopwatch,colorblind_deuteranomaly,co_present,"[753, 2156]",753,2156,666,2162,845,2202,1,1,1,bracket,vision,0,
clock,Bedtime,colorblind_deuteranomaly,co_present,"[970, 2157]",970,2157,900,2162,1042,2202,1,1,1,bracket,vision,0,
contacts,All contacts,baseline,co_present,"[247, 253]",247,253,142,226,342,279,1,1,1,bracket,vision,0,
contacts,Your info,baseline,co_present,"[282, 413]",282,413,221,389,346,431,1,1,1,bracket,vision,0,
contacts,No contacts yet,baseline,co_present,"[541, 1490]",541,1490,317,1446,763,1530,1,1,1,bracket,vision,0,
contacts,Contacts,baseline,co_present,"[180, 2149]",180,2149,110,2161,248,2203,1,1,1,bracket,vision,0,
contacts,Highlights,baseline,co_present,"[541, 2165]",541,2165,463,2161,616,2203,1,1,1,bracket,vision,0,
contacts,Organize,baseline,co_present,"[900, 2161]",900,2161,831,2161,968,2203,1,1,1,bracket,vision,0,
contacts,All contacts,elder_text_heavy,co_present,"[284, 253]",284,253,142,214,436,291,1,1,1,bracket,vision,0,
contacts,Your info,elder_text_heavy,co_present,"[310, 417]",310,417,221,389,400,448,1,1,1,bracket,vision,0,
contacts,No contacts yet,elder_text_heavy,co_present,"[540, 1510]",540,1510,289,1453,792,1549,1,1,1,bracket,vision,0,
contacts,Contacts,elder_text_heavy,co_present,"[180, 2164]",180,2164,84,2147,275,2203,1,1,1,bracket,vision,0,
contacts,Highlights,elder_text_heavy,co_present,"[540, 2159]",540,2159,434,2147,646,2203,1,1,1,bracket,vision,0,
contacts,Organize,elder_text_heavy,co_present,"[899, 2164]",899,2164,805,2147,994,2203,1,1,1,bracket,vision,0,
contacts,All contacts,elder_zoom_heavy,co_present,"[278, 288]",278,288,162,258,394,318,1,1,1,bracket,vision,0,
contacts,Your info,elder_zoom_heavy,co_present,"[319, 470]",319,470,252,444,396,492,1,1,1,bracket,vision,0,
contacts,No contacts yet,elder_zoom_heavy,co_present,"[541, 1533]",541,1533,284,1482,796,1578,1,1,1,bracket,vision,0,
contacts,Contacts,elder_zoom_heavy,co_present,"[180, 2111]",180,2111,101,2130,258,2178,1,1,1,bracket,vision,0,
contacts,Highlights,elder_zoom_heavy,co_present,"[540, 2142]",540,2142,452,2130,627,2178,1,1,1,bracket,vision,0,
contacts,Organize,elder_zoom_heavy,co_present,"[900, 2134]",900,2134,822,2130,977,2178,1,1,1,bracket,vision,0,
contacts,All contacts,elder_combo_max,co_present,"[378, 314]",378,314,176,260,584,366,1,1,1,bracket,vision,0,
contacts,Your info,elder_combo_max,co_present,"[396, 524]",396,524,273,483,523,567,1,1,1,bracket,vision,0,
contacts,No contacts yet,elder_combo_max,co_present,"[539, 1580]",539,1580,199,1516,881,1645,1,1,1,bracket,vision,0,
contacts,Contacts,elder_combo_max,co_present,"[179, 2107]",179,2107,46,2079,314,2157,1,1,1,bracket,vision,0,
contacts,Highlights,elder_combo_max,co_present,"[541, 2112]",541,2112,390,2079,690,2157,1,1,1,bracket,vision,0,
contacts,Organize,elder_combo_max,co_present,"[900, 2087]",900,2087,766,2079,1033,2157,1,1,1,bracket,vision,0,
contacts,All contacts,elder_combo_mid,co_present,"[345, 292]",345,292,162,241,527,336,1,1,1,bracket,vision,0,
contacts,Your info,elder_combo_mid,co_present,"[360, 478]",360,478,252,444,470,516,1,1,1,bracket,vision,0,
contacts,No contacts yet,elder_combo_mid,co_present,"[538, 1567]",538,1567,242,1493,839,1605,1,1,1,bracket,vision,0,
contacts,Contacts,elder_combo_mid,co_present,"[181, 2127]",181,2127,63,2111,297,2178,1,1,1,bracket,vision,0,
contacts,Highlights,elder_combo_mid,co_present,"[538, 2128]",538,2128,409,2111,671,2178,1,1,1,bracket,vision,0,
contacts,Organize,elder_combo_mid,co_present,"[896, 2133]",896,2133,784,2111,1016,2178,1,1,1,bracket,vision,0,
contacts,All contacts,colorblind_deuteranomaly,co_present,"[240, 254]",240,254,142,226,342,279,1,1,1,bracket,vision,0,
contacts,Your info,colorblind_deuteranomaly,co_present,"[282, 411]",282,411,221,389,346,431,1,1,1,bracket,vision,0,
contacts,No contacts yet,colorblind_deuteranomaly,co_present,"[540, 1496]",540,1496,317,1446,763,1530,1,1,1,bracket,vision,0,
contacts,Contacts,colorblind_deuteranomaly,co_present,"[178, 2141]",178,2141,110,2161,248,2203,1,1,1,bracket,vision,0,
contacts,Highlights,colorblind_deuteranomaly,co_present,"[541, 2163]",541,2163,463,2161,616,2203,1,1,1,bracket,vision,0,
contacts,Organize,colorblind_deuteranomaly,co_present,"[902, 2160]",902,2160,831,2161,968,2203,1,1,1,bracket,vision,0,
dialer,Phone Number,baseline,co_present,"[540, 1000]",540,1000,147,900,933,1044,1,1,1,bracket,vision,0,
dialer,1,baseline,co_present,"[187, 1145]",187,1145,169,1093,203,1197,1,1,1,bracket,vision,0,
dialer,2,baseline,co_present,"[540, 1151]",540,1151,518,1097,561,1201,1,1,1,bracket,vision,0,
dialer,ABC,baseline,co_present,"[540, 1224]",540,1224,505,1201,574,1245,1,1,1,bracket,vision,0,
dialer,3,baseline,co_present,"[892, 1147]",892,1147,870,1097,914,1201,1,1,1,bracket,vision,0,
dialer,DEF,baseline,co_present,"[892, 1225]",892,1225,861,1201,924,1245,1,1,1,bracket,vision,0,
dialer,4,baseline,co_present,"[187, 1348]",187,1348,163,1288,210,1392,1,1,1,bracket,vision,0,
dialer,GHI,baseline,co_present,"[187, 1416]",187,1416,157,1392,216,1436,1,1,1,bracket,vision,0,
dialer,5,baseline,co_present,"[539, 1343]",539,1343,516,1288,562,1392,1,1,1,bracket,vision,0,
dialer,JKL,baseline,co_present,"[539, 1416]",539,1416,510,1392,569,1436,1,1,1,bracket,vision,0,
dialer,6,baseline,co_present,"[892, 1337]",892,1337,869,1288,915,1392,1,1,1,bracket,vision,0,
dialer,MNO,baseline,co_present,"[891, 1415]",891,1415,852,1392,933,1436,1,1,1,bracket,vision,0,
dialer,7,baseline,co_present,"[187, 1534]",187,1534,166,1480,208,1584,1,1,1,bracket,vision,0,
dialer,PQRS,baseline,co_present,"[187, 1608]",187,1608,142,1584,232,1628,1,1,1,bracket,vision,0,
dialer,8,baseline,co_present,"[540, 1541]",540,1541,517,1480,562,1584,1,1,1,bracket,vision,0,
dialer,TUV,baseline,co_present,"[540, 1607]",540,1607,507,1584,573,1628,1,1,1,bracket,vision,0,
dialer,9,baseline,co_present,"[893, 1537]",893,1537,869,1480,915,1584,1,1,1,bracket,vision,0,
dialer,WXYZ,baseline,co_present,"[891, 1608]",891,1608,846,1584,939,1628,1,1,1,bracket,vision,0,
dialer,∗,baseline,co_present,"[185, 1731]",185,1731,168,1668,206,1780,1,1,1,bracket,vision,0,
dialer,0,baseline,co_present,"[540, 1731]",540,1731,512,1672,567,1776,1,1,1,bracket,vision,0,
dialer,+,baseline,co_present,"[540, 1802]",540,1802,529,1776,549,1820,1,1,1,bracket,vision,0,
dialer,#,baseline,co_present,"[893, 1724]",893,1724,865,1672,921,1776,1,1,1,bracket,vision,0,
dialer,Call,baseline,co_present,"[583, 1948]",583,1948,414,1871,666,2018,1,1,1,bracket,vision,0,
dialer,Home,baseline,co_present,"[180, 2160]",180,2160,135,2161,224,2203,1,1,1,bracket,vision,0,
dialer,Keypad,baseline,co_present,"[540, 2176]",540,2176,481,2161,597,2203,1,1,1,bracket,vision,0,
dialer,Voicemail,baseline,co_present,"[899, 2185]",899,2185,826,2161,972,2203,1,1,1,bracket,vision,0,
dialer,Phone Number,elder_text_heavy,co_present,"[540, 1938]",540,1938,147,886,933,1030,0,1,0,bracket,vision,0,
dialer,1,elder_text_heavy,co_present,"[187, 1131]",187,1131,169,1079,203,1183,1,1,1,bracket,vision,0,
dialer,2,elder_text_heavy,co_present,"[539, 1134]",539,1134,518,1083,561,1187,1,1,1,bracket,vision,0,
dialer,ABC,elder_text_heavy,co_present,"[540, 1211]",540,1211,505,1187,574,1231,1,1,1,bracket,vision,0,
dialer,3,elder_text_heavy,co_present,"[893, 1133]",893,1133,870,1083,914,1187,1,1,1,bracket,vision,0,
dialer,DEF,elder_text_heavy,co_present,"[893, 1213]",893,1213,861,1187,924,1231,1,1,1,bracket,vision,0,
dialer,4,elder_text_heavy,co_present,"[187, 1327]",187,1327,163,1274,210,1378,1,1,1,bracket,vision,0,
dialer,GHI,elder_text_heavy,co_present,"[187, 1402]",187,1402,157,1378,216,1422,1,1,1,bracket,vision,0,
dialer,5,elder_text_heavy,co_present,"[540, 1325]",540,1325,516,1274,562,1378,1,1,1,bracket,vision,0,
dialer,JKL,elder_text_heavy,co_present,"[540, 1401]",540,1401,510,1378,569,1422,1,1,1,bracket,vision,0,
dialer,6,elder_text_heavy,co_present,"[893, 1334]",893,1334,869,1274,915,1378,1,1,1,bracket,vision,0,
dialer,MNO,elder_text_heavy,co_present,"[892, 1401]",892,1401,852,1378,933,1422,1,1,1,bracket,vision,0,
dialer,7,elder_text_heavy,co_present,"[186, 1531]",186,1531,166,1466,208,1570,1,1,1,bracket,vision,0,
dialer,PQRS,elder_text_heavy,co_present,"[187, 1594]",187,1594,142,1570,232,1614,1,1,1,bracket,vision,0,
dialer,8,elder_text_heavy,co_present,"[540, 1526]",540,1526,517,1466,562,1570,1,1,1,bracket,vision,0,
dialer,TUV,elder_text_heavy,co_present,"[540, 1592]",540,1592,507,1570,573,1614,1,1,1,bracket,vision,0,
dialer,9,elder_text_heavy,co_present,"[892, 1511]",892,1511,869,1466,915,1570,1,1,1,bracket,vision,0,
dialer,WXYZ,elder_text_heavy,co_present,"[893, 1593]",893,1593,846,1570,939,1614,1,1,1,bracket,vision,0,
dialer,∗,elder_text_heavy,co_present,"[187, 1726]",187,1726,168,1654,206,1766,1,1,1,bracket,vision,0,
dialer,0,elder_text_heavy,co_present,"[540, 1711]",540,1711,512,1658,567,1762,1,1,1,bracket,vision,0,
dialer,+,elder_text_heavy,co_present,"[540, 1788]",540,1788,529,1762,549,1806,1,1,1,bracket,vision,0,
dialer,#,elder_text_heavy,co_present,"[894, 1724]",894,1724,865,1658,921,1762,1,1,1,bracket,vision,0,
dialer,Call,elder_text_heavy,co_present,"[581, 1934]",581,1934,400,1857,681,2004,1,1,1,bracket,vision,0,
dialer,Home,elder_text_heavy,co_present,"[180, 2176]",180,2176,118,2147,241,2203,1,1,1,bracket,vision,0,
dialer,Keypad,elder_text_heavy,co_present,"[541, 2165]",541,2165,461,2147,618,2203,1,1,1,bracket,vision,0,
dialer,Voicemail,elder_text_heavy,co_present,"[900, 2176]",900,2176,800,2147,1000,2203,1,1,1,bracket,vision,0,
dialer,Phone Number,elder_zoom_heavy,co_present,"[540, 773]",540,773,168,690,912,855,1,1,1,bracket,vision,0,
dialer,1,elder_zoom_heavy,co_present,"[188, 979]",188,979,168,911,207,1029,1,1,1,bracket,vision,0,
dialer,2,elder_zoom_heavy,co_present,"[540, 973]",540,973,514,916,564,1034,1,1,1,bracket,vision,0,
dialer,ABC,elder_zoom_heavy,co_present,"[539, 1064]",539,1064,500,1034,579,1085,1,1,1,bracket,vision,0,
dialer,3,elder_zoom_heavy,co_present,"[892, 971]",892,971,866,916,916,1034,1,1,1,bracket,vision,0,
dialer,DEF,elder_zoom_heavy,co_present,"[892, 1062]",892,1062,855,1034,928,1085,1,1,1,bracket,vision,0,
dialer,4,elder_zoom_heavy,co_present,"[188, 1205]",188,1205,160,1135,214,1253,1,1,1,bracket,vision,0,
dialer,GHI,elder_zoom_heavy,co_present,"[187, 1281]",187,1281,154,1253,221,1304,1,1,1,bracket,vision,0,
dialer,5,elder_zoom_heavy,co_present,"[540, 1196]",540,1196,514,1135,566,1253,1,1,1,bracket,vision,0,
dialer,JKL,elder_zoom_heavy,co_present,"[540, 1280]",540,1280,506,1253,574,1304,1,1,1,bracket,vision,0,
dialer,6,elder_zoom_heavy,co_present,"[891, 1186]",891,1186,865,1135,918,1253,1,1,1,bracket,vision,0,
dialer,MNO,elder_zoom_heavy,co_present,"[892, 1280]",892,1280,845,1253,938,1304,1,1,1,bracket,vision,0,
dialer,7,elder_zoom_heavy,co_present,"[188, 1421]",188,1421,163,1354,211,1472,1,1,1,bracket,vision,0,
dialer,PQRS,elder_zoom_heavy,co_present,"[187, 1497]",187,1497,136,1472,239,1523,1,1,1,bracket,vision,0,
dialer,8,elder_zoom_heavy,co_present,"[540, 1416]",540,1416,514,1354,565,1472,1,1,1,bracket,vision,0,
dialer,TUV,elder_zoom_heavy,co_present,"[540, 1496]",540,1496,502,1472,577,1523,1,1,1,bracket,vision,0,
dialer,9,elder_zoom_heavy,co_present,"[891, 1418]",891,1418,865,1354,918,1472,1,1,1,bracket,vision,0,
dialer,WXYZ,elder_zoom_heavy,co_present,"[892, 1499]",892,1499,839,1472,945,1523,1,1,1,bracket,vision,0,
dialer,∗,elder_zoom_heavy,co_present,"[187, 1645]",187,1645,166,1568,209,1696,1,1,1,bracket,vision,0,
dialer,0,elder_zoom_heavy,co_present,"[540, 1617]",540,1617,508,1573,571,1691,1,1,1,bracket,vision,0,
dialer,+,elder_zoom_heavy,co_present,"[540, 1722]",540,1722,528,1691,551,1742,1,1,1,bracket,vision,0,
dialer,#,elder_zoom_heavy,co_present,"[893, 1627]",893,1627,860,1573,924,1691,1,1,1,bracket,vision,0,
dialer,Call,elder_zoom_heavy,co_present,"[589, 1885]",589,1885,396,1800,684,1968,1,1,1,bracket,vision,0,
dialer,Home,elder_zoom_heavy,co_present,"[180, 2127]",180,2127,129,2130,230,2178,1,1,1,bracket,vision,0,
dialer,Keypad,elder_zoom_heavy,co_present,"[540, 2130]",540,2130,475,2130,605,2178,1,1,1,bracket,vision,0,
dialer,Voicemail,elder_zoom_heavy,co_present,"[900, 2132]",900,2132,817,2130,982,2178,1,1,1,bracket,vision,0,
dialer,Phone Number,elder_combo_max,co_present,"[540, 608]",540,608,182,518,898,697,1,1,1,bracket,vision,0,
dialer,1,elder_combo_max,co_present,"[188, 831]",188,831,167,758,209,885,1,1,1,bracket,vision,0,
dialer,2,elder_combo_max,co_present,"[540, 824]",540,824,513,764,566,891,1,1,1,bracket,vision,0,
dialer,ABC,elder_combo_max,co_present,"[541, 925]",541,925,497,891,582,945,1,1,1,bracket,vision,0,
dialer,3,elder_combo_max,co_present,"[890, 826]",890,826,863,764,917,891,1,1,1,bracket,vision,0,
dialer,DEF,elder_combo_max,co_present,"[890, 921]",890,921,851,891,930,945,1,1,1,bracket,vision,0,
dialer,4,elder_combo_max,co_present,"[188, 1063]",188,1063,159,1001,217,1128,1,1,1,bracket,vision,0,
dialer,GHI,elder_combo_max,co_present,"[187, 1155]",187,1155,152,1128,225,1182,1,1,1,bracket,vision,0,
dialer,5,elder_combo_max,co_present,"[540, 1061]",540,1061,511,1001,567,1128,1,1,1,bracket,vision,0,
dialer,JKL,elder_combo_max,co_present,"[540, 1157]",540,1157,503,1128,575,1182,1,1,1,bracket,vision,0,
dialer,6,elder_combo_max,co_present,"[889, 1053]",889,1053,862,1001,919,1128,1,1,1,bracket,vision,0,
dialer,MNO,elder_combo_max,co_present,"[879, 1156]",879,1156,841,1128,940,1182,1,1,1,bracket,vision,0,
dialer,7,elder_combo_max,co_present,"[188, 1304]",188,1304,162,1238,214,1365,1,1,1,bracket,vision,0,
dialer,PQRS,elder_combo_max,co_present,"[186, 1393]",186,1393,133,1365,244,1419,1,1,1,bracket,vision,0,
dialer,8,elder_combo_max,co_present,"[539, 1299]",539,1299,511,1238,566,1365,1,1,1,bracket,vision,0,
dialer,TUV,elder_combo_max,co_present,"[540, 1393]",540,1393,499,1365,579,1419,1,1,1,bracket,vision,0,
dialer,9,elder_combo_max,co_present,"[889, 1304]",889,1304,862,1238,919,1365,1,1,1,bracket,vision,0,
dialer,WXYZ,elder_combo_max,co_present,"[889, 1394]",889,1394,834,1365,947,1419,1,1,1,bracket,vision,0,
dialer,∗,elder_combo_max,co_present,"[188, 1545]",188,1545,165,1470,212,1608,1,1,1,bracket,vision,0,
dialer,0,elder_combo_max,co_present,"[540, 1544]",540,1544,506,1475,573,1602,1,1,1,bracket,vision,0,
dialer,+,elder_combo_max,co_present,"[540, 1630]",540,1630,527,1602,552,1656,1,1,1,bracket,vision,0,
dialer,#,elder_combo_max,co_present,"[891, 1538]",891,1538,856,1475,925,1602,1,1,1,bracket,vision,0,
dialer,Call,elder_combo_max,co_present,"[574, 1816]",574,1816,360,1721,720,1903,1,1,1,bracket,vision,0,
dialer,Home,elder_combo_max,co_present,"[177, 2096]",177,2096,93,2079,266,2157,1,1,1,bracket,vision,0,
dialer,Keypad,elder_combo_max,co_present,"[540, 2099]",540,2099,429,2079,651,2157,1,1,1,bracket,vision,0,
dialer,Voicemail,elder_combo_max,co_present,"[895, 2098]",895,2098,757,2079,1042,2157,1,1,1,bracket,vision,0,
dialer,Phone Number,elder_combo_mid,co_present,"[540, 56]",540,56,168,671,912,836,0,1,0,bracket,vision,0,
dialer,1,elder_combo_mid,co_present,"[189, 959]",189,959,168,892,207,1010,1,1,1,bracket,vision,0,
dialer,2,elder_combo_mid,co_present,"[540, 953]",540,953,514,897,564,1015,1,1,1,bracket,vision,0,
dialer,ABC,elder_combo_mid,co_present,"[539, 1040]",539,1040,500,1015,579,1066,1,1,1,bracket,vision,0,
dialer,3,elder_combo_mid,co_present,"[890, 952]",890,952,866,897,916,1015,1,1,1,bracket,vision,0,
dialer,DEF,elder_combo_mid,co_present,"[890, 1042]",890,1042,855,1015,928,1066,1,1,1,bracket,vision,0,
dialer,4,elder_combo_mid,co_present,"[188, 1175]",188,1175,160,1116,214,1234,1,1,1,bracket,vision,0,
dialer,GHI,elder_combo_mid,co_present,"[188, 1260]",188,1260,154,1234,221,1285,1,1,1,bracket,vision,0,
dialer,5,elder_combo_mid,co_present,"[540, 1185]",540,1185,514,1116,566,1234,1,1,1,bracket,vision,0,
dialer,JKL,elder_combo_mid,co_present,"[540, 1259]",540,1259,506,1234,574,1285,1,1,1,bracket,vision,0,
dialer,6,elder_combo_mid,co_present,"[893, 1177]",893,1177,865,1116,918,1234,1,1,1,bracket,vision,0,
dialer,MNO,elder_combo_mid,co_present,"[891, 1263]",891,1263,845,1234,938,1285,1,1,1,bracket,vision,0,
dialer,7,elder_combo_mid,co_present,"[187, 1390]",187,1390,163,1335,211,1453,1,1,1,bracket,vision,0,
dialer,PQRS,elder_combo_mid,co_present,"[185, 1480]",185,1480,136,1453,239,1504,1,1,1,bracket,vision,0,
dialer,8,elder_combo_mid,co_present,"[540, 1393]",540,1393,514,1335,565,1453,1,1,1,bracket,vision,0,
dialer,TUV,elder_combo_mid,co_present,"[540, 1480]",540,1480,502,1453,577,1504,1,1,1,bracket,vision,0,
dialer,9,elder_combo_mid,co_present,"[890, 1396]",890,1396,865,1335,918,1453,1,1,1,bracket,vision,0,
dialer,WXYZ,elder_combo_mid,co_present,"[891, 1481]",891,1481,839,1453,945,1504,1,1,1,bracket,vision,0,
dialer,∗,elder_combo_mid,co_present,"[188, 1627]",188,1627,166,1549,209,1677,1,1,1,bracket,vision,0,
dialer,0,elder_combo_mid,co_present,"[540, 1608]",540,1608,508,1554,571,1672,1,1,1,bracket,vision,0,
dialer,+,elder_combo_mid,co_present,"[539, 1701]",539,1701,528,1672,551,1723,1,1,1,bracket,vision,0,
dialer,#,elder_combo_mid,co_present,"[891, 1612]",891,1612,860,1554,924,1672,1,1,1,bracket,vision,0,
dialer,Call,elder_combo_mid,co_present,"[588, 1865]",588,1865,377,1781,704,1949,1,1,1,bracket,vision,0,
dialer,Home,elder_combo_mid,co_present,"[180, 2125]",180,2125,104,2111,255,2178,1,1,1,bracket,vision,0,
dialer,Keypad,elder_combo_mid,co_present,"[540, 2131]",540,2131,443,2111,637,2178,1,1,1,bracket,vision,0,
dialer,Voicemail,elder_combo_mid,co_present,"[901, 2119]",901,2119,776,2111,1024,2178,1,1,1,bracket,vision,0,
dialer,Phone Number,colorblind_deuteranomaly,co_present,"[540, 2127]",540,2127,147,900,933,1044,0,1,0,bracket,vision,0,
dialer,1,colorblind_deuteranomaly,co_present,"[188, 1159]",188,1159,169,1093,203,1197,1,1,1,bracket,vision,0,
dialer,2,colorblind_deuteranomaly,co_present,"[540, 1148]",540,1148,518,1097,561,1201,1,1,1,bracket,vision,0,
dialer,ABC,colorblind_deuteranomaly,co_present,"[539, 1225]",539,1225,505,1201,574,1245,1,1,1,bracket,vision,0,
dialer,3,colorblind_deuteranomaly,co_present,"[893, 1150]",893,1150,870,1097,914,1201,1,1,1,bracket,vision,0,
dialer,DEF,colorblind_deuteranomaly,co_present,"[894, 1224]",894,1224,861,1201,924,1245,1,1,1,bracket,vision,0,
dialer,4,colorblind_deuteranomaly,co_present,"[187, 1336]",187,1336,163,1288,210,1392,1,1,1,bracket,vision,0,
dialer,GHI,colorblind_deuteranomaly,co_present,"[186, 1415]",186,1415,157,1392,216,1436,1,1,1,bracket,vision,0,
dialer,5,colorblind_deuteranomaly,co_present,"[539, 1340]",539,1340,516,1288,562,1392,1,1,1,bracket,vision,0,
dialer,JKL,colorblind_deuteranomaly,co_present,"[540, 1416]",540,1416,510,1392,569,1436,1,1,1,bracket,vision,0,
dialer,6,colorblind_deuteranomaly,co_present,"[893, 1356]",893,1356,869,1288,915,1392,1,1,1,bracket,vision,0,
dialer,MNO,colorblind_deuteranomaly,co_present,"[893, 1415]",893,1415,852,1392,933,1436,1,1,1,bracket,vision,0,
dialer,7,colorblind_deuteranomaly,co_present,"[188, 1535]",188,1535,166,1480,208,1584,1,1,1,bracket,vision,0,
dialer,PQRS,colorblind_deuteranomaly,co_present,"[187, 1608]",187,1608,142,1584,232,1628,1,1,1,bracket,vision,0,
dialer,8,colorblind_deuteranomaly,co_present,"[540, 1533]",540,1533,517,1480,562,1584,1,1,1,bracket,vision,0,
dialer,TUV,colorblind_deuteranomaly,co_present,"[540, 1607]",540,1607,507,1584,573,1628,1,1,1,bracket,vision,0,
