screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent,coord_space
contacts,Organize,elder_zoom_heavy,co_present,"[899, 2091]",899,2091,822,2130,977,2178,0,1,0,bracket,vision,0,
contacts,All contacts,elder_combo_max,co_present,"[369, 313]",369,313,176,260,584,366,1,1,1,bracket,vision,0,
contacts,Your info,elder_combo_max,co_present,"[398, 526]",398,526,273,483,523,567,1,1,1,bracket,vision,0,
contacts,No contacts yet,elder_combo_max,co_present,"[540, 1568]",540,1568,199,1516,881,1645,1,1,1,bracket,vision,0,
contacts,Contacts,elder_combo_max,co_present,"[180, 2115]",180,2115,46,2079,314,2157,1,1,1,bracket,vision,0,
contacts,Highlights,elder_combo_max,co_present,"[540, 2027]",540,2027,390,2079,690,2157,0,1,0,bracket,vision,0,
contacts,Organize,elder_combo_max,co_present,"[899, 2110]",899,2110,766,2079,1033,2157,1,1,1,bracket,vision,0,
contacts,All contacts,elder_combo_mid,co_present,"[335, 288]",335,288,162,241,527,336,1,1,1,bracket,vision,0,
contacts,Your info,elder_combo_mid,co_present,"[359, 480]",359,480,252,444,470,516,1,1,1,bracket,vision,0,
contacts,No contacts yet,elder_combo_mid,co_present,"[540, 1547]",540,1547,242,1493,839,1605,1,1,1,bracket,vision,0,
contacts,Contacts,elder_combo_mid,co_present,"[180, 2072]",180,2072,63,2111,297,2178,0,1,0,bracket,vision,0,
contacts,Highlights,elder_combo_mid,co_present,"[540, 2072]",540,2072,409,2111,671,2178,0,1,0,bracket,vision,0,
contacts,Organize,elder_combo_mid,co_present,"[899, 2072]",899,2072,784,2111,1016,2178,0,1,0,bracket,vision,0,
contacts,All contacts,colorblind_deuteranomaly,co_present,"[241, 251]",241,251,142,226,342,279,1,1,1,bracket,vision,0,
contacts,Your info,colorblind_deuteranomaly,co_present,"[283, 407]",283,407,221,389,346,431,1,1,1,bracket,vision,0,
contacts,No contacts yet,colorblind_deuteranomaly,co_present,"[538, 1489]",538,1489,317,1446,763,1530,1,1,1,bracket,vision,0,
contacts,Contacts,colorblind_deuteranomaly,co_present,"[179, 2151]",179,2151,110,2161,248,2203,1,1,1,bracket,vision,0,
contacts,Highlights,colorblind_deuteranomaly,co_present,"[539, 2148]",539,2148,463,2161,616,2203,1,1,1,bracket,vision,0,
contacts,Organize,colorblind_deuteranomaly,co_present,"[899, 2143]",899,2143,831,2161,968,2203,1,1,1,bracket,vision,0,
dialer,Phone Number,baseline,co_present,"[540, 597]",540,597,147,900,933,1044,0,1,0,bracket,vision,0,
dialer,1,baseline,co_present,"[187, 1170]",187,1170,169,1093,203,1197,1,1,1,bracket,vision,0,
dialer,2,baseline,co_present,"[538, 1170]",538,1170,518,1097,561,1201,1,1,1,bracket,vision,0,
dialer,ABC,baseline,co_present,"[538, 1224]",538,1224,505,1201,574,1245,1,1,1,bracket,vision,0,
dialer,3,baseline,co_present,"[891, 1170]",891,1170,870,1097,914,1201,1,1,1,bracket,vision,0,
dialer,DEF,baseline,co_present,"[890, 1223]",890,1223,861,1201,924,1245,1,1,1,bracket,vision,0,
dialer,4,baseline,co_present,"[187, 1361]",187,1361,163,1288,210,1392,1,1,1,bracket,vision,0,
dialer,GHI,baseline,co_present,"[187, 1413]",187,1413,157,1392,216,1436,1,1,1,bracket,vision,0,
dialer,5,baseline,co_present,"[538, 1363]",538,1363,516,1288,562,1392,1,1,1,bracket,vision,0,
dialer,JKL,baseline,co_present,"[538, 1414]",538,1414,510,1392,569,1436,1,1,1,bracket,vision,0,
dialer,6,baseline,co_present,"[891, 1361]",891,1361,869,1288,915,1392,1,1,1,bracket,vision,0,
dialer,MNO,baseline,co_present,"[892, 1412]",892,1412,852,1392,933,1436,1,1,1,bracket,vision,0,
dialer,7,baseline,co_present,"[187, 1554]",187,1554,166,1480,208,1584,1,1,1,bracket,vision,0,
dialer,PQRS,baseline,co_present,"[187, 1603]",187,1603,142,1584,232,1628,1,1,1,bracket,vision,0,
dialer,8,baseline,co_present,"[538, 1554]",538,1554,517,1480,562,1584,1,1,1,bracket,vision,0,
dialer,TUV,baseline,co_present,"[539, 1602]",539,1602,507,1584,573,1628,1,1,1,bracket,vision,0,
dialer,9,baseline,co_present,"[891, 1554]",891,1554,869,1480,915,1584,1,1,1,bracket,vision,0,
dialer,WXYZ,baseline,co_present,"[891, 1605]",891,1605,846,1584,939,1628,1,1,1,bracket,vision,0,
dialer,∗,baseline,co_present,"[186, 1744]",186,1744,168,1668,206,1780,1,1,1,bracket,vision,0,
dialer,0,baseline,co_present,"[538, 1744]",538,1744,512,1672,567,1776,1,1,1,bracket,vision,0,
dialer,+,baseline,co_present,"[538, 1828]",538,1828,529,1776,549,1820,1,1,1,bracket,vision,0,
dialer,#,baseline,co_present,"[891, 1745]",891,1745,865,1672,921,1776,1,1,1,bracket,vision,0,
dialer,Call,baseline,co_present,"[540, 1941]",540,1941,414,1871,666,2018,1,1,1,bracket,vision,0,
dialer,Home,baseline,co_present,"[178, 2136]",178,2136,135,2161,224,2203,1,1,1,bracket,vision,0,
dialer,Keypad,baseline,co_present,"[539, 2129]",539,2129,481,2161,597,2203,0,1,0,bracket,vision,0,
dialer,Voicemail,baseline,co_present,"[900, 2137]",900,2137,826,2161,972,2203,1,1,1,bracket,vision,0,
dialer,Phone Number,elder_text_heavy,co_present,"[540, 476]",540,476,147,886,933,1030,0,1,0,bracket,vision,0,
dialer,1,elder_text_heavy,co_present,"[187, 1155]",187,1155,169,1079,203,1183,1,1,1,bracket,vision,0,
dialer,2,elder_text_heavy,co_present,"[539, 1156]",539,1156,518,1083,561,1187,1,1,1,bracket,vision,0,
dialer,ABC,elder_text_heavy,co_present,"[538, 1209]",538,1209,505,1187,574,1231,1,1,1,bracket,vision,0,
dialer,3,elder_text_heavy,co_present,"[891, 1155]",891,1155,870,1083,914,1187,1,1,1,bracket,vision,0,
dialer,DEF,elder_text_heavy,co_present,"[891, 1210]",891,1210,861,1187,924,1231,1,1,1,bracket,vision,0,
dialer,4,elder_text_heavy,co_present,"[187, 1346]",187,1346,163,1274,210,1378,1,1,1,bracket,vision,0,
dialer,GHI,elder_text_heavy,co_present,"[187, 1400]",187,1400,157,1378,216,1422,1,1,1,bracket,vision,0,
dialer,5,elder_text_heavy,co_present,"[538, 1346]",538,1346,516,1274,562,1378,1,1,1,bracket,vision,0,
dialer,JKL,elder_text_heavy,co_present,"[538, 1400]",538,1400,510,1378,569,1422,1,1,1,bracket,vision,0,
dialer,6,elder_text_heavy,co_present,"[891, 1345]",891,1345,869,1274,915,1378,1,1,1,bracket,vision,0,
dialer,MNO,elder_text_heavy,co_present,"[891, 1400]",891,1400,852,1378,933,1422,1,1,1,bracket,vision,0,
dialer,7,elder_text_heavy,co_present,"[187, 1538]",187,1538,166,1466,208,1570,1,1,1,bracket,vision,0,
dialer,PQRS,elder_text_heavy,co_present,"[187, 1592]",187,1592,142,1570,232,1614,1,1,1,bracket,vision,0,
dialer,8,elder_text_heavy,co_present,"[538, 1538]",538,1538,517,1466,562,1570,1,1,1,bracket,vision,0,
dialer,TUV,elder_text_heavy,co_present,"[538, 1591]",538,1591,507,1570,573,1614,1,1,1,bracket,vision,0,
dialer,9,elder_text_heavy,co_present,"[890, 1538]",890,1538,869,1466,915,1570,1,1,1,bracket,vision,0,
dialer,WXYZ,elder_text_heavy,co_present,"[891, 1590]",891,1590,846,1570,939,1614,1,1,1,bracket,vision,0,
dialer,∗,elder_text_heavy,co_present,"[187, 1732]",187,1732,168,1654,206,1766,1,1,1,bracket,vision,0,
dialer,0,elder_text_heavy,co_present,"[538, 1729]",538,1729,512,1658,567,1762,1,1,1,bracket,vision,0,
dialer,+,elder_text_heavy,co_present,"[538, 1758]",538,1758,529,1762,549,1806,1,1,1,bracket,vision,0,
dialer,#,elder_text_heavy,co_present,"[891, 1729]",891,1729,865,1658,921,1762,1,1,1,bracket,vision,0,
dialer,Call,elder_text_heavy,co_present,"[540, 1930]",540,1930,400,1857,681,2004,1,1,1,bracket,vision,0,
dialer,Home,elder_text_heavy,co_present,"[178, 2124]",178,2124,118,2147,241,2203,1,1,1,bracket,vision,0,
dialer,Keypad,elder_text_heavy,co_present,"[540, 2128]",540,2128,461,2147,618,2203,1,1,1,bracket,vision,0,
dialer,Voicemail,elder_text_heavy,co_present,"[900, 2115]",900,2115,800,2147,1000,2203,0,1,0,bracket,vision,0,
dialer,Phone Number,elder_zoom_heavy,co_present,"[540, 771]",540,771,168,690,912,855,1,1,1,bracket,vision,0,
dialer,1,elder_zoom_heavy,co_present,"[188, 998]",188,998,168,911,207,1029,1,1,1,bracket,vision,0,
dialer,2,elder_zoom_heavy,co_present,"[539, 998]",539,998,514,916,564,1034,1,1,1,bracket,vision,0,
dialer,ABC,elder_zoom_heavy,co_present,"[539, 1059]",539,1059,500,1034,579,1085,1,1,1,bracket,vision,0,
dialer,3,elder_zoom_heavy,co_present,"[890, 999]",890,999,866,916,916,1034,1,1,1,bracket,vision,0,
dialer,DEF,elder_zoom_heavy,co_present,"[890, 1058]",890,1058,855,1034,928,1085,1,1,1,bracket,vision,0,
dialer,4,elder_zoom_heavy,co_present,"[188, 1204]",188,1204,160,1135,214,1253,1,1,1,bracket,vision,0,
dialer,GHI,elder_zoom_heavy,co_present,"[188, 1277]",188,1277,154,1253,221,1304,1,1,1,bracket,vision,0,
dialer,5,elder_zoom_heavy,co_present,"[538, 1199]",538,1199,514,1135,566,1253,1,1,1,bracket,vision,0,
dialer,JKL,elder_zoom_heavy,co_present,"[538, 1277]",538,1277,506,1253,574,1304,1,1,1,bracket,vision,0,
dialer,6,elder_zoom_heavy,co_present,"[890, 1201]",890,1201,865,1135,918,1253,1,1,1,bracket,vision,0,
dialer,MNO,elder_zoom_heavy,co_present,"[891, 1277]",891,1277,845,1253,938,1304,1,1,1,bracket,vision,0,
dialer,7,elder_zoom_heavy,co_present,"[187, 1438]",187,1438,163,1354,211,1472,1,1,1,bracket,vision,0,
dialer,PQRS,elder_zoom_heavy,co_present,"[188, 1497]",188,1497,136,1472,239,1523,1,1,1,bracket,vision,0,
dialer,8,elder_zoom_heavy,co_present,"[538, 1439]",538,1439,514,1354,565,1472,1,1,1,bracket,vision,0,
dialer,TUV,elder_zoom_heavy,co_present,"[539, 1493]",539,1493,502,1472,577,1523,1,1,1,bracket,vision,0,
dialer,9,elder_zoom_heavy,co_present,"[890, 1439]",890,1439,865,1354,918,1472,1,1,1,bracket,vision,0,
dialer,WXYZ,elder_zoom_heavy,co_present,"[891, 1497]",891,1497,839,1472,945,1523,1,1,1,bracket,vision,0,
dialer,∗,elder_zoom_heavy,co_present,"[187, 1656]",187,1656,166,1568,209,1696,1,1,1,bracket,vision,0,
dialer,0,elder_zoom_heavy,co_present,"[538, 1659]",538,1659,508,1573,571,1691,1,1,1,bracket,vision,0,
dialer,+,elder_zoom_heavy,co_present,"[539, 1717]",539,1717,528,1691,551,1742,1,1,1,bracket,vision,0,
dialer,#,elder_zoom_heavy,co_present,"[890, 1656]",890,1656,860,1573,924,1691,1,1,1,bracket,vision,0,
dialer,Call,elder_zoom_heavy,co_present,"[540, 1886]",540,1886,396,1800,684,1968,1,1,1,bracket,vision,0,
dialer,Home,elder_zoom_heavy,co_present,"[180, 2096]",180,2096,129,2130,230,2178,0,1,0,bracket,vision,0,
dialer,Keypad,elder_zoom_heavy,co_present,"[540, 2088]",540,2088,475,2130,605,2178,0,1,0,bracket,vision,0,
dialer,Voicemail,elder_zoom_heavy,co_present,"[899, 2101]",899,2101,817,2130,982,2178,0,1,0,bracket,vision,0,
dialer,Phone Number,elder_combo_max,co_present,"[540, 302]",540,302,182,518,898,697,0,1,0,bracket,vision,0,
dialer,1,elder_combo_max,co_present,"[188, 852]",188,852,167,758,209,885,1,1,1,bracket,vision,0,
dialer,2,elder_combo_max,co_present,"[539, 851]",539,851,513,764,566,891,1,1,1,bracket,vision,0,
dialer,ABC,elder_combo_max,co_present,"[538, 916]",538,916,497,891,582,945,1,1,1,bracket,vision,0,
dialer,3,elder_combo_max,co_present,"[888, 852]",888,852,863,764,917,891,1,1,1,bracket,vision,0,
dialer,DEF,elder_combo_max,co_present,"[888, 917]",888,917,851,891,930,945,1,1,1,bracket,vision,0,
dialer,4,elder_combo_max,co_present,"[187, 1088]",187,1088,159,1001,217,1128,1,1,1,bracket,vision,0,
dialer,GHI,elder_combo_max,co_present,"[189, 1157]",189,1157,152,1128,225,1182,1,1,1,bracket,vision,0,
dialer,5,elder_combo_max,co_present,"[539, 1088]",539,1088,511,1001,567,1128,1,1,1,bracket,vision,0,
dialer,JKL,elder_combo_max,co_present,"[538, 1129]",538,1129,503,1128,575,1182,1,1,1,bracket,vision,0,
dialer,6,elder_combo_max,co_present,"[888, 1088]",888,1088,862,1001,919,1128,1,1,1,bracket,vision,0,
dialer,MNO,elder_combo_max,co_present,"[888, 1129]",888,1129,841,1128,940,1182,1,1,1,bracket,vision,0,
dialer,7,elder_combo_max,co_present,"[188, 1327]",188,1327,162,1238,214,1365,1,1,1,bracket,vision,0,
dialer,PQRS,elder_combo_max,co_present,"[188, 1394]",188,1394,133,1365,244,1419,1,1,1,bracket,vision,0,
dialer,8,elder_combo_max,co_present,"[538, 1327]",538,1327,511,1238,566,1365,1,1,1,bracket,vision,0,
dialer,TUV,elder_combo_max,co_present,"[538, 1392]",538,1392,499,1365,579,1419,1,1,1,bracket,vision,0,
dialer,9,elder_combo_max,co_present,"[888, 1327]",888,1327,862,1238,919,1365,1,1,1,bracket,vision,0,
dialer,WXYZ,elder_combo_max,co_present,"[888, 1393]",888,1393,834,1365,947,1419,1,1,1,bracket,vision,0,
dialer,∗,elder_combo_max,co_present,"[188, 1562]",188,1562,165,1470,212,1608,1,1,1,bracket,vision,0,
dialer,0,elder_combo_max,co_present,"[538, 1563]",538,1563,506,1475,573,1602,1,1,1,bracket,vision,0,
dialer,+,elder_combo_max,co_present,"[539, 1632]",539,1632,527,1602,552,1656,1,1,1,bracket,vision,0,
dialer,#,elder_combo_max,co_present,"[888, 1562]",888,1562,856,1475,925,1602,1,1,1,bracket,vision,0,
dialer,Call,elder_combo_max,co_present,"[540, 1837]",540,1837,360,1721,720,1903,1,1,1,bracket,vision,0,
dialer,Home,elder_combo_max,co_present,"[188, 2102]",188,2102,93,2079,266,2157,1,1,1,bracket,vision,0,
dialer,Keypad,elder_combo_max,co_present,"[540, 2016]",540,2016,429,2079,651,2157,0,1,0,bracket,vision,0,
dialer,Voicemail,elder_combo_max,co_present,"[900, 2018]",900,2018,757,2079,1042,2157,0,1,0,bracket,vision,0,
dialer,Phone Number,elder_combo_mid,co_present,"[540, 429]",540,429,168,671,912,836,0,1,0,bracket,vision,0,
dialer,1,elder_combo_mid,co_present,"[188, 979]",188,979,168,892,207,1010,1,1,1,bracket,vision,0,
dialer,2,elder_combo_mid,co_present,"[538, 976]",538,976,514,897,564,1015,1,1,1,bracket,vision,0,
dialer,ABC,elder_combo_mid,co_present,"[538, 1041]",538,1041,500,1015,579,1066,1,1,1,bracket,vision,0,
dialer,3,elder_combo_mid,co_present,"[890, 979]",890,979,866,897,916,1015,1,1,1,bracket,vision,0,
dialer,DEF,elder_combo_mid,co_present,"[890, 1040]",890,1040,855,1015,928,1066,1,1,1,bracket,vision,0,
dialer,4,elder_combo_mid,co_present,"[188, 1198]",188,1198,160,1116,214,1234,1,1,1,bracket,vision,0,
dialer,GHI,elder_combo_mid,co_present,"[188, 1258]",188,1258,154,1234,221,1285,1,1,1,bracket,vision,0,
dialer,5,elder_combo_mid,co_present,"[539, 1198]",539,1198,514,1116,566,1234,1,1,1,bracket,vision,0,
dialer,JKL,elder_combo_mid,co_present,"[538, 1258]",538,1258,506,1234,574,1285,1,1,1,bracket,vision,0,
dialer,6,elder_combo_mid,co_present,"[890, 1198]",890,1198,865,1116,918,1234,1,1,1,bracket,vision,0,
dialer,MNO,elder_combo_mid,co_present,"[891, 1258]",891,1258,845,1234,938,1285,1,1,1,bracket,vision,0,
dialer,7,elder_combo_mid,co_present,"[188, 1419]",188,1419,163,1335,211,1453,1,1,1,bracket,vision,0,
dialer,PQRS,elder_combo_mid,co_present,"[187, 1479]",187,1479,136,1453,239,1504,1,1,1,bracket,vision,0,
dialer,8,elder_combo_mid,co_present,"[538, 1417]",538,1417,514,1335,565,1453,1,1,1,bracket,vision,0,
dialer,TUV,elder_combo_mid,co_present,"[538, 1478]",538,1478,502,1453,577,1504,1,1,1,bracket,vision,0,
dialer,9,elder_combo_mid,co_present,"[891, 1417]",891,1417,865,1335,918,1453,1,1,1,bracket,vision,0,
dialer,WXYZ,elder_combo_mid,co_present,"[890, 1476]",890,1476,839,1453,945,1504,1,1,1,bracket,vision,0,
dialer,∗,elder_combo_mid,co_present,"[187, 1636]",187,1636,166,1549,209,1677,1,1,1,bracket,vision,0,
dialer,0,elder_combo_mid,co_present,"[538, 1633]",538,1633,508,1554,571,1672,1,1,1,bracket,vision,0,
dialer,+,elder_combo_mid,co_present,"[540, 1701]",540,1701,528,1672,551,1723,1,1,1,bracket,vision,0,
dialer,#,elder_combo_mid,co_present,"[890, 1636]",890,1636,860,1554,924,1672,1,1,1,bracket,vision,0,
dialer,Call,elder_combo_mid,co_present,"[540, 1862]",540,1862,377,1781,704,1949,1,1,1,bracket,vision,0,
dialer,Home,elder_combo_mid,co_present,"[179, 2072]",179,2072,104,2111,255,2178,0,1,0,bracket,vision,0,
dialer,Keypad,elder_combo_mid,co_present,"[540, 2073]",540,2073,443,2111,637,2178,0,1,0,bracket,vision,0,
dialer,Voicemail,elder_combo_mid,co_present,"[899, 2081]",899,2081,776,2111,1024,2178,0,1,0,bracket,vision,0,
dialer,Phone Number,colorblind_deuteranomaly,co_present,"[540, 646]",540,646,147,900,933,1044,0,1,0,bracket,vision,0,
dialer,1,colorblind_deuteranomaly,co_present,"[187, 1170]",187,1170,169,1093,203,1197,1,1,1,bracket,vision,0,
dialer,2,colorblind_deuteranomaly,co_present,"[538, 1169]",538,1169,518,1097,561,1201,1,1,1,bracket,vision,0,
dialer,ABC,colorblind_deuteranomaly,co_present,"[538, 1223]",538,1223,505,1201,574,1245,1,1,1,bracket,vision,0,
dialer,3,colorblind_deuteranomaly,co_present,"[890, 1170]",890,1170,870,1097,914,1201,1,1,1,bracket,vision,0,
dialer,DEF,colorblind_deuteranomaly,co_present,"[891, 1224]",891,1224,861,1201,924,1245,1,1,1,bracket,vision,0,
dialer,4,colorblind_deuteranomaly,co_present,"[186, 1362]",186,1362,163,1288,210,1392,1,1,1,bracket,vision,0,
dialer,GHI,colorblind_deuteranomaly,co_present,"[187, 1413]",187,1413,157,1392,216,1436,1,1,1,bracket,vision,0,
dialer,5,colorblind_deuteranomaly,co_present,"[538, 1338]",538,1338,516,1288,562,1392,1,1,1,bracket,vision,0,
dialer,JKL,colorblind_deuteranomaly,co_present,"[538, 1413]",538,1413,510,1392,569,1436,1,1,1,bracket,vision,0,
dialer,6,colorblind_deuteranomaly,co_present,"[891, 1342]",891,1342,869,1288,915,1392,1,1,1,bracket,vision,0,
dialer,MNO,colorblind_deuteranomaly,co_present,"[891, 1414]",891,1414,852,1392,933,1436,1,1,1,bracket,vision,0,
dialer,7,colorblind_deuteranomaly,co_present,"[186, 1553]",186,1553,166,1480,208,1584,1,1,1,bracket,vision,0,
dialer,PQRS,colorblind_deuteranomaly,co_present,"[187, 1608]",187,1608,142,1584,232,1628,1,1,1,bracket,vision,0,
dialer,8,colorblind_deuteranomaly,co_present,"[538, 1553]",538,1553,517,1480,562,1584,1,1,1,bracket,vision,0,
dialer,TUV,colorblind_deuteranomaly,co_present,"[538, 1605]",538,1605,507,1584,573,1628,1,1,1,bracket,vision,0,
