screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent,coord_space,image_sent_size
clock,Timers,elder_combo_max,co_present,"[500, 979]",540,2131,476,2106,604,2151,1,1,1,bracket,vision,0,normalized,
clock,Stopwatch,elder_combo_max,co_present,"[699, 976]",754,2124,654,2106,857,2151,1,1,1,bracket,vision,0,normalized,
clock,Bedtime,elder_combo_max,co_present,"[896, 977]",967,2126,892,2106,1052,2151,1,1,1,bracket,vision,0,normalized,
clock,Mon-Fri,elder_combo_mid,co_present,"[228, 137]",246,300,108,252,378,352,1,1,1,bracket,vision,0,normalized,
clock,8:30 AM,elder_combo_mid,co_present,"[259, 211]",279,463,108,376,448,553,1,1,1,bracket,vision,0,normalized,
clock,Sun Sat,elder_combo_mid,co_present,"[218, 329]",235,722,108,679,363,779,1,1,1,bracket,vision,0,normalized,
clock,9:00 AM,elder_combo_mid,co_present,"[245, 404]",264,887,108,803,466,980,1,1,1,bracket,vision,0,normalized,
clock,World Clock,elder_combo_mid,co_present,"[301, 974]",325,2138,216,2130,432,2174,1,1,1,bracket,vision,0,normalized,
clock,Timers,elder_combo_mid,co_present,"[500, 978]",540,2147,477,2130,603,2174,1,1,1,bracket,vision,0,normalized,
clock,Stopwatch,elder_combo_mid,co_present,"[700, 978]",756,2147,658,2130,854,2174,1,1,1,bracket,vision,0,normalized,
clock,Bedtime,elder_combo_mid,co_present,"[894, 981]",965,2154,894,2130,1049,2174,1,1,1,bracket,vision,0,normalized,
clock,Mon-Fri,colorblind_deuteranomaly,co_present,"[168, 110]",181,244,95,221,266,283,1,1,1,bracket,vision,0,normalized,
clock,8:30 AM,colorblind_deuteranomaly,co_present,"[216, 170]",233,377,95,304,393,459,1,1,1,bracket,vision,0,normalized,
clock,Sun Sat,colorblind_deuteranomaly,co_present,"[163, 270]",176,599,95,570,256,632,1,1,1,bracket,vision,0,normalized,
clock,9:00 AM,colorblind_deuteranomaly,co_present,"[234, 327]",252,725,95,653,408,808,1,1,1,bracket,vision,0,normalized,
clock,World Clock,colorblind_deuteranomaly,co_present,"[300, 982]",324,2179,221,2162,426,2202,1,1,1,bracket,vision,0,normalized,
clock,Timers,colorblind_deuteranomaly,co_present,"[500, 975]",540,2163,482,2162,596,2202,1,1,1,bracket,vision,0,normalized,
clock,Stopwatch,colorblind_deuteranomaly,co_present,"[699, 981]",754,2176,666,2162,845,2202,1,1,1,bracket,vision,0,normalized,
clock,Bedtime,colorblind_deuteranomaly,co_present,"[897, 983]",968,2181,900,2162,1042,2202,1,1,1,bracket,vision,0,normalized,
contacts,All contacts,baseline,co_present,"[209, 111]",225,246,142,226,342,279,1,1,1,bracket,vision,0,normalized,
contacts,Your info,baseline,co_present,"[261, 183]",281,406,221,389,346,431,1,1,1,bracket,vision,0,normalized,
contacts,No contacts yet,baseline,co_present,"[508, 672]",548,1491,317,1446,763,1530,1,1,1,bracket,vision,0,normalized,
contacts,Contacts,baseline,co_present,"[169, 984]",182,2183,110,2161,248,2203,1,1,1,bracket,vision,0,normalized,
contacts,Highlights,baseline,co_present,"[500, 973]",540,2159,463,2161,616,2203,1,1,1,bracket,vision,0,normalized,
contacts,Organize,baseline,co_present,"[833, 982]",899,2179,831,2161,968,2203,1,1,1,bracket,vision,0,normalized,
contacts,All contacts,elder_text_heavy,co_present,"[266, 115]",287,255,142,214,436,291,1,1,1,bracket,vision,0,normalized,
contacts,Your info,elder_text_heavy,co_present,"[285, 187]",307,415,221,389,400,448,1,1,1,bracket,vision,0,normalized,
contacts,No contacts yet,elder_text_heavy,co_present,"[505, 676]",545,1500,289,1453,792,1549,1,1,1,bracket,vision,0,normalized,
contacts,Contacts,elder_text_heavy,co_present,"[168, 982]",181,2179,84,2147,275,2203,1,1,1,bracket,vision,0,normalized,
contacts,Highlights,elder_text_heavy,co_present,"[499, 967]",538,2145,434,2147,646,2203,1,1,1,bracket,vision,0,normalized,
contacts,Organize,elder_text_heavy,co_present,"[829, 979]",895,2172,805,2147,994,2203,1,1,1,bracket,vision,0,normalized,
contacts,All contacts,elder_zoom_heavy,co_present,"[258, 131]",278,287,162,258,394,318,1,1,1,bracket,vision,0,normalized,
contacts,Your info,elder_zoom_heavy,co_present,"[299, 211]",322,463,252,444,396,492,1,1,1,bracket,vision,0,normalized,
contacts,No contacts yet,elder_zoom_heavy,co_present,"[499, 697]",538,1530,284,1482,796,1578,1,1,1,bracket,vision,0,normalized,
contacts,Contacts,elder_zoom_heavy,co_present,"[167, 982]",180,2156,101,2130,258,2178,1,1,1,bracket,vision,0,normalized,
contacts,Highlights,elder_zoom_heavy,co_present,"[500, 978]",540,2147,452,2130,627,2178,1,1,1,bracket,vision,0,normalized,
contacts,Organize,elder_zoom_heavy,co_present,"[831, 982]",897,2156,822,2130,977,2178,1,1,1,bracket,vision,0,normalized,
contacts,All contacts,elder_combo_max,co_present,"[356, 146]",384,317,176,260,584,366,1,1,1,bracket,vision,0,normalized,
contacts,Your info,elder_combo_max,co_present,"[342, 238]",369,518,273,483,523,567,1,1,1,bracket,vision,0,normalized,
contacts,No contacts yet,elder_combo_max,co_present,"[500, 732]",540,1593,199,1516,881,1645,1,1,1,bracket,vision,0,normalized,
contacts,Contacts,elder_combo_max,co_present,"[168, 972]",181,2116,46,2079,314,2157,1,1,1,bracket,vision,0,normalized,
contacts,Highlights,elder_combo_max,co_present,"[505, 974]",545,2120,390,2079,690,2157,1,1,1,bracket,vision,0,normalized,
contacts,Organize,elder_combo_max,co_present,"[825, 972]",891,2116,766,2079,1033,2157,1,1,1,bracket,vision,0,normalized,
contacts,All contacts,elder_combo_mid,co_present,"[322, 128]",347,281,162,241,527,336,1,1,1,bracket,vision,0,normalized,
contacts,Your info,elder_combo_mid,co_present,"[335, 218]",361,478,252,444,470,516,1,1,1,bracket,vision,0,normalized,
contacts,No contacts yet,elder_combo_mid,co_present,"[500, 706]",540,1550,242,1493,839,1605,1,1,1,bracket,vision,0,normalized,
contacts,Contacts,elder_combo_mid,co_present,"[170, 975]",183,2141,63,2111,297,2178,1,1,1,bracket,vision,0,normalized,
contacts,Highlights,elder_combo_mid,co_present,"[505, 976]",545,2143,409,2111,671,2178,1,1,1,bracket,vision,0,normalized,
contacts,Organize,elder_combo_mid,co_present,"[831, 978]",897,2147,784,2111,1016,2178,1,1,1,bracket,vision,0,normalized,
contacts,All contacts,colorblind_deuteranomaly,co_present,"[208, 112]",224,248,142,226,342,279,1,1,1,bracket,vision,0,normalized,
contacts,Your info,colorblind_deuteranomaly,co_present,"[260, 183]",280,406,221,389,346,431,1,1,1,bracket,vision,0,normalized,
contacts,No contacts yet,colorblind_deuteranomaly,co_present,"[506, 672]",546,1491,317,1446,763,1530,1,1,1,bracket,vision,0,normalized,
contacts,Contacts,colorblind_deuteranomaly,co_present,"[168, 986]",181,2187,110,2161,248,2203,1,1,1,bracket,vision,0,normalized,
contacts,Highlights,colorblind_deuteranomaly,co_present,"[500, 983]",540,2181,463,2161,616,2203,1,1,1,bracket,vision,0,normalized,
contacts,Organize,colorblind_deuteranomaly,co_present,"[832, 975]",898,2163,831,2161,968,2203,1,1,1,bracket,vision,0,normalized,
dialer,Phone Number,baseline,co_present,"[500, 438]",540,971,147,900,933,1044,1,1,1,bracket,vision,0,normalized,
dialer,1,baseline,co_present,"[172, 517]",185,1147,169,1093,203,1197,1,1,1,bracket,vision,0,normalized,
dialer,2,baseline,co_present,"[500, 522]",540,1158,518,1097,561,1201,1,1,1,bracket,vision,0,normalized,
dialer,ABC,baseline,co_present,"[500, 554]",540,1229,505,1201,574,1245,1,1,1,bracket,vision,0,normalized,
dialer,3,baseline,co_present,"[825, 517]",891,1147,870,1097,914,1201,1,1,1,bracket,vision,0,normalized,
dialer,DEF,baseline,co_present,"[825, 552]",891,1224,861,1201,924,1245,1,1,1,bracket,vision,0,normalized,
dialer,4,baseline,co_present,"[174.7, 608.2]",188,1349,163,1288,210,1392,1,1,1,bracket,vision,0,normalized,
dialer,GHI,baseline,co_present,"[174, 639]",187,1417,157,1392,216,1436,1,1,1,bracket,vision,0,normalized,
dialer,5,baseline,co_present,"[500, 613]",540,1360,516,1288,562,1392,1,1,1,bracket,vision,0,normalized,
dialer,JKL,baseline,co_present,"[500, 642]",540,1424,510,1392,569,1436,1,1,1,bracket,vision,0,normalized,
dialer,6,baseline,co_present,"[825, 603]",891,1338,869,1288,915,1392,1,1,1,bracket,vision,0,normalized,
dialer,MNO,baseline,co_present,"[825, 638]",891,1415,852,1392,933,1436,1,1,1,bracket,vision,0,normalized,
dialer,7,baseline,co_present,"[174, 692]",187,1535,166,1480,208,1584,1,1,1,bracket,vision,0,normalized,
dialer,PQRS,baseline,co_present,"[174, 726]",187,1611,142,1584,232,1628,1,1,1,bracket,vision,0,normalized,
dialer,8,baseline,co_present,"[505, 693]",545,1537,517,1480,562,1584,1,1,1,bracket,vision,0,normalized,
dialer,TUV,baseline,co_present,"[500, 726]",540,1611,507,1584,573,1628,1,1,1,bracket,vision,0,normalized,
dialer,9,baseline,co_present,"[825, 692]",891,1535,869,1480,915,1584,1,1,1,bracket,vision,0,normalized,
dialer,WXYZ,baseline,co_present,"[825, 726]",891,1611,846,1584,939,1628,1,1,1,bracket,vision,0,normalized,
dialer,∗,baseline,co_present,"[175, 788]",189,1748,168,1668,206,1780,1,1,1,bracket,vision,0,normalized,
dialer,0,baseline,co_present,"[500, 782]",540,1735,512,1672,567,1776,1,1,1,bracket,vision,0,normalized,
dialer,+,baseline,co_present,"[500, 815]",540,1808,529,1776,549,1820,1,1,1,bracket,vision,0,normalized,
dialer,#,baseline,co_present,"[825, 782]",891,1735,865,1672,921,1776,1,1,1,bracket,vision,0,normalized,
dialer,Call,baseline,co_present,"[540, 875]",583,1941,414,1871,666,2018,1,1,1,bracket,vision,0,normalized,
dialer,Home,baseline,co_present,"[168, 987]",181,2190,135,2161,224,2203,1,1,1,bracket,vision,0,normalized,
dialer,Keypad,baseline,co_present,"[500, 974]",540,2161,481,2161,597,2203,1,1,1,bracket,vision,0,normalized,
dialer,Voicemail,baseline,co_present,"[830, 986]",896,2187,826,2161,972,2203,1,1,1,bracket,vision,0,normalized,
dialer,Phone Number,elder_text_heavy,co_present,"[500, 432]",540,958,147,886,933,1030,1,1,1,bracket,vision,0,normalized,
dialer,1,elder_text_heavy,co_present,"[174, 511]",187,1133,169,1079,203,1183,1,1,1,bracket,vision,0,normalized,
dialer,2,elder_text_heavy,co_present,"[500, 517]",540,1147,518,1083,561,1187,1,1,1,bracket,vision,0,normalized,
dialer,ABC,elder_text_heavy,co_present,"[500, 548]",540,1216,505,1187,574,1231,1,1,1,bracket,vision,0,normalized,
dialer,3,elder_text_heavy,co_present,"[825, 518]",891,1149,870,1083,914,1187,1,1,1,bracket,vision,0,normalized,
dialer,DEF,elder_text_heavy,co_present,"[825, 548]",891,1216,861,1187,924,1231,1,1,1,bracket,vision,0,normalized,
dialer,4,elder_text_heavy,co_present,"[175, 608]",189,1349,163,1274,210,1378,1,1,1,bracket,vision,0,normalized,
dialer,GHI,elder_text_heavy,co_present,"[174, 633]",187,1404,157,1378,216,1422,1,1,1,bracket,vision,0,normalized,
dialer,5,elder_text_heavy,co_present,"[500, 600]",540,1331,516,1274,562,1378,1,1,1,bracket,vision,0,normalized,
dialer,JKL,elder_text_heavy,co_present,"[500, 633]",540,1404,510,1378,569,1422,1,1,1,bracket,vision,0,normalized,
dialer,6,elder_text_heavy,co_present,"[825, 603]",891,1338,869,1274,915,1378,1,1,1,bracket,vision,0,normalized,
dialer,MNO,elder_text_heavy,co_present,"[825, 630]",891,1398,852,1378,933,1422,1,1,1,bracket,vision,0,normalized,
dialer,7,elder_text_heavy,co_present,"[175, 685]",189,1520,166,1466,208,1570,1,1,1,bracket,vision,0,normalized,
dialer,PQRS,elder_text_heavy,co_present,"[175, 722]",189,1602,142,1570,232,1614,1,1,1,bracket,vision,0,normalized,
dialer,8,elder_text_heavy,co_present,"[500, 687]",540,1524,517,1466,562,1570,1,1,1,bracket,vision,0,normalized,
dialer,TUV,elder_text_heavy,co_present,"[499, 721]",538,1599,507,1570,573,1614,1,1,1,bracket,vision,0,normalized,
dialer,9,elder_text_heavy,co_present,"[768, 311]",829,690,869,1466,915,1570,0,1,0,bracket,vision,0,normalized,
dialer,WXYZ,elder_text_heavy,co_present,"[825, 718]",891,1593,846,1570,939,1614,1,1,1,bracket,vision,0,normalized,
dialer,∗,elder_text_heavy,co_present,"[174, 774]",187,1717,168,1654,206,1766,1,1,1,bracket,vision,0,normalized,
dialer,0,elder_text_heavy,co_present,"[500, 785]",540,1741,512,1658,567,1762,1,1,1,bracket,vision,0,normalized,
dialer,+,elder_text_heavy,co_present,"[500, 805]",540,1786,529,1762,549,1806,1,1,1,bracket,vision,0,normalized,
dialer,#,elder_text_heavy,co_present,"[825, 774]",891,1717,865,1658,921,1762,1,1,1,bracket,vision,0,normalized,
dialer,Call,elder_text_heavy,co_present,"[543, 871]",586,1932,400,1857,681,2004,1,1,1,bracket,vision,0,normalized,
dialer,Home,elder_text_heavy,co_present,"[166, 978]",179,2170,118,2147,241,2203,1,1,1,bracket,vision,0,normalized,
dialer,Keypad,elder_text_heavy,co_present,"[500, 978]",540,2170,461,2147,618,2203,1,1,1,bracket,vision,0,normalized,
dialer,Voicemail,elder_text_heavy,co_present,"[833, 978]",899,2170,800,2147,1000,2203,1,1,1,bracket,vision,0,normalized,
dialer,Phone Number,elder_zoom_heavy,co_present,"[500, 351]",540,770,168,690,912,855,1,1,1,bracket,vision,0,normalized,
dialer,1,elder_zoom_heavy,co_present,"[175, 446]",189,979,168,911,207,1029,1,1,1,bracket,vision,0,normalized,
dialer,2,elder_zoom_heavy,co_present,"[500, 446]",540,979,514,916,564,1034,1,1,1,bracket,vision,0,normalized,
dialer,ABC,elder_zoom_heavy,co_present,"[499, 486]",538,1067,500,1034,579,1085,1,1,1,bracket,vision,0,normalized,
dialer,3,elder_zoom_heavy,co_present,"[825, 445]",891,977,866,916,916,1034,1,1,1,bracket,vision,0,normalized,
dialer,DEF,elder_zoom_heavy,co_present,"[825, 485]",891,1065,855,1034,928,1085,1,1,1,bracket,vision,0,normalized,
dialer,4,elder_zoom_heavy,co_present,"[175, 548]",189,1203,160,1135,214,1253,1,1,1,bracket,vision,0,normalized,
dialer,GHI,elder_zoom_heavy,co_present,"[176, 587]",190,1289,154,1253,221,1304,1,1,1,bracket,vision,0,normalized,
dialer,5,elder_zoom_heavy,co_present,"[500, 553]",540,1214,514,1135,566,1253,1,1,1,bracket,vision,0,normalized,
dialer,JKL,elder_zoom_heavy,co_present,"[500, 586]",540,1286,506,1253,574,1304,1,1,1,bracket,vision,0,normalized,
dialer,6,elder_zoom_heavy,co_present,"[825, 548]",891,1203,865,1135,918,1253,1,1,1,bracket,vision,0,normalized,
dialer,MNO,elder_zoom_heavy,co_present,"[825, 585]",891,1284,845,1253,938,1304,1,1,1,bracket,vision,0,normalized,
dialer,7,elder_zoom_heavy,co_present,"[175, 647]",189,1420,163,1354,211,1472,1,1,1,bracket,vision,0,normalized,
dialer,PQRS,elder_zoom_heavy,co_present,"[174, 686]",187,1506,136,1472,239,1523,1,1,1,bracket,vision,0,normalized,
dialer,8,elder_zoom_heavy,co_present,"[500, 652]",540,1431,514,1354,565,1472,1,1,1,bracket,vision,0,normalized,
dialer,TUV,elder_zoom_heavy,co_present,"[500, 685]",540,1504,502,1472,577,1523,1,1,1,bracket,vision,0,normalized,
dialer,9,elder_zoom_heavy,co_present,"[830, 645]",896,1416,865,1354,918,1472,1,1,1,bracket,vision,0,normalized,
dialer,WXYZ,elder_zoom_heavy,co_present,"[825, 682]",891,1497,839,1472,945,1523,1,1,1,bracket,vision,0,normalized,
dialer,∗,elder_zoom_heavy,co_present,"[174, 749]",187,1644,166,1568,209,1696,1,1,1,bracket,vision,0,normalized,
dialer,0,elder_zoom_heavy,co_present,"[500, 747]",540,1640,508,1573,571,1691,1,1,1,bracket,vision,0,normalized,
dialer,+,elder_zoom_heavy,co_present,"[500, 784]",540,1721,528,1691,551,1742,1,1,1,bracket,vision,0,normalized,
dialer,#,elder_zoom_heavy,co_present,"[825, 748]",891,1642,860,1573,924,1691,1,1,1,bracket,vision,0,normalized,
dialer,Call,elder_zoom_heavy,co_present,"[547, 856]",590,1879,396,1800,684,1968,1,1,1,bracket,vision,0,normalized,
dialer,Home,elder_zoom_heavy,co_present,"[166, 982]",179,2156,129,2130,230,2178,1,1,1,bracket,vision,0,normalized,
dialer,Keypad,elder_zoom_heavy,co_present,"[500, 982]",540,2156,475,2130,605,2178,1,1,1,bracket,vision,0,normalized,
dialer,Voicemail,elder_zoom_heavy,co_present,"[830, 984]",896,2160,817,2130,982,2178,1,1,1,bracket,vision,0,normalized,
dialer,Phone Number,elder_combo_max,co_present,"[500, 290]",540,631,182,518,898,697,1,1,1,bracket,vision,0,normalized,
dialer,1,elder_combo_max,co_present,"[175, 378]",189,822,167,758,209,885,1,1,1,bracket,vision,0,normalized,
dialer,2,elder_combo_max,co_present,"[508, 381]",548,829,513,764,566,891,1,1,1,bracket,vision,0,normalized,
dialer,ABC,elder_combo_max,co_present,"[500, 423]",540,920,497,891,582,945,1,1,1,bracket,vision,0,normalized,
dialer,3,elder_combo_max,co_present,"[825, 380]",891,827,863,764,917,891,1,1,1,bracket,vision,0,normalized,
dialer,DEF,elder_combo_max,co_present,"[825, 421]",891,916,851,891,930,945,1,1,1,bracket,vision,0,normalized,
dialer,4,elder_combo_max,co_present,"[175, 495]",189,1077,159,1001,217,1128,1,1,1,bracket,vision,0,normalized,
dialer,GHI,elder_combo_max,co_present,"[175, 536]",189,1166,152,1128,225,1182,1,1,1,bracket,vision,0,normalized,
dialer,5,elder_combo_max,co_present,"[500, 495]",540,1077,511,1001,567,1128,1,1,1,bracket,vision,0,normalized,
dialer,JKL,elder_combo_max,co_present,"[500, 537]",540,1169,503,1128,575,1182,1,1,1,bracket,vision,0,normalized,
dialer,6,elder_combo_max,co_present,"[822, 493]",887,1073,862,1001,919,1128,1,1,1,bracket,vision,0,normalized,
dialer,MNO,elder_combo_max,co_present,"[825, 532]",891,1158,841,1128,940,1182,1,1,1,bracket,vision,0,normalized,
dialer,7,elder_combo_max,co_present,"[175, 599]",189,1304,162,1238,214,1365,1,1,1,bracket,vision,0,normalized,
dialer,PQRS,elder_combo_max,co_present,"[175, 645]",189,1404,133,1365,244,1419,1,1,1,bracket,vision,0,normalized,
dialer,8,elder_combo_max,co_present,"[500, 602]",540,1310,511,1238,566,1365,1,1,1,bracket,vision,0,normalized,
dialer,TUV,elder_combo_max,co_present,"[500, 645]",540,1404,499,1365,579,1419,1,1,1,bracket,vision,0,normalized,
dialer,9,elder_combo_max,co_present,"[825, 601]",891,1308,862,1238,919,1365,1,1,1,bracket,vision,0,normalized,
dialer,WXYZ,elder_combo_max,co_present,"[825, 642]",891,1397,834,1365,947,1419,1,1,1,bracket,vision,0,normalized,
dialer,∗,elder_combo_max,co_present,"[176, 718]",190,1563,165,1470,212,1608,1,1,1,bracket,vision,0,normalized,
dialer,0,elder_combo_max,co_present,"[500, 710]",540,1545,506,1475,573,1602,1,1,1,bracket,vision,0,normalized,
dialer,+,elder_combo_max,co_present,"[500, 752]",540,1637,527,1602,552,1656,1,1,1,bracket,vision,0,normalized,
dialer,#,elder_combo_max,co_present,"[825, 708]",891,1541,856,1475,925,1602,1,1,1,bracket,vision,0,normalized,
dialer,Call,elder_combo_max,co_present,"[552, 836]",596,1820,360,1721,720,1903,1,1,1,bracket,vision,0,normalized,
dialer,Home,elder_combo_max,co_present,"[167, 973]",180,2118,93,2079,266,2157,1,1,1,bracket,vision,0,normalized,
dialer,Keypad,elder_combo_max,co_present,"[500, 953]",540,2074,429,2079,651,2157,1,1,1,bracket,vision,0,normalized,
dialer,Voicemail,elder_combo_max,co_present,"[826, 971]",892,2113,757,2079,1042,2157,1,1,1,bracket,vision,0,normalized,
dialer,Phone Number,elder_combo_mid,co_present,"[500, 332]",540,729,168,671,912,836,1,1,1,bracket,vision,0,normalized,
dialer,1,elder_combo_mid,co_present,"[174.5, 434.9]",188,955,168,892,207,1010,1,1,1,bracket,vision,0,normalized,
dialer,2,elder_combo_mid,co_present,"[500, 438]",540,961,514,897,564,1015,1,1,1,bracket,vision,0,normalized,
dialer,ABC,elder_combo_mid,co_present,"[500, 478]",540,1049,500,1015,579,1066,1,1,1,bracket,vision,0,normalized,
dialer,3,elder_combo_mid,co_present,"[825, 435]",891,955,866,897,916,1015,1,1,1,bracket,vision,0,normalized,
dialer,DEF,elder_combo_mid,co_present,"[825, 475]",891,1043,855,1015,928,1066,1,1,1,bracket,vision,0,normalized,
dialer,4,elder_combo_mid,co_present,"[175, 542]",189,1190,160,1116,214,1234,1,1,1,bracket,vision,0,normalized,
dialer,GHI,elder_combo_mid,co_present,"[174.6, 578.2]",188,1269,154,1234,221,1285,1,1,1,bracket,vision,0,normalized,
dialer,5,elder_combo_mid,co_present,"[500, 541]",540,1188,514,1116,566,1234,1,1,1,bracket,vision,0,normalized,
dialer,JKL,elder_combo_mid,co_present,"[500, 579]",540,1271,506,1234,574,1285,1,1,1,bracket,vision,0,normalized,
dialer,6,elder_combo_mid,co_present,"[825, 538]",891,1181,865,1116,918,1234,1,1,1,bracket,vision,0,normalized,
dialer,MNO,elder_combo_mid,co_present,"[825, 575]",891,1262,845,1234,938,1285,1,1,1,bracket,vision,0,normalized,
dialer,7,elder_combo_mid,co_present,"[175, 643]",189,1412,163,1335,211,1453,1,1,1,bracket,vision,0,normalized,
dialer,PQRS,elder_combo_mid,co_present,"[174.6, 677.7]",188,1488,136,1453,239,1504,1,1,1,bracket,vision,0,normalized,
dialer,8,elder_combo_mid,co_present,"[500, 641]",540,1407,514,1335,565,1453,1,1,1,bracket,vision,0,normalized,
dialer,TUV,elder_combo_mid,co_present,"[500, 676]",540,1484,502,1453,577,1504,1,1,1,bracket,vision,0,normalized,
dialer,9,elder_combo_mid,co_present,"[826, 643]",892,1412,865,1335,918,1453,1,1,1,bracket,vision,0,normalized,
dialer,WXYZ,elder_combo_mid,co_present,"[825, 674]",891,1480,839,1453,945,1504,1,1,1,bracket,vision,0,normalized,
dialer,∗,elder_combo_mid,co_present,"[174, 746]",187,1638,166,1549,209,1677,1,1,1,bracket,vision,0,normalized,
dialer,0,elder_combo_mid,co_present,"[500, 738]",540,1620,508,1554,571,1672,1,1,1,bracket,vision,0,normalized,
dialer,+,elder_combo_mid,co_present,"[500, 776]",540,1704,528,1672,551,1723,1,1,1,bracket,vision,0,normalized,
dialer,#,elder_combo_mid,co_present,"[825, 735]",891,1614,860,1554,924,1672,1,1,1,bracket,vision,0,normalized,
dialer,Call,elder_combo_mid,co_present,"[547, 853]",590,1873,377,1781,704,1949,1,1,1,bracket,vision,0,normalized,
dialer,Home,elder_combo_mid,co_present,"[166, 977]",179,2145,104,2111,255,2178,1,1,1,bracket,vision,0,normalized,
dialer,Keypad,elder_combo_mid,co_present,"[500, 975]",540,2141,443,2111,637,2178,1,1,1,bracket,vision,0,normalized,
dialer,Voicemail,elder_combo_mid,co_present,"[825, 976]",891,2143,776,2111,1024,2178,1,1,1,bracket,vision,0,normalized,
dialer,Phone Number,colorblind_deuteranomaly,co_present,"[500, 442]",540,980,147,900,933,1044,1,1,1,bracket,vision,0,normalized,
dialer,1,colorblind_deuteranomaly,co_present,"[174.5, 516.8]",188,1146,169,1093,203,1197,1,1,1,bracket,vision,0,normalized,
dialer,2,colorblind_deuteranomaly,co_present,"[500, 525]",540,1165,518,1097,561,1201,1,1,1,bracket,vision,0,normalized,
dialer,ABC,colorblind_deuteranomaly,co_present,"[500, 555]",540,1231,505,1201,574,1245,1,1,1,bracket,vision,0,normalized,
dialer,3,colorblind_deuteranomaly,co_present,"[825, 518]",891,1149,870,1097,914,1201,1,1,1,bracket,vision,0,normalized,
