screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent,coord_space
contacts,Highlights,elder_zoom_heavy,co_present,"[540.0, 2154.3]",540,2154,452,2130,627,2178,1,1,1,bracket,vision,0,normalized
contacts,Organize,elder_zoom_heavy,co_present,"[899.6, 2152.1]",899,2152,822,2130,977,2178,1,1,1,bracket,vision,0,normalized
contacts,All contacts,elder_combo_max,co_present,"[378.0, 309.1]",378,309,176,260,584,366,1,1,1,bracket,vision,0,normalized
contacts,Your info,elder_combo_max,co_present,"[397.4, 522.5]",397,522,273,483,523,567,1,1,1,bracket,vision,0,normalized
contacts,No contacts yet,elder_combo_max,co_present,"[540.0, 1578.3]",540,1578,199,1516,881,1645,1,1,1,bracket,vision,0,normalized
contacts,Contacts,elder_combo_max,co_present,"[180.4, 2118.2]",180,2118,46,2079,314,2157,1,1,1,bracket,vision,0,normalized
contacts,Highlights,elder_combo_max,co_present,"[540.0, 2116.0]",540,2116,390,2079,690,2157,1,1,1,bracket,vision,0,normalized
contacts,Organize,elder_combo_max,co_present,"[896.4, 2111.7]",896,2111,766,2079,1033,2157,1,1,1,bracket,vision,0,normalized
contacts,All contacts,elder_combo_mid,co_present,"[345.6, 285.5]",345,285,162,241,527,336,1,1,1,bracket,vision,0,normalized
contacts,Your info,elder_combo_mid,co_present,"[359.6, 478.7]",359,478,252,444,470,516,1,1,1,bracket,vision,0,normalized
contacts,No contacts yet,elder_combo_mid,co_present,"[540.0, 1550.4]",540,1550,242,1493,839,1605,1,1,1,bracket,vision,0,normalized
contacts,Contacts,elder_combo_mid,co_present,"[180.4, 2143.3]",180,2143,63,2111,297,2178,1,1,1,bracket,vision,0,normalized
contacts,Highlights,elder_combo_mid,co_present,"[540.0, 2145.5]",540,2145,409,2111,671,2178,1,1,1,bracket,vision,0,normalized
contacts,Organize,elder_combo_mid,co_present,"[899.6, 2143.3]",899,2143,784,2111,1016,2178,1,1,1,bracket,vision,0,normalized
contacts,All contacts,colorblind_deuteranomaly,co_present,"[240.8, 253.0]",240,253,142,226,342,279,1,1,1,bracket,vision,0,normalized
contacts,Your info,colorblind_deuteranomaly,co_present,"[283.0, 406.1]",283,406,221,389,346,431,1,1,1,bracket,vision,0,normalized
contacts,No contacts yet,colorblind_deuteranomaly,co_present,"[540.0, 1486.7]",540,1486,317,1446,763,1530,1,1,1,bracket,vision,0,normalized
contacts,Contacts,colorblind_deuteranomaly,co_present,"[179.3, 2179.1]",179,2179,110,2161,248,2203,1,1,1,bracket,vision,0,normalized
contacts,Highlights,colorblind_deuteranomaly,co_present,"[540.0, 2181.3]",540,2181,463,2161,616,2203,1,1,1,bracket,vision,0,normalized
contacts,Organize,colorblind_deuteranomaly,co_present,"[899.6, 2181.3]",899,2181,831,2161,968,2203,1,1,1,bracket,vision,0,normalized
dialer,Phone Number,baseline,co_present,"[540.0, 976.4]",540,976,147,900,933,1044,1,1,1,bracket,vision,0,normalized
dialer,1,baseline,co_present,"[185.8, 1142.8]",185,1142,169,1093,203,1197,1,1,1,bracket,vision,0,normalized
dialer,2,baseline,co_present,"[540.0, 1145.0]",540,1145,518,1097,561,1201,1,1,1,bracket,vision,0,normalized
dialer,ABC,baseline,co_present,"[540.0, 1222.7]",540,1222,505,1201,574,1245,1,1,1,bracket,vision,0,normalized
dialer,3,baseline,co_present,"[892.1, 1142.8]",892,1142,870,1097,914,1201,1,1,1,bracket,vision,0,normalized
dialer,DEF,baseline,co_present,"[892.1, 1220.5]",892,1220,861,1201,924,1245,1,1,1,bracket,vision,0,normalized
dialer,4,baseline,co_present,"[186.8, 1340.3]",186,1340,163,1288,210,1392,1,1,1,bracket,vision,0,normalized
dialer,GHI,baseline,co_present,"[186.8, 1411.3]",186,1411,157,1392,216,1436,1,1,1,bracket,vision,0,normalized
dialer,5,baseline,co_present,"[540.0, 1338.1]",540,1338,516,1288,562,1392,1,1,1,bracket,vision,0,normalized
dialer,JKL,baseline,co_present,"[540.0, 1411.3]",540,1411,510,1392,569,1436,1,1,1,bracket,vision,0,normalized
dialer,6,baseline,co_present,"[892.1, 1335.8]",892,1335,869,1288,915,1392,1,1,1,bracket,vision,0,normalized
dialer,MNO,baseline,co_present,"[892.1, 1411.3]",892,1411,852,1392,933,1436,1,1,1,bracket,vision,0,normalized
dialer,7,baseline,co_present,"[186.8, 1524.5]",186,1524,166,1480,208,1584,1,1,1,bracket,vision,0,normalized
dialer,PQRS,baseline,co_present,"[186.8, 1606.6]",186,1606,142,1584,232,1628,1,1,1,bracket,vision,0,normalized
dialer,8,baseline,co_present,"[540.0, 1526.7]",540,1526,517,1480,562,1584,1,1,1,bracket,vision,0,normalized
dialer,TUV,baseline,co_present,"[540.0, 1608.8]",540,1608,507,1584,573,1628,1,1,1,bracket,vision,0,normalized
dialer,9,baseline,co_present,"[893.2, 1522.2]",893,1522,869,1480,915,1584,1,1,1,bracket,vision,0,normalized
dialer,WXYZ,baseline,co_present,"[892.1, 1606.6]",892,1606,846,1584,939,1628,1,1,1,bracket,vision,0,normalized
dialer,∗,baseline,co_present,"[186.8, 1748.6]",186,1748,168,1668,206,1780,1,1,1,bracket,vision,0,normalized
dialer,0,baseline,co_present,"[540.0, 1721.9]",540,1721,512,1672,567,1776,1,1,1,bracket,vision,0,normalized
dialer,+,baseline,co_present,"[540.0, 1797.4]",540,1797,529,1776,549,1820,1,1,1,bracket,vision,0,normalized
dialer,#,baseline,co_present,"[892.1, 1746.4]",892,1746,865,1672,921,1776,1,1,1,bracket,vision,0,normalized
dialer,Call,baseline,co_present,"[581.0, 1943.8]",581,1943,414,1871,666,2018,1,1,1,bracket,vision,0,normalized
dialer,Home,baseline,co_present,"[179.3, 2181.3]",179,2181,135,2161,224,2203,1,1,1,bracket,vision,0,normalized
dialer,Keypad,baseline,co_present,"[540.0, 2181.3]",540,2181,481,2161,597,2203,1,1,1,bracket,vision,0,normalized
dialer,Voicemail,baseline,co_present,"[899.6, 2181.3]",899,2181,826,2161,972,2203,1,1,1,bracket,vision,0,normalized
dialer,Phone Number,elder_text_heavy,co_present,"[540.0, 665.7]",540,665,147,886,933,1030,0,1,0,bracket,vision,0,normalized
dialer,1,elder_text_heavy,co_present,"[186.8, 1131.7]",186,1131,169,1079,203,1183,1,1,1,bracket,vision,0,normalized
dialer,2,elder_text_heavy,co_present,"[540.0, 1131.7]",540,1131,518,1083,561,1187,1,1,1,bracket,vision,0,normalized
dialer,ABC,elder_text_heavy,co_present,"[540.0, 1209.4]",540,1209,505,1187,574,1231,1,1,1,bracket,vision,0,normalized
dialer,3,elder_text_heavy,co_present,"[893.2, 1131.7]",893,1131,870,1083,914,1187,1,1,1,bracket,vision,0,normalized
dialer,DEF,elder_text_heavy,co_present,"[892.1, 1207.1]",892,1207,861,1187,924,1231,1,1,1,bracket,vision,0,normalized
dialer,4,elder_text_heavy,co_present,"[186.8, 1322.5]",186,1322,163,1274,210,1378,1,1,1,bracket,vision,0,normalized
dialer,GHI,elder_text_heavy,co_present,"[186.8, 1395.8]",186,1395,157,1378,216,1422,1,1,1,bracket,vision,0,normalized
dialer,5,elder_text_heavy,co_present,"[540.0, 1327.0]",540,1327,516,1274,562,1378,1,1,1,bracket,vision,0,normalized
dialer,JKL,elder_text_heavy,co_present,"[540.0, 1393.5]",540,1393,510,1378,569,1422,1,1,1,bracket,vision,0,normalized
dialer,6,elder_text_heavy,co_present,"[892.1, 1322.5]",892,1322,869,1274,915,1378,1,1,1,bracket,vision,0,normalized
dialer,MNO,elder_text_heavy,co_present,"[895.3, 1386.9]",895,1386,852,1378,933,1422,1,1,1,bracket,vision,0,normalized
dialer,7,elder_text_heavy,co_present,"[186.8, 1515.6]",186,1515,166,1466,208,1570,1,1,1,bracket,vision,0,normalized
dialer,PQRS,elder_text_heavy,co_present,"[186.8, 1588.8]",186,1588,142,1570,232,1614,1,1,1,bracket,vision,0,normalized
dialer,8,elder_text_heavy,co_present,"[540.0, 1508.9]",540,1508,517,1466,562,1570,1,1,1,bracket,vision,0,normalized
dialer,TUV,elder_text_heavy,co_present,"[540.0, 1588.8]",540,1588,507,1570,573,1614,1,1,1,bracket,vision,0,normalized
dialer,9,elder_text_heavy,co_present,"[892.1, 1508.9]",892,1508,869,1466,915,1570,1,1,1,bracket,vision,0,normalized
dialer,WXYZ,elder_text_heavy,co_present,"[892.1, 1588.8]",892,1588,846,1570,939,1614,1,1,1,bracket,vision,0,normalized
dialer,∗,elder_text_heavy,co_present,"[186.8, 1733.0]",186,1733,168,1654,206,1766,1,1,1,bracket,vision,0,normalized
dialer,0,elder_text_heavy,co_present,"[540.0, 1704.2]",540,1704,512,1658,567,1762,1,1,1,bracket,vision,0,normalized
dialer,+,elder_text_heavy,co_present,"[540.0, 1784.1]",540,1784,529,1762,549,1806,1,1,1,bracket,vision,0,normalized
dialer,#,elder_text_heavy,co_present,"[892.1, 1730.8]",892,1730,865,1658,921,1762,1,1,1,bracket,vision,0,normalized
dialer,Call,elder_text_heavy,co_present,"[581.0, 1930.5]",581,1930,400,1857,681,2004,1,1,1,bracket,vision,0,normalized
dialer,Home,elder_text_heavy,co_present,"[179.3, 2174.6]",179,2174,118,2147,241,2203,1,1,1,bracket,vision,0,normalized
dialer,Keypad,elder_text_heavy,co_present,"[540.0, 2176.8]",540,2176,461,2147,618,2203,1,1,1,bracket,vision,0,normalized
dialer,Voicemail,elder_text_heavy,co_present,"[899.6, 2174.6]",899,2174,800,2147,1000,2203,1,1,1,bracket,vision,0,normalized
dialer,Phone Number,elder_zoom_heavy,co_present,"[486.0, 768.6]",486,768,168,690,912,855,1,1,1,bracket,vision,0,normalized
dialer,1,elder_zoom_heavy,co_present,"[173.9, 953.1]",173,953,168,911,207,1029,1,1,1,bracket,vision,0,normalized
dialer,2,elder_zoom_heavy,co_present,"[540.0, 972.8]",540,972,514,916,564,1034,1,1,1,bracket,vision,0,normalized
dialer,ABC,elder_zoom_heavy,co_present,"[540.0, 1054.1]",540,1054,500,1034,579,1085,1,1,1,bracket,vision,0,normalized
dialer,3,elder_zoom_heavy,co_present,"[892.1, 970.6]",892,970,866,916,916,1034,1,1,1,bracket,vision,0,normalized
dialer,DEF,elder_zoom_heavy,co_present,"[892.1, 1058.5]",892,1058,855,1034,928,1085,1,1,1,bracket,vision,0,normalized
dialer,4,elder_zoom_heavy,co_present,"[186.8, 1183.6]",186,1183,160,1135,214,1253,1,1,1,bracket,vision,0,normalized
dialer,GHI,elder_zoom_heavy,co_present,"[186.8, 1275.9]",186,1275,154,1253,221,1304,1,1,1,bracket,vision,0,normalized
dialer,5,elder_zoom_heavy,co_present,"[540.0, 1188.0]",540,1188,514,1135,566,1253,1,1,1,bracket,vision,0,normalized
dialer,JKL,elder_zoom_heavy,co_present,"[540.0, 1273.7]",540,1273,506,1253,574,1304,1,1,1,bracket,vision,0,normalized
dialer,6,elder_zoom_heavy,co_present,"[892.1, 1190.2]",892,1190,865,1135,918,1253,1,1,1,bracket,vision,0,normalized
dialer,MNO,elder_zoom_heavy,co_present,"[892.1, 1271.5]",892,1271,845,1253,938,1304,1,1,1,bracket,vision,0,normalized
dialer,7,elder_zoom_heavy,co_present,"[186.8, 1401.0]",186,1401,163,1354,211,1472,1,1,1,bracket,vision,0,normalized
dialer,PQRS,elder_zoom_heavy,co_present,"[186.8, 1493.3]",186,1493,136,1472,239,1523,1,1,1,bracket,vision,0,normalized
dialer,8,elder_zoom_heavy,co_present,"[540.0, 1438.4]",540,1438,514,1354,565,1472,1,1,1,bracket,vision,0,normalized
dialer,TUV,elder_zoom_heavy,co_present,"[540.0, 1493.3]",540,1493,502,1472,577,1523,1,1,1,bracket,vision,0,normalized
dialer,9,elder_zoom_heavy,co_present,"[892.1, 1409.8]",892,1409,865,1354,918,1472,1,1,1,bracket,vision,0,normalized
dialer,WXYZ,elder_zoom_heavy,co_present,"[891.0, 1495.5]",891,1495,839,1472,945,1523,1,1,1,bracket,vision,0,normalized
dialer,∗,elder_zoom_heavy,co_present,"[186.8, 1658.0]",186,1658,166,1568,209,1696,1,1,1,bracket,vision,0,normalized
dialer,0,elder_zoom_heavy,co_present,"[540.0, 1629.4]",540,1629,508,1573,571,1691,1,1,1,bracket,vision,0,normalized
dialer,+,elder_zoom_heavy,co_present,"[540.0, 1712.9]",540,1712,528,1691,551,1742,1,1,1,bracket,vision,0,normalized
dialer,#,elder_zoom_heavy,co_present,"[892.1, 1658.0]",892,1658,860,1573,924,1691,1,1,1,bracket,vision,0,normalized
dialer,Call,elder_zoom_heavy,co_present,"[586.4, 1884.2]",586,1884,396,1800,684,1968,1,1,1,bracket,vision,0,normalized
dialer,Home,elder_zoom_heavy,co_present,"[179.3, 2154.3]",179,2154,129,2130,230,2178,1,1,1,bracket,vision,0,normalized
dialer,Keypad,elder_zoom_heavy,co_present,"[540.0, 2154.3]",540,2154,475,2130,605,2178,1,1,1,bracket,vision,0,normalized
dialer,Voicemail,elder_zoom_heavy,co_present,"[899.6, 2152.1]",899,2152,817,2130,982,2178,1,1,1,bracket,vision,0,normalized
dialer,Phone Number,elder_combo_max,co_present,"[540.0, 435.4]",540,435,182,518,898,697,0,1,0,bracket,vision,0,normalized
dialer,1,elder_combo_max,co_present,"[173.9, 820.7]",173,820,167,758,209,885,1,1,1,bracket,vision,0,normalized
dialer,2,elder_combo_max,co_present,"[540.0, 827.3]",540,827,513,764,566,891,1,1,1,bracket,vision,0,normalized
dialer,ABC,elder_combo_max,co_present,"[540.0, 914.3]",540,914,497,891,582,945,1,1,1,bracket,vision,0,normalized
dialer,3,elder_combo_max,co_present,"[889.9, 827.3]",889,827,863,764,917,891,1,1,1,bracket,vision,0,normalized
dialer,DEF,elder_combo_max,co_present,"[891.0, 916.5]",891,916,851,891,930,945,1,1,1,bracket,vision,0,normalized
dialer,4,elder_combo_max,co_present,"[187.9, 1062.4]",187,1062,159,1001,217,1128,1,1,1,bracket,vision,0,normalized
dialer,GHI,elder_combo_max,co_present,"[186.8, 1153.8]",186,1153,152,1128,225,1182,1,1,1,bracket,vision,0,normalized
dialer,5,elder_combo_max,co_present,"[540.0, 1062.4]",540,1062,511,1001,567,1128,1,1,1,bracket,vision,0,normalized
dialer,JKL,elder_combo_max,co_present,"[540.0, 1153.8]",540,1153,503,1128,575,1182,1,1,1,bracket,vision,0,normalized
dialer,6,elder_combo_max,co_present,"[891.0, 1062.4]",891,1062,862,1001,919,1128,1,1,1,bracket,vision,0,normalized
dialer,MNO,elder_combo_max,co_present,"[891.0, 1153.8]",891,1153,841,1128,940,1182,1,1,1,bracket,vision,0,normalized
dialer,7,elder_combo_max,co_present,"[187.9, 1299.7]",187,1299,162,1238,214,1365,1,1,1,bracket,vision,0,normalized
dialer,PQRS,elder_combo_max,co_present,"[187.9, 1388.9]",187,1388,133,1365,244,1419,1,1,1,bracket,vision,0,normalized
dialer,8,elder_combo_max,co_present,"[540.0, 1306.2]",540,1306,511,1238,566,1365,1,1,1,bracket,vision,0,normalized
dialer,TUV,elder_combo_max,co_present,"[540.0, 1388.9]",540,1388,499,1365,579,1419,1,1,1,bracket,vision,0,normalized
dialer,9,elder_combo_max,co_present,"[891.0, 1297.5]",891,1297,862,1238,919,1365,1,1,1,bracket,vision,0,normalized
dialer,WXYZ,elder_combo_max,co_present,"[889.9, 1388.9]",889,1388,834,1365,947,1419,1,1,1,bracket,vision,0,normalized
dialer,∗,elder_combo_max,co_present,"[187.9, 1563.1]",187,1563,165,1470,212,1608,1,1,1,bracket,vision,0,normalized
dialer,0,elder_combo_max,co_present,"[540.0, 1534.8]",540,1534,506,1475,573,1602,1,1,1,bracket,vision,0,normalized
dialer,+,elder_combo_max,co_present,"[540.0, 1628.4]",540,1628,527,1602,552,1656,1,1,1,bracket,vision,0,normalized
dialer,#,elder_combo_max,co_present,"[891.0, 1563.1]",891,1563,856,1475,925,1602,1,1,1,bracket,vision,0,normalized
dialer,Call,elder_combo_max,co_present,"[589.7, 1813.4]",589,1813,360,1721,720,1903,1,1,1,bracket,vision,0,normalized
dialer,Home,elder_combo_max,co_present,"[180.4, 2118.2]",180,2118,93,2079,266,2157,1,1,1,bracket,vision,0,normalized
dialer,Keypad,elder_combo_max,co_present,"[540.0, 2116.0]",540,2116,429,2079,651,2157,1,1,1,bracket,vision,0,normalized
dialer,Voicemail,elder_combo_max,co_present,"[897.5, 2116.0]",897,2116,757,2079,1042,2157,1,1,1,bracket,vision,0,normalized
dialer,Phone Number,elder_combo_mid,co_present,"[486.0, 755.4]",486,755,168,671,912,836,1,1,1,bracket,vision,0,normalized
dialer,1,elder_combo_mid,co_present,"[186.8, 946.5]",186,946,168,892,207,1010,1,1,1,bracket,vision,0,normalized
dialer,2,elder_combo_mid,co_present,"[540.0, 955.3]",540,955,514,897,564,1015,1,1,1,bracket,vision,0,normalized
dialer,ABC,elder_combo_mid,co_present,"[540.0, 1040.9]",540,1040,500,1015,579,1066,1,1,1,bracket,vision,0,normalized
dialer,3,elder_combo_mid,co_present,"[892.1, 979.4]",892,979,866,897,916,1015,1,1,1,bracket,vision,0,normalized
dialer,DEF,elder_combo_mid,co_present,"[892.1, 1038.7]",892,1038,855,1015,928,1066,1,1,1,bracket,vision,0,normalized
dialer,4,elder_combo_mid,co_present,"[186.8, 1174.9]",186,1174,160,1116,214,1234,1,1,1,bracket,vision,0,normalized
dialer,GHI,elder_combo_mid,co_present,"[186.8, 1258.3]",186,1258,154,1234,221,1285,1,1,1,bracket,vision,0,normalized
dialer,5,elder_combo_mid,co_present,"[540.0, 1170.5]",540,1170,514,1116,566,1234,1,1,1,bracket,vision,0,normalized
dialer,JKL,elder_combo_mid,co_present,"[540.0, 1256.1]",540,1256,506,1234,574,1285,1,1,1,bracket,vision,0,normalized
dialer,6,elder_combo_mid,co_present,"[891.0, 1174.9]",891,1174,865,1116,918,1234,1,1,1,bracket,vision,0,normalized
dialer,MNO,elder_combo_mid,co_present,"[892.1, 1256.1]",892,1256,845,1234,938,1285,1,1,1,bracket,vision,0,normalized
dialer,7,elder_combo_mid,co_present,"[186.8, 1396.7]",186,1396,163,1335,211,1453,1,1,1,bracket,vision,0,normalized
dialer,PQRS,elder_combo_mid,co_present,"[186.8, 1475.7]",186,1475,136,1453,239,1504,1,1,1,bracket,vision,0,normalized
dialer,8,elder_combo_mid,co_present,"[540.0, 1390.1]",540,1390,514,1335,565,1453,1,1,1,bracket,vision,0,normalized
dialer,TUV,elder_combo_mid,co_present,"[540.0, 1475.7]",540,1475,502,1453,577,1504,1,1,1,bracket,vision,0,normalized
dialer,9,elder_combo_mid,co_present,"[892.1, 1390.1]",892,1390,865,1335,918,1453,1,1,1,bracket,vision,0,normalized
dialer,WXYZ,elder_combo_mid,co_present,"[891.0, 1473.5]",891,1473,839,1453,945,1504,1,1,1,bracket,vision,0,normalized
dialer,∗,elder_combo_mid,co_present,"[186.8, 1638.2]",186,1638,166,1549,209,1677,1,1,1,bracket,vision,0,normalized
