screen,target_text,profile,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score
clock,Stopwatch,elder_combo_max,"[760, 2114]",760,2114,654,2106,857,2151,1
clock,Bedtime,elder_combo_max,"[954, 2140]",954,2140,892,2106,1052,2151,1
clock,Mon-Fri,elder_combo_rtl,"[243, 300]",243,300,108,252,378,352,1
clock,8:30 AM,elder_combo_rtl,"[266, 463]",266,463,108,376,448,553,1
clock,Sun Sat,elder_combo_rtl,"[238, 726]",238,726,108,679,363,779,1
clock,9:00 AM,elder_combo_rtl,"[254, 893]",254,893,108,803,466,980,1
clock,World Clock,elder_combo_rtl,"[324, 2148]",324,2148,216,2130,432,2174,1
clock,Timers,elder_combo_rtl,"[540, 2150]",540,2150,477,2130,603,2174,1
clock,Stopwatch,elder_combo_rtl,"[758, 2157]",758,2157,658,2130,854,2174,1
clock,Bedtime,elder_combo_rtl,"[959, 2149]",959,2149,894,2130,1049,2174,1
clock,Mon-Fri,colorblind_deuteranomaly,"[179, 251]",179,251,95,221,266,283,1
clock,8:30 AM,colorblind_deuteranomaly,"[246, 380]",246,380,95,304,393,459,1
clock,Sun Sat,colorblind_deuteranomaly,"[174, 599]",174,599,95,570,256,632,1
clock,9:00 AM,colorblind_deuteranomaly,"[253, 730]",253,730,95,653,408,808,1
clock,World Clock,colorblind_deuteranomaly,"[324, 2183]",324,2183,221,2162,426,2202,1
clock,Timers,colorblind_deuteranomaly,"[540, 2187]",540,2187,482,2162,596,2202,1
clock,Stopwatch,colorblind_deuteranomaly,"[753, 2190]",753,2190,666,2162,845,2202,1
clock,Bedtime,colorblind_deuteranomaly,"[971, 2180]",971,2180,900,2162,1042,2202,1
contacts,All contacts,baseline,"[241, 251]",241,251,142,226,342,279,1
contacts,Your info,baseline,"[282, 410]",282,410,221,389,346,431,1
contacts,Andres,baseline,"[295, 462]",295,462,221,431,365,494,1
contacts,No contacts yet,baseline,"[540, 1490]",540,1490,317,1446,763,1530,1
contacts,Contacts,baseline,"[181, 2162]",181,2162,110,2161,248,2203,1
contacts,Highlights,baseline,"[540, 2187]",540,2187,463,2161,616,2203,1
contacts,Organize,baseline,"[899, 2177]",899,2177,831,2161,968,2203,1
contacts,All contacts,elder_text_heavy,"[287, 250]",287,250,142,214,436,291,1
contacts,Your info,elder_text_heavy,"[308, 419]",308,419,221,389,400,448,1
contacts,Andres,elder_text_heavy,"[311, 490]",311,490,221,448,412,534,1
contacts,No contacts yet,elder_text_heavy,"[540, 1502]",540,1502,289,1453,792,1549,1
contacts,Contacts,elder_text_heavy,"[285, 251]",285,251,84,2147,275,2203,0
contacts,Highlights,elder_text_heavy,"[541, 2177]",541,2177,434,2147,646,2203,1
contacts,Organize,elder_text_heavy,"[900, 2165]",900,2165,805,2147,994,2203,1
contacts,All contacts,elder_zoom_heavy,"[277, 287]",277,287,162,258,394,318,1
contacts,Your info,elder_zoom_heavy,"[328, 469]",328,469,252,444,396,492,1
contacts,Andres,elder_zoom_heavy,"[337, 527]",337,527,252,492,415,564,1
contacts,No contacts yet,elder_zoom_heavy,"[540, 1530]",540,1530,284,1482,796,1578,1
contacts,Contacts,elder_zoom_heavy,"[277, 287]",277,287,101,2130,258,2178,0
contacts,Highlights,elder_zoom_heavy,"[539, 2146]",539,2146,452,2130,627,2178,1
contacts,Organize,elder_zoom_heavy,"[900, 2140]",900,2140,822,2130,977,2178,1
contacts,All contacts,elder_combo_max,"[382, 311]",382,311,176,260,584,366,1
contacts,Your info,elder_combo_max,"[398, 525]",398,525,273,483,523,567,1
contacts,Andres,elder_combo_max,"[406, 625]",406,625,273,567,538,684,1
contacts,No contacts yet,elder_combo_max,"[543, 1577]",543,1577,199,1516,881,1645,1
contacts,Contacts,elder_combo_max,"[177, 2128]",177,2128,46,2079,314,2157,1
contacts,Highlights,elder_combo_max,"[540, 2125]",540,2125,390,2079,690,2157,1
contacts,Organize,elder_combo_max,"[900, 2130]",900,2130,766,2079,1033,2157,1
contacts,All contacts,elder_combo_rtl,"[344, 286]",344,286,162,241,527,336,1
contacts,Your info,elder_combo_rtl,"[357, 478]",357,478,252,444,470,516,1
contacts,Andres,elder_combo_rtl,"[371, 568]",371,568,252,516,486,620,1
contacts,No contacts yet,elder_combo_rtl,"[541, 1548]",541,1548,242,1493,839,1605,1
contacts,Contacts,elder_combo_rtl,"[180, 2172]",180,2172,63,2111,297,2178,1
contacts,Highlights,elder_combo_rtl,"[542, 2158]",542,2158,409,2111,671,2178,1
contacts,Organize,elder_combo_rtl,"[903, 2148]",903,2148,784,2111,1016,2178,1
contacts,All contacts,colorblind_deuteranomaly,"[241, 252]",241,252,142,226,342,279,1
contacts,Your info,colorblind_deuteranomaly,"[283, 409]",283,409,221,389,346,431,1
contacts,Andres,colorblind_deuteranomaly,"[294, 462]",294,462,221,431,365,494,1
contacts,No contacts yet,colorblind_deuteranomaly,"[543, 1487]",543,1487,317,1446,763,1530,1
contacts,Contacts,colorblind_deuteranomaly,"[180, 2190]",180,2190,110,2161,248,2203,1
contacts,Highlights,colorblind_deuteranomaly,"[540, 2184]",540,2184,463,2161,616,2203,1
contacts,Organize,colorblind_deuteranomaly,"[900, 2177]",900,2177,831,2161,968,2203,1
dialer,Phone Number,baseline,"[540, 1110]",540,1110,147,900,933,1044,0
dialer,1,baseline,"[187, 1171]",187,1171,169,1093,203,1197,1
dialer,2,baseline,"[540, 1171]",540,1171,518,1097,561,1201,1
dialer,ABC,baseline,"[540, 1223]",540,1223,505,1201,574,1245,1
dialer,3,baseline,"[893, 1172]",893,1172,870,1097,914,1201,1
dialer,DEF,baseline,"[891, 1171]",891,1171,861,1201,924,1245,1
dialer,4,baseline,"[187, 1364]",187,1364,163,1288,210,1392,1
dialer,GHI,baseline,"[187, 1362]",187,1362,157,1392,216,1436,1
dialer,5,baseline,"[540, 1363]",540,1363,516,1288,562,1392,1
dialer,JKL,baseline,"[540, 1412]",540,1412,510,1392,569,1436,1
dialer,6,baseline,"[893, 1364]",893,1364,869,1288,915,1392,1
dialer,MNO,baseline,"[894, 1413]",894,1413,852,1392,933,1436,1
dialer,7,baseline,"[187, 1554]",187,1554,166,1480,208,1584,1
dialer,PQRS,baseline,"[186, 1605]",186,1605,142,1584,232,1628,1
dialer,8,baseline,"[540, 1553]",540,1553,517,1480,562,1584,1
dialer,TUV,baseline,"[540, 1555]",540,1555,507,1584,573,1628,1
dialer,9,baseline,"[894, 1555]",894,1555,869,1480,915,1584,1
dialer,WXYZ,baseline,"[894, 1554]",894,1554,846,1584,939,1628,1
dialer,∗,baseline,"[187, 1730]",187,1730,168,1668,206,1780,1
dialer,0,baseline,"[540, 1745]",540,1745,512,1672,567,1776,1
dialer,+,baseline,"[540, 1801]",540,1801,529,1776,549,1820,1
dialer,#,baseline,"[894, 1746]",894,1746,865,1672,921,1776,1
dialer,Call,baseline,"[540, 1946]",540,1946,414,1871,666,2018,1
dialer,Home,baseline,"[180, 2181]",180,2181,135,2161,224,2203,1
dialer,Keypad,baseline,"[540, 2179]",540,2179,481,2161,597,2203,1
dialer,Voicemail,baseline,"[903, 2178]",903,2178,826,2161,972,2203,1
dialer,Phone Number,elder_text_heavy,"[540, 960]",540,960,147,886,933,1030,1
dialer,1,elder_text_heavy,"[187, 1156]",187,1156,169,1079,203,1183,1
dialer,2,elder_text_heavy,"[540, 1157]",540,1157,518,1083,561,1187,1
dialer,ABC,elder_text_heavy,"[540, 1208]",540,1208,505,1187,574,1231,1
dialer,3,elder_text_heavy,"[892, 1157]",892,1157,870,1083,914,1187,1
dialer,DEF,elder_text_heavy,"[894, 1208]",894,1208,861,1187,924,1231,1
dialer,4,elder_text_heavy,"[187, 1348]",187,1348,163,1274,210,1378,1
dialer,GHI,elder_text_heavy,"[187, 1401]",187,1401,157,1378,216,1422,1
dialer,5,elder_text_heavy,"[540, 1349]",540,1349,516,1274,562,1378,1
dialer,JKL,elder_text_heavy,"[539, 1399]",539,1399,510,1378,569,1422,1
dialer,6,elder_text_heavy,"[892, 1349]",892,1349,869,1274,915,1378,1
dialer,MNO,elder_text_heavy,"[895, 1397]",895,1397,852,1378,933,1422,1
dialer,7,elder_text_heavy,"[187, 1538]",187,1538,166,1466,208,1570,1
dialer,PQRS,elder_text_heavy,"[187, 1593]",187,1593,142,1570,232,1614,1
dialer,8,elder_text_heavy,"[540, 1540]",540,1540,517,1466,562,1570,1
dialer,TUV,elder_text_heavy,"[540, 1592]",540,1592,507,1570,573,1614,1
dialer,9,elder_text_heavy,"[892, 1542]",892,1542,869,1466,915,1570,1
dialer,WXYZ,elder_text_heavy,"[894, 1590]",894,1590,846,1570,939,1614,1
dialer,∗,elder_text_heavy,"[187, 1733]",187,1733,168,1654,206,1766,1
dialer,0,elder_text_heavy,"[540, 1724]",540,1724,512,1658,567,1762,1
dialer,+,elder_text_heavy,"[540, 1787]",540,1787,529,1762,549,1806,1
dialer,#,elder_text_heavy,"[893, 1731]",893,1731,865,1658,921,1762,1
dialer,Call,elder_text_heavy,"[541, 1931]",541,1931,400,1857,681,2004,1
dialer,Home,elder_text_heavy,"[180, 2178]",180,2178,118,2147,241,2203,1
dialer,Keypad,elder_text_heavy,"[540, 2176]",540,2176,461,2147,618,2203,1
dialer,Voicemail,elder_text_heavy,"[900, 2169]",900,2169,800,2147,1000,2203,1
dialer,Phone Number,elder_zoom_heavy,"[540, 400]",540,400,168,690,912,855,0
dialer,1,elder_zoom_heavy,"[187, 1001]",187,1001,168,911,207,1029,1
dialer,2,elder_zoom_heavy,"[540, 1000]",540,1000,514,916,564,1034,1
dialer,ABC,elder_zoom_heavy,"[540, 1059]",540,1059,500,1034,579,1085,1
dialer,3,elder_zoom_heavy,"[892, 1001]",892,1001,866,916,916,1034,1
dialer,DEF,elder_zoom_heavy,"[891, 1058]",891,1058,855,1034,928,1085,1
dialer,4,elder_zoom_heavy,"[188, 1219]",188,1219,160,1135,214,1253,1
dialer,GHI,elder_zoom_heavy,"[188, 1219]",188,1219,154,1253,221,1304,0
dialer,5,elder_zoom_heavy,"[540, 1219]",540,1219,514,1135,566,1253,1
dialer,JKL,elder_zoom_heavy,"[540, 1219]",540,1219,506,1253,574,1304,0
dialer,6,elder_zoom_heavy,"[891, 1219]",891,1219,865,1135,918,1253,1
dialer,MNO,elder_zoom_heavy,"[890, 1270]",890,1270,845,1253,938,1304,1
dialer,7,elder_zoom_heavy,"[188, 1438]",188,1438,163,1354,211,1472,1
dialer,PQRS,elder_zoom_heavy,"[186, 1432]",186,1432,136,1472,239,1523,0
dialer,8,elder_zoom_heavy,"[540, 1438]",540,1438,514,1354,565,1472,1
dialer,TUV,elder_zoom_heavy,"[540, 1496]",540,1496,502,1472,577,1523,1
dialer,9,elder_zoom_heavy,"[892, 1437]",892,1437,865,1354,918,1472,1
dialer,WXYZ,elder_zoom_heavy,"[891, 1437]",891,1437,839,1472,945,1523,0
dialer,∗,elder_zoom_heavy,"[186, 1657]",186,1657,166,1568,209,1696,1
dialer,0,elder_zoom_heavy,"[540, 1657]",540,1657,508,1573,571,1691,1
dialer,+,elder_zoom_heavy,"[540, 1719]",540,1719,528,1691,551,1742,1
dialer,#,elder_zoom_heavy,"[890, 1658]",890,1658,860,1573,924,1691,1
dialer,Call,elder_zoom_heavy,"[590, 1885]",590,1885,396,1800,684,1968,1
dialer,Home,elder_zoom_heavy,"[179, 2168]",179,2168,129,2130,230,2178,1
dialer,Keypad,elder_zoom_heavy,"[540, 2164]",540,2164,475,2130,605,2178,1
dialer,Voicemail,elder_zoom_heavy,"[900, 2166]",900,2166,817,2130,982,2178,1
dialer,Phone Number,elder_combo_max,"[540, 635]",540,635,182,518,898,697,1
dialer,1,elder_combo_max,"[188, 853]",188,853,167,758,209,885,1
dialer,2,elder_combo_max,"[540, 854]",540,854,513,764,566,891,1
dialer,ABC,elder_combo_max,"[540, 917]",540,917,497,891,582,945,1
dialer,3,elder_combo_max,"[891, 855]",891,855,863,764,917,891,1
dialer,DEF,elder_combo_max,"[891, 918]",891,918,851,891,930,945,1
dialer,4,elder_combo_max,"[188, 1091]",188,1091,159,1001,217,1128,1
dialer,GHI,elder_combo_max,"[190, 1090]",190,1090,152,1128,225,1182,0
dialer,5,elder_combo_max,"[540, 1092]",540,1092,511,1001,567,1128,1
dialer,JKL,elder_combo_max,"[540, 1092]",540,1092,503,1128,575,1182,0
dialer,6,elder_combo_max,"[891, 1091]",891,1091,862,1001,919,1128,1
dialer,MNO,elder_combo_max,"[891, 1092]",891,1092,841,1128,940,1182,0
dialer,7,elder_combo_max,"[188, 1329]",188,1329,162,1238,214,1365,1
dialer,PQRS,elder_combo_max,"[188, 1329]",188,1329,133,1365,244,1419,0
dialer,8,elder_combo_max,"[539, 1329]",539,1329,511,1238,566,1365,1
dialer,TUV,elder_combo_max,"[540, 1399]",540,1399,499,1365,579,1419,1
dialer,9,elder_combo_max,"[891, 1300]",891,1300,862,1238,919,1365,1
dialer,WXYZ,elder_combo_max,"[891, 1328]",891,1328,834,1365,947,1419,0
dialer,∗,elder_combo_max,"[188, 1567]",188,1567,165,1470,212,1608,1
dialer,0,elder_combo_max,"[540, 1565]",540,1565,506,1475,573,1602,1
dialer,+,elder_combo_max,"[540, 1633]",540,1633,527,1602,552,1656,1
dialer,#,elder_combo_max,"[890, 1565]",890,1565,856,1475,925,1602,1
dialer,Call,elder_combo_max,"[540, 1812]",540,1812,360,1721,720,1903,1
dialer,Home,elder_combo_max,"[180, 2124]",180,2124,93,2079,266,2157,1
dialer,Keypad,elder_combo_max,"[540, 2138]",540,2138,429,2079,651,2157,1
dialer,Voicemail,elder_combo_max,"[900, 2129]",900,2129,757,2079,1042,2157,1
dialer,Phone Number,elder_combo_rtl,"[540, 754]",540,754,168,671,912,836,1
dialer,1,elder_combo_rtl,"[188, 980]",188,980,168,892,207,1010,1
dialer,2,elder_combo_rtl,"[540, 982]",540,982,514,897,564,1015,1
dialer,ABC,elder_combo_rtl,"[540, 1040]",540,1040,500,1015,579,1066,1
dialer,3,elder_combo_rtl,"[891, 982]",891,982,866,897,916,1015,1
dialer,DEF,elder_combo_rtl,"[891, 1039]",891,1039,855,1015,928,1066,1
dialer,4,elder_combo_rtl,"[188, 1201]",188,1201,160,1116,214,1234,1
dialer,GHI,elder_combo_rtl,"[188, 1259]",188,1259,154,1234,221,1285,1
dialer,5,elder_combo_rtl,"[540, 1201]",540,1201,514,1116,566,1234,1
dialer,JKL,elder_combo_rtl,"[540, 1260]",540,1260,506,1234,574,1285,1
dialer,6,elder_combo_rtl,"[891, 1201]",891,1201,865,1116,918,1234,1
dialer,MNO,elder_combo_rtl,"[891, 1202]",891,1202,845,1234,938,1285,0
dialer,7,elder_combo_rtl,"[188, 1421]",188,1421,163,1335,211,1453,1
dialer,PQRS,elder_combo_rtl,"[187, 1477]",187,1477,136,1453,239,1504,1
dialer,8,elder_combo_rtl,"[540, 1420]",540,1420,514,1335,565,1453,1
dialer,TUV,elder_combo_rtl,"[539, 1420]",539,1420,502,1453,577,1504,0
dialer,9,elder_combo_rtl,"[891, 1420]",891,1420,865,1335,918,1453,1
dialer,WXYZ,elder_combo_rtl,"[891, 1420]",891,1420,839,1453,945,1504,0
dialer,∗,elder_combo_rtl,"[188, 1638]",188,1638,166,1549,209,1677,1
dialer,0,elder_combo_rtl,"[540, 1639]",540,1639,508,1554,571,1672,1
dialer,+,elder_combo_rtl,"[540, 1701]",540,1701,528,1672,551,1723,1
dialer,#,elder_combo_rtl,"[893, 1638]",893,1638,860,1554,924,1672,1
dialer,Call,elder_combo_rtl,"[540, 1865]",540,1865,377,1781,704,1949,1
dialer,Home,elder_combo_rtl,"[180, 2160]",180,2160,104,2111,255,2178,1
dialer,Keypad,elder_combo_rtl,"[538, 2148]",538,2148,443,2111,637,2178,1
dialer,Voicemail,elder_combo_rtl,"[898, 2163]",898,2163,776,2111,1024,2178,1
dialer,Phone Number,colorblind_deuteranomaly,"[540, 450]",540,450,147,900,933,1044,0
dialer,1,colorblind_deuteranomaly,"[187, 1169]",187,1169,169,1093,203,1197,1
dialer,2,colorblind_deuteranomaly,"[540, 1171]",540,1171,518,1097,561,1201,1
dialer,ABC,colorblind_deuteranomaly,"[540, 1220]",540,1220,505,1201,574,1245,1
dialer,3,colorblind_deuteranomaly,"[893, 1171]",893,1171,870,1097,914,1201,1
dialer,DEF,colorblind_deuteranomaly,"[892, 1223]",892,1223,861,1201,924,1245,1
dialer,4,colorblind_deuteranomaly,"[187, 1363]",187,1363,163,1288,210,1392,1
dialer,GHI,colorblind_deuteranomaly,"[187, 1361]",187,1361,157,1392,216,1436,0
dialer,5,colorblind_deuteranomaly,"[540, 1362]",540,1362,516,1288,562,1392,1
dialer,JKL,colorblind_deuteranomaly,"[540, 1362]",540,1362,510,1392,569,1436,1
dialer,6,colorblind_deuteranomaly,"[892, 1362]",892,1362,869,1288,915,1392,1
dialer,MNO,colorblind_deuteranomaly,"[894, 1361]",894,1361,852,1392,933,1436,0
dialer,7,colorblind_deuteranomaly,"[187, 1555]",187,1555,166,1480,208,1584,1
dialer,PQRS,colorblind_deuteranomaly,"[186, 1606]",186,1606,142,1584,232,1628,1
dialer,8,colorblind_deuteranomaly,"[540, 1553]",540,1553,517,1480,562,1584,1
dialer,TUV,colorblind_deuteranomaly,"[540, 1555]",540,1555,507,1584,573,1628,1
dialer,9,colorblind_deuteranomaly,"[893, 1551]",893,1551,869,1480,915,1584,1
dialer,WXYZ,colorblind_deuteranomaly,"[894, 1554]",894,1554,846,1584,939,1628,1
dialer,∗,colorblind_deuteranomaly,"[187, 1746]",187,1746,168,1668,206,1780,1
dialer,0,colorblind_deuteranomaly,"[540, 1749]",540,1749,512,1672,567,1776,1
dialer,+,colorblind_deuteranomaly,"[540, 1801]",540,1801,529,1776,549,1820,1
dialer,#,colorblind_deuteranomaly,"[894, 1747]",894,1747,865,1672,921,1776,1
dialer,Call,colorblind_deuteranomaly,"[540, 1944]",540,1944,414,1871,666,2018,1
dialer,Home,colorblind_deuteranomaly,"[179, 2175]",179,2175,135,2161,224,2203,1
dialer,Keypad,colorblind_deuteranomaly,"[540, 2183]",540,2183,481,2161,597,2203,1
dialer,Voicemail,colorblind_deuteranomaly,"[907, 2185]",907,2185,826,2161,972,2203,1
gmail,Primary,baseline,"[109, 252]",109,252,42,226,175,279,1
gmail,Tap a sender image to select that conversation.,baseline,"[484, 397]",484,397,210,307,773,494,1
gmail,Dismiss,baseline,"[902, 400]",902,400,786,330,1017,470,1
gmail,Welcome to your new Inbox,baseline,"[333, 591]",333,591,63,559,1017,622,1
gmail,Mail categories group messages of the same type for reading all at once. You can enable and disable categories in settings. Learn more,baseline,"[480, 717]",480,717,63,633,1017,799,1
gmail,Social,baseline,"[232, 893]",232,893,179,864,909,924,1
gmail,Promotions,baseline,"[284, 998]",284,998,179,969,909,1029,1
gmail,OK,baseline,"[132, 1126]",132,1126,42,1063,221,1191,1
gmail,Change categories,baseline,"[455, 1126]",455,1126,242,1063,666,1191,1
gmail,"Unread, , , Google’s Find Hub, , Your Android device will soon join the Find Hub network, , Find Hub network You can use Find Hub to locate devices when they're connected to the internet. The Find Hub network can help locate devices, even if they're offline. It can also help find, , ,  at 3:02 PM",baseline,"[540, 1370]",540,1370,21,1235,1059,1482,1
gmail,Google’s Find Hub,baseline,"[398, 1305]",398,1305,210,1277,829,1330,1
gmail,3:02 PM,baseline,"[913, 1307]",913,1307,829,1287,1017,1327,1
gmail,Your Android device will soon join the Find Hub network,baseline,"[550, 1359]",550,1359,210,1338,933,1385,1
gmail,"Find Hub network You can use Find Hub to locate devices when they're connected to the internet. The Find Hub network can help locate devices, even if they're offline. It can also help find",baseline,"[565, 1416]",565,1416,210,1393,933,1440,1
gmail,"Unread, , , Google Play, , Your new privacy settings on Play, , Hello Andres, Now that you've added your account to your device, we'd like to share more information on how to manage your privacy settings on Play. We've updated settings that manage, , ,  on Jul 23",baseline,"[540, 1608]",540,1608,21,1486,1059,1733,1
gmail,Google Play,baseline,"[350, 1575]",350,1575,210,1528,861,1581,1
gmail,Your new privacy settings on Play,baseline,"[510, 1613]",510,1613,210,1589,933,1636,1
gmail,"Hello Andres, Now that you've added your account to your device, we'd like to share more information on how to manage your privacy settings on Play. We've updated settings that manage",baseline,"[568, 1667]",568,1667,210,1644,933,1691,1
gmail,"Unread, , , Google, , Security alert, , A new sign-in on Android anfebladi5@gmail.com We noticed a new sign-in to your Google Account on a Android device. If this was you, you don't need to do anything. If not, we'll help you secure, , ,  on Jul 23",baseline,"[500, 1855]",500,1855,21,1737,1059,1984,1
gmail,Security alert,baseline,"[350, 1865]",350,1865,210,1840,933,1887,1
gmail,"A new sign-in on Android anfebladi5@gmail.com We noticed a new sign-in to your Google Account on a Android device. If this was you, you don't need to do anything. If not, we'll help you secure",baseline,"[540, 1863]",540,1863,210,1895,933,1942,0
gmail,"Unread, , , Google, , Andres, review your Google Account settings, , Hi Andres, Welcome to Google on your new PC. Here are a few of tips to get you started. ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌, , ,  on Jul 21",baseline,"[500, 2050]",500,2050,21,1988,1059,2235,1
gmail,Jul 21,baseline,"[930, 2055]",930,2055,865,2040,1017,2080,1
gmail,"Andres, review your Google Account settings",baseline,"[450, 2040]",450,2040,210,2091,933,2138,0
gmail,"Hi Andres, Welcome to Google on your new PC. Here are a few of tips to get you started. ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌",baseline,"[540, 2040]",540,2040,210,2146,933,2193,0
gmail,Compose,baseline,"[840, 1985]",840,1985,662,1904,1017,2051,1
gmail,Primary,elder_text_heavy,"[137, 253]",137,253,42,214,236,291,1
gmail,Tap a sender image to select that conversation.,elder_text_heavy,"[449, 456]",449,456,210,307,729,606,1
gmail,Dismiss,elder_text_heavy,"[879, 456]",879,456,742,374,1017,539,1
gmail,Welcome to your new Inbox,elder_text_heavy,"[431, 714]",431,714,63,671,1017,757,1
gmail,Mail categories group messages of the same type for reading all at once. You can enable and disable categories in settings. Learn more,elder_text_heavy,"[540, 926]",540,926,63,768,1017,1074,1
gmail,Social,elder_text_heavy,"[261, 1167]",261,1167,179,1126,909,1213,1
gmail,Promotions,elder_text_heavy,"[341, 1274]",341,1274,179,1231,909,1318,1
gmail,OK,elder_text_heavy,"[131, 1417]",131,1417,42,1338,221,1491,1
gmail,Change categories,elder_text_heavy,"[535, 1415]",535,1415,242,1338,822,1491,1
gmail,"Unread, , , Google’s Find Hub, , Your Android device will soon join the Find Hub network, , Find Hub network You can use Find Hub to locate devices when they're connected to the internet. The Find Hub network can help locate devices, even if they're offline. It can also help find, , ,  at 3:02 PM",elder_text_heavy,"[540, 1688]",540,1688,21,1535,1059,1840,1
gmail,Google’s Find Hub,elder_text_heavy,"[463, 1620]",463,1620,210,1577,783,1648,1
gmail,3:02 PM,elder_text_heavy,"[888, 1618]",888,1618,783,1589,1017,1645,1
gmail,Your Android device will soon join the Find Hub network,elder_text_heavy,"[536, 1691]",536,1691,210,1656,933,1723,1
gmail,"Find Hub network You can use Find Hub to locate devices when they're connected to the internet. The Find Hub network can help locate devices, even if they're offline. It can also help find",elder_text_heavy,"[570, 1765]",570,1765,210,1731,933,1798,1
gmail,"Unread, , , Google Play, , Your new privacy settings on Play, , Hello Andres, Now that you've added your account to your device, we'd like to share more information on how to manage your privacy settings on Play. We've updated settings that manage, , ,  on Jul 23",elder_text_heavy,"[540, 1960]",540,1960,21,1844,1059,2149,1
gmail,Google Play,elder_text_heavy,"[385, 1940]",385,1940,210,1886,828,1957,1
gmail,Your new privacy settings on Play,elder_text_heavy,"[500, 2008]",500,2008,210,1965,933,2032,1
gmail,"Hello Andres, Now that you've added your account to your device, we'd like to share more information on how to manage your privacy settings on Play. We've updated settings that manage",elder_text_heavy,"[400, 2075]",400,2075,210,2040,933,2107,1
gmail,"Unread, , , Google, , Security alert, , A new sign-in on Android anfebladi5@gmail.com We noticed a new sign-in to your Google Account on a Android device. If this was you, you don't need to do anything. If not, we'll help you secure, , ,  on Jul 23",elder_text_heavy,"[540, 2150]",540,2150,21,2153,1059,2282,1
gmail,Security alert,elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
gmail,"A new sign-in on Android anfebladi5@gmail.com We noticed a new sign-in to your Google Account on a Android device. If this was you, you don't need to do anything. If not, we'll help you secure",elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
