screen,target_text,profile,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score
dialer,9,elder_combo_rtl,"[891, 1390]",891,1390,865,1335,918,1453,1
dialer,WXYZ,elder_combo_rtl,"[891, 1479]",891,1479,839,1453,945,1504,1
dialer,∗,elder_combo_rtl,"[188, 1617]",188,1617,166,1549,209,1677,1
dialer,0,elder_combo_rtl,"[540, 1611]",540,1611,508,1554,571,1672,1
dialer,+,elder_combo_rtl,"[539, 1700]",539,1700,528,1672,551,1723,1
dialer,#,elder_combo_rtl,"[891, 1614]",891,1614,860,1554,924,1672,1
dialer,Call,elder_combo_rtl,"[586, 1866]",586,1866,377,1781,704,1949,1
dialer,Home,elder_combo_rtl,"[179, 2147]",179,2147,104,2111,255,2178,1
dialer,Keypad,elder_combo_rtl,"[540, 2145]",540,2145,443,2111,637,2178,1
dialer,Voicemail,elder_combo_rtl,"[901, 2145]",901,2145,776,2111,1024,2178,1
dialer,Phone Number,colorblind_deuteranomaly,"[540, 791]",540,791,147,900,933,1044,0
dialer,1,colorblind_deuteranomaly,"[187, 1146]",187,1146,169,1093,203,1197,1
dialer,2,colorblind_deuteranomaly,"[540, 1148]",540,1148,518,1097,561,1201,1
dialer,ABC,colorblind_deuteranomaly,"[540, 1223]",540,1223,505,1201,574,1245,1
dialer,3,colorblind_deuteranomaly,"[892, 1147]",892,1147,870,1097,914,1201,1
dialer,DEF,colorblind_deuteranomaly,"[892, 1223]",892,1223,861,1201,924,1245,1
dialer,4,colorblind_deuteranomaly,"[187, 1348]",187,1348,163,1288,210,1392,1
dialer,GHI,colorblind_deuteranomaly,"[186, 1413]",186,1413,157,1392,216,1436,1
dialer,5,colorblind_deuteranomaly,"[540, 1363]",540,1363,516,1288,562,1392,1
dialer,JKL,colorblind_deuteranomaly,"[540, 1414]",540,1414,510,1392,569,1436,1
dialer,6,colorblind_deuteranomaly,"[892, 1341]",892,1341,869,1288,915,1392,1
dialer,MNO,colorblind_deuteranomaly,"[892, 1414]",892,1414,852,1392,933,1436,1
dialer,7,colorblind_deuteranomaly,"[187, 1527]",187,1527,166,1480,208,1584,1
dialer,PQRS,colorblind_deuteranomaly,"[187, 1606]",187,1606,142,1584,232,1628,1
dialer,8,colorblind_deuteranomaly,"[540, 1533]",540,1533,517,1480,562,1584,1
dialer,TUV,colorblind_deuteranomaly,"[540, 1606]",540,1606,507,1584,573,1628,1
dialer,9,colorblind_deuteranomaly,"[893, 1531]",893,1531,869,1480,915,1584,1
dialer,WXYZ,colorblind_deuteranomaly,"[893, 1607]",893,1607,846,1584,939,1628,1
dialer,∗,colorblind_deuteranomaly,"[187, 1728]",187,1728,168,1668,206,1780,1
dialer,0,colorblind_deuteranomaly,"[540, 1723]",540,1723,512,1672,567,1776,1
dialer,+,colorblind_deuteranomaly,"[539, 1800]",539,1800,529,1776,549,1820,1
dialer,#,colorblind_deuteranomaly,"[893, 1727]",893,1727,865,1672,921,1776,1
dialer,Call,colorblind_deuteranomaly,"[581, 1946]",581,1946,414,1871,666,2018,1
dialer,Home,colorblind_deuteranomaly,"[179, 2183]",179,2183,135,2161,224,2203,1
dialer,Keypad,colorblind_deuteranomaly,"[539, 2181]",539,2181,481,2161,597,2203,1
dialer,Voicemail,colorblind_deuteranomaly,"[900, 2182]",900,2182,826,2161,972,2203,1
gmail,Primary,baseline,"[108, 252]",108,252,42,226,175,279,1
gmail,Tap a sender image to select that conversation.,baseline,"[490, 400]",490,400,210,307,773,494,1
gmail,Dismiss,baseline,"[901, 400]",901,400,786,330,1017,470,1
gmail,Welcome to your new Inbox,baseline,"[333, 590]",333,590,63,559,1017,622,1
gmail,Mail categories group messages of the same type for reading all at once. You can enable and disable categories in settings. Learn more,baseline,"[476, 716]",476,716,63,633,1017,799,1
gmail,Social,baseline,"[235, 894]",235,894,179,864,909,924,1
gmail,Promotions,baseline,"[283, 999]",283,999,179,969,909,1029,1
gmail,OK,baseline,"[132, 1127]",132,1127,42,1063,221,1191,1
gmail,Change categories,baseline,"[457, 1126]",457,1126,242,1063,666,1191,1
gmail,"Unread, , , Google’s Find Hub, , Your Android device will soon join the Find Hub network, , Find Hub network You can use Find Hub to locate devices when they're connected to the internet. The Find Hub network can help locate devices, even if they're offline. It can also help find, , ,  at 3:02 PM",baseline,"[540, 1359]",540,1359,21,1235,1059,1482,1
gmail,Google’s Find Hub,baseline,"[397, 1305]",397,1305,210,1277,829,1330,1
gmail,3:02 PM,baseline,"[912, 1307]",912,1307,829,1287,1017,1327,1
gmail,Your Android device will soon join the Find Hub network,baseline,"[561, 1361]",561,1361,210,1338,933,1385,1
gmail,"Find Hub network You can use Find Hub to locate devices when they're connected to the internet. The Find Hub network can help locate devices, even if they're offline. It can also help find",baseline,"[565, 1416]",565,1416,210,1393,933,1440,1
gmail,"Unread, , , Google Play, , Your new privacy settings on Play, , Hello Andres, Now that you've added your account to your device, we'd like to share more information on how to manage your privacy settings on Play. We've updated settings that manage, , ,  on Jul 23",baseline,"[540, 1609]",540,1609,21,1486,1059,1733,1
gmail,Google Play,baseline,"[332, 1554]",332,1554,210,1528,861,1581,1
gmail,Your new privacy settings on Play,baseline,"[526, 1612]",526,1612,210,1589,933,1636,1
gmail,"Hello Andres, Now that you've added your account to your device, we'd like to share more information on how to manage your privacy settings on Play. We've updated settings that manage",baseline,"[579, 1667]",579,1667,210,1644,933,1691,1
gmail,"Unread, , , Google, , Security alert, , A new sign-in on Android anfebladi5@gmail.com We noticed a new sign-in to your Google Account on a Android device. If this was you, you don't need to do anything. If not, we'll help you secure, , ,  on Jul 23",baseline,"[540, 1860]",540,1860,21,1737,1059,1984,1
gmail,Security alert,baseline,"[351, 1863]",351,1863,210,1840,933,1887,1
gmail,"A new sign-in on Android anfebladi5@gmail.com We noticed a new sign-in to your Google Account on a Android device. If this was you, you don't need to do anything. If not, we'll help you secure",baseline,"[535, 1873]",535,1873,210,1895,933,1942,1
gmail,"Unread, , , Google, , Andres, review your Google Account settings, , Hi Andres, Welcome to Google on your new PC. Here are a few of tips to get you started. ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌, , ,  on Jul 21",baseline,"[528, 2059]",528,2059,21,1988,1059,2235,1
gmail,Jul 21,baseline,"[931, 2060]",931,2060,865,2040,1017,2080,1
gmail,"Andres, review your Google Account settings",baseline,"[540, 2120]",540,2120,210,2091,933,2138,1
gmail,"Hi Andres, Welcome to Google on your new PC. Here are a few of tips to get you started. ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌",baseline,"[579, 2067]",579,2067,210,2146,933,2193,0
gmail,Compose,baseline,"[882, 1980]",882,1980,662,1904,1017,2051,1
gmail,Primary,elder_text_heavy,"[140, 252]",140,252,42,214,236,291,1
gmail,Tap a sender image to select that conversation.,elder_text_heavy,"[476, 456]",476,456,210,307,729,606,1
gmail,Dismiss,elder_text_heavy,"[879, 455]",879,455,742,374,1017,539,1
gmail,Welcome to your new Inbox,elder_text_heavy,"[428, 713]",428,713,63,671,1017,757,1
gmail,Mail categories group messages of the same type for reading all at once. You can enable and disable categories in settings. Learn more,elder_text_heavy,"[521, 921]",521,921,63,768,1017,1074,1
gmail,Social,elder_text_heavy,"[259, 1169]",259,1169,179,1126,909,1213,1
gmail,Promotions,elder_text_heavy,"[329, 1273]",329,1273,179,1231,909,1318,1
gmail,OK,elder_text_heavy,"[130, 1413]",130,1413,42,1338,221,1491,1
gmail,Change categories,elder_text_heavy,"[534, 1414]",534,1414,242,1338,822,1491,1
gmail,"Unread, , , Google’s Find Hub, , Your Android device will soon join the Find Hub network, , Find Hub network You can use Find Hub to locate devices when they're connected to the internet. The Find Hub network can help locate devices, even if they're offline. It can also help find, , ,  at 3:02 PM",elder_text_heavy,"[540, 1688]",540,1688,21,1535,1059,1840,1
gmail,Google’s Find Hub,elder_text_heavy,"[462, 1614]",462,1614,210,1577,783,1648,1
gmail,3:02 PM,elder_text_heavy,"[889, 1616]",889,1616,783,1589,1017,1645,1
gmail,Your Android device will soon join the Find Hub network,elder_text_heavy,"[569, 1684]",569,1684,210,1656,933,1723,1
gmail,"Find Hub network You can use Find Hub to locate devices when they're connected to the internet. The Find Hub network can help locate devices, even if they're offline. It can also help find",elder_text_heavy,"[569, 1766]",569,1766,210,1731,933,1798,1
gmail,"Unread, , , Google Play, , Your new privacy settings on Play, , Hello Andres, Now that you've added your account to your device, we'd like to share more information on how to manage your privacy settings on Play. We've updated settings that manage, , ,  on Jul 23",elder_text_heavy,"[540, 1997]",540,1997,21,1844,1059,2149,1
gmail,Google Play,elder_text_heavy,"[362, 1921]",362,1921,210,1886,828,1957,1
gmail,Your new privacy settings on Play,elder_text_heavy,"[550, 2004]",550,2004,210,1965,933,2032,1
gmail,"Hello Andres, Now that you've added your account to your device, we'd like to share more information on how to manage your privacy settings on Play. We've updated settings that manage",elder_text_heavy,"[563, 2074]",563,2074,210,2040,933,2107,1
gmail,"Unread, , , Google, , Security alert, , A new sign-in on Android anfebladi5@gmail.com We noticed a new sign-in to your Google Account on a Android device. If this was you, you don't need to do anything. If not, we'll help you secure, , ,  on Jul 23",elder_text_heavy,"[536, 84]",536,84,21,2153,1059,2282,0
gmail,Security alert,elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
gmail,"A new sign-in on Android anfebladi5@gmail.com We noticed a new sign-in to your Google Account on a Android device. If this was you, you don't need to do anything. If not, we'll help you secure",elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
