screen,target_text,profile,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score
settings_main,Modes,elder_combo_max,"[270, 705]",270,705,221,1687,350,1744,0
settings_main,"Do Not Disturb, Bedtime, Driving",elder_combo_max,"[530, 780]",530,780,221,1744,744,1795,0
settings_main,Display & touch,elder_combo_max,"[540, 841]",540,841,221,1884,510,1941,0
settings_main,"Dark theme, font size, touch",elder_combo_max,"[520, 931]",520,931,221,1941,675,1992,0
settings_main,Wallpaper & style,elder_combo_max,"[540, 1265]",540,1265,221,2081,542,2138,0
settings_main,"Colors, themed icons, app grid",elder_combo_max,"[509, 843]",509,843,221,2138,717,2189,0
settings_main,Storage,elder_combo_max,"[340, 1082]",340,1082,221,2315,366,2361,0
settings_main,Search Settings,elder_combo_rtl,"[481, 151]",481,151,189,222,578,293,0
settings_main,Google,elder_combo_rtl,"[313, 235]",313,235,221,431,354,488,0
settings_main,Services & preferences,elder_combo_rtl,"[484, 277]",484,277,221,488,600,539,0
settings_main,Network & internet,elder_combo_rtl,"[445, 378]",445,378,221,665,566,722,0
settings_main,"Mobile, Wi‑Fi, hotspot",elder_combo_rtl,"[513, 439]",513,439,221,722,572,773,0
settings_main,Connected devices,elder_combo_rtl,"[455, 418]",455,418,221,862,574,919,0
settings_main,"Bluetooth, pairing",elder_combo_rtl,"[395, 657]",395,657,221,919,508,970,0
settings_main,Apps,elder_combo_rtl,"[267, 503]",267,503,221,1096,318,1153,0
settings_main,"Assistant, recent apps, default apps",elder_combo_rtl,"[553, 488]",553,488,221,1153,806,1204,0
settings_main,Notifications,elder_combo_rtl,"[346, 541]",346,541,221,1293,460,1350,0
settings_main,"Notification history, conversations",elder_combo_rtl,"[527, 601]",527,601,221,1350,777,1401,0
settings_main,Sound & vibration,elder_combo_rtl,"[476, 656]",476,656,221,1490,548,1547,0
settings_main,Volume and haptics,elder_combo_rtl,"[453, 667]",453,667,221,1547,546,1598,0
settings_main,Modes,elder_combo_rtl,"[263, 710]",263,710,221,1687,350,1744,0
settings_main,"Do Not Disturb, Bedtime, Driving",elder_combo_rtl,"[500, 769]",500,769,221,1744,744,1795,0
settings_main,Display & touch,elder_combo_rtl,"[449, 1042]",449,1042,221,1884,510,1941,0
settings_main,"Dark theme, font size, touch",elder_combo_rtl,"[525, 1343]",525,1343,221,1941,675,1992,0
settings_main,Wallpaper & style,elder_combo_rtl,"[442, 871]",442,871,221,2081,542,2138,0
settings_main,"Colors, themed icons, app grid",elder_combo_rtl,"[537, 1349]",537,1349,221,2138,717,2189,0
settings_main,Storage,elder_combo_rtl,"[305, 930]",305,930,221,2315,366,2361,0
