screen,target_text,profile,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score
dialer,MNO,elder_combo_max,"[818.6, 1147.3]",818,1147,841,1128,940,1182,0
dialer,7,elder_combo_max,"[177.7, 1322.5]",177,1322,162,1238,214,1365,1
dialer,PQRS,elder_combo_max,"[145.8, 1391.1]",145,1391,133,1365,244,1419,1
dialer,8,elder_combo_max,"[538.4, 1286.6]",538,1286,511,1238,566,1365,1
dialer,TUV,elder_combo_max,"[538.4, 1396.5]",538,1396,499,1365,579,1419,1
dialer,9,elder_combo_max,"[826.7, 1305.1]",826,1305,862,1238,919,1365,0
dialer,WXYZ,elder_combo_max,"[828.4, 1397.6]",828,1397,834,1365,947,1419,0
dialer,∗,elder_combo_max,"[860.8, 2012.6]",860,2012,165,1470,212,1608,0
dialer,0,elder_combo_max,"[132.8, 838.1]",132,838,506,1475,573,1602,0
dialer,+,elder_combo_max,"[540.0, 1643.6]",540,1643,527,1602,552,1656,1
dialer,#,elder_combo_max,"[82.1, 1564.2]",82,1564,856,1475,925,1602,0
dialer,Call,elder_combo_max,"[536.8, 1812.4]",536,1812,360,1721,720,1903,1
dialer,Home,elder_combo_max,"[123.7, 2054.0]",123,2054,93,2079,266,2157,0
dialer,Keypad,elder_combo_max,"[476.3, 2108.4]",476,2108,429,2079,651,2157,0
dialer,Voicemail,elder_combo_max,"[841.9, 2112.8]",841,2112,757,2079,1042,2157,1
dialer,1,elder_combo_rtl,"[178.7, 946.5]",178,946,168,892,207,1010,1
dialer,2,elder_combo_rtl,"[537.3, 964.0]",537,964,514,897,564,1015,1
dialer,ABC,elder_combo_rtl,"[538.4, 1038.7]",538,1038,500,1015,579,1066,1
dialer,3,elder_combo_rtl,"[881.8, 988.2]",881,988,866,897,916,1015,1
dialer,DEF,elder_combo_rtl,"[899.1, 1026.6]",899,1026,855,1015,928,1066,1
dialer,GHI,elder_combo_rtl,"[133.4, 1257.2]",133,1257,154,1234,221,1285,0
dialer,5,elder_combo_rtl,"[537.3, 1173.8]",537,1173,514,1116,566,1234,1
dialer,JKL,elder_combo_rtl,"[538.4, 1270.4]",538,1270,506,1234,574,1285,1
dialer,6,elder_combo_rtl,"[847.3, 1176.0]",847,1176,865,1116,918,1234,0
dialer,MNO,elder_combo_rtl,"[832.7, 1266.0]",832,1266,845,1234,938,1285,0
dialer,7,elder_combo_rtl,"[135.0, 1415.3]",135,1415,163,1335,211,1453,0
dialer,PQRS,elder_combo_rtl,"[159.8, 1488.9]",159,1488,136,1453,239,1504,1
dialer,8,elder_combo_rtl,"[538.4, 1394.5]",538,1394,514,1335,565,1453,1
dialer,TUV,elder_combo_rtl,"[538.4, 1468.0]",538,1468,502,1453,577,1504,1
dialer,9,elder_combo_rtl,"[846.7, 1392.3]",846,1392,865,1335,918,1453,0
dialer,WXYZ,elder_combo_rtl,"[818.6, 1498.8]",818,1498,839,1453,945,1504,0
dialer,∗,elder_combo_rtl,"[952.0, 742.2]",952,742,166,1549,209,1677,0
dialer,0,elder_combo_rtl,"[174.4, 1629.4]",174,1629,508,1554,571,1672,0
dialer,+,elder_combo_rtl,"[535.7, 1704.1]",535,1704,528,1672,551,1723,1
dialer,#,elder_combo_rtl,"[536.8, 743.3]",536,743,860,1554,924,1672,0
dialer,Call,elder_combo_rtl,"[536.2, 1868.8]",536,1868,377,1781,704,1949,1
dialer,Home,elder_combo_rtl,"[123.7, 2093.9]",123,2093,104,2111,255,2178,0
dialer,Keypad,elder_combo_rtl,"[495.7, 2133.4]",495,2133,443,2111,637,2178,1
dialer,Voicemail,elder_combo_rtl,"[828.4, 2142.2]",828,2142,776,2111,1024,2178,1
messages,Sign In,baseline,"[482.2, 1972.7]",482,1972,330,1904,750,2030,1
messages,Use Messages without an account,baseline,"[485.5, 2095.8]",485,2095,42,2030,1038,2156,1
messages,Messages,baseline,"[539.5, 244.1]",539,244,519,216,748,279,1
messages,Welcome!,baseline,Welcome!?,-1,-1,276,365,805,513,0
messages,Sign into your Google account to get the very best of Messages,baseline,"[533.5, 592.5]",533,592,70,518,1010,666,1
messages,Chat with Gemini in Messages (Available in select regions),baseline,"[534.6, 948.6]",534,948,316,897,922,1003,1
messages,Sync chats across your devices,baseline,"[553.5, 1159.4]",553,1159,316,1129,824,1182,1
messages,Google and your carrier will periodically verify your device info to enable Google services. Carrier rates apply.,baseline,"[480.6, 1437.9]",480,1437,53,1400,1027,1484,1
messages,Sign In,elder_text_heavy,"[487.6, 1957.2]",487,1957,330,1886,750,2021,1
messages,Use Messages without an account,elder_text_heavy,"[485.5, 2091.4]",485,2091,42,2021,1038,2156,1
messages,Messages,elder_text_heavy,"[535.7, 987.5]",535,987,519,74,748,137,0
messages,Welcome!,elder_text_heavy,Welcome!?,-1,-1,276,223,805,371,0
messages,Sign into your Google account to get the very best of Messages,elder_text_heavy,Sign into your Google account to get the very best of Messages?,-1,-1,70,376,1010,637,0
messages,Chat with Gemini in Messages (Available in select regions),elder_text_heavy,Chat with Gemini in Messages (Available in select regions)?,-1,-1,316,868,922,1099,0
messages,Sync chats across your devices,elder_text_heavy,"[565.9, 1281.5]",565,1281,316,1204,922,1358,1
messages,Google and your carrier will periodically verify your device info to enable Google services. Carrier rates apply.,elder_text_heavy,"[473.0, 1556.6]",473,1556,53,1516,1027,1602,1
messages,Sign In,elder_zoom_heavy,"[536.2, 1914.9]",536,1914,300,1836,780,1980,1
messages,Use Messages without an account,elder_zoom_heavy,"[472.0, 2053.3]",472,2053,48,1980,1032,2124,1
messages,Messages,elder_zoom_heavy,"[535.1, 1034.3]",535,1034,516,84,778,157,0
messages,Welcome!,elder_zoom_heavy,Welcome!?,-1,-1,238,255,843,424,0
messages,Sign into your Google account to get the very best of Messages,elder_zoom_heavy,"[532.4, 554.5]",532,554,60,430,1020,682,1
messages,Chat with Gemini in Messages (Available in select regions),elder_zoom_heavy,"[551.9, 1029.9]",551,1029,360,946,900,1126,1
messages,Sync chats across your devices,elder_zoom_heavy,"[538.9, 1135.3]",538,1135,360,1246,900,1366,0
messages,Google and your carrier will periodically verify your device info to enable Google services. Carrier rates apply.,elder_zoom_heavy,[OFF-SCREEN],-1,-1,,,,,0
messages,Sign In,elder_combo_max,"[464.4, 1829.8]",464,1829,280,1737,800,1918,1
messages,Use Messages without an account,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
messages,Messages,elder_combo_max,"[504.9, 1375.9]",504,1375,514,91,799,169,0
messages,Welcome!,elder_combo_max,Welcome!?,-1,-1,205,276,876,464,0
messages,Sign into your Google account to get the very best of Messages,elder_combo_max,"[534.6, 659.6]",534,659,65,471,1015,828,1
messages,Chat with Gemini in Messages (Available in select regions),elder_combo_max,"[515.2, 1273.5]",515,1273,390,1114,885,1386,1
messages,Sync chats across your devices,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
messages,Google and your carrier will periodically verify your device info to enable Google services. Carrier rates apply.,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
messages,Sign In,elder_combo_rtl,"[538.9, 1853.4]",538,1853,300,1798,780,1961,1
messages,Use Messages without an account,elder_combo_rtl,[OFF-SCREEN],-1,-1,,,,,0
messages,Messages,elder_combo_rtl,"[543.8, 119.7]",543,119,516,84,778,157,1
messages,Welcome!,elder_combo_rtl,Welcome!?,-1,-1,238,255,843,424,0
messages,Sign into your Google account to get the very best of Messages,elder_combo_rtl,"[534.6, 588.5]",534,588,60,430,1020,742,1
messages,Chat with Gemini in Messages (Available in select regions),elder_combo_rtl,"[538.4, 1192.4]",538,1192,360,1006,900,1386,1
messages,Sync chats across your devices,elder_combo_rtl,[OFF-SCREEN],-1,-1,,,,,0
messages,Google and your carrier will periodically verify your device info to enable Google services. Carrier rates apply.,elder_combo_rtl,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Search Settings,baseline,"[533.0, 111.0]",533,111,189,80,578,151,1
settings_main,About emulated device,baseline,"[538.9, 279.6]",538,279,221,231,648,274,0
settings_main,sdk_gphone16k_x86_64,baseline,"[406.1, 287.4]",406,287,221,274,617,325,1
settings_main,Security & privacy,baseline,"[378.5, 505.9]",378,505,221,451,550,508,1
settings_main,"App security, device lock, permissions",baseline,"[514.6, 505.9]",514,505,221,508,842,559,0
settings_main,Location,baseline,"[538.9, 700.1]",538,700,221,648,384,705,0
settings_main,On / 5 apps have access to location,baseline,"[504.4, 741.1]",504,741,221,705,804,756,1
settings_main,Passwords & passkeys,baseline,Passwords & passkeys?,-1,-1,221,845,652,902,0
settings_main,Suggestions for sign-in & autofill,baseline,"[538.9, 890.9]",538,890,221,902,751,953,0
settings_main,Accounts and backup,baseline,"[399.1, 1064.0]",399,1064,221,1042,625,1099,1
settings_main,"Back up data, copy data from another device",baseline,"[550.8, 1126.1]",550,1126,221,1099,950,1150,1
settings_main,Digital Wellbeing,baseline,"[538.9, 1288.1]",538,1288,221,1239,532,1296,0
settings_main,"Screen time, app timers, bedtime schedules",baseline,"[548.6, 1328.1]",548,1328,221,1296,936,1347,1
settings_main,Parental controls,baseline,"[538.9, 1481.2]",538,1481,221,1436,539,1493,1
settings_main,Digital ground rules & screen time limits,baseline,"[538.9, 1481.2]",538,1481,221,1493,873,1544,0
settings_main,Safety & emergency,baseline,"[538.9, 1683.1]",538,1683,221,1633,592,1690,1
settings_main,"Emergency SOS, medical info, alerts",baseline,"[488.7, 1693.1]",488,1693,221,1690,811,1741,1
settings_main,Accessibility,baseline,"[243.5, 1922.8]",243,1922,221,1867,456,1924,1
settings_main,"Display, interaction, audio",baseline,"[396.4, 1929.4]",396,1929,221,1924,637,1975,1
settings_main,Tips & support,baseline,"[538.9, 2113.6]",538,2113,221,2064,495,2121,0
settings_main,"Help articles, phone & chat",baseline,"[385.0, 2122.5]",385,2122,221,2121,658,2172,1
settings_main,Search Settings,elder_text_heavy,"[533.0, 117.6]",533,117,189,72,664,159,1
settings_main,About emulated device,elder_text_heavy,"[538.9, 924.2]",538,924,221,847,802,924,0
settings_main,sdk_gphone16k_x86_64,elder_text_heavy,"[497.3, 973.0]",497,973,221,924,792,997,1
settings_main,Security & privacy,elder_text_heavy,"[538.9, 1222.7]",538,1222,221,1123,669,1200,0
settings_main,"App security, device lock, permissions",elder_text_heavy,"[538.9, 1222.7]",538,1222,221,1200,996,1336,0
settings_main,Location,elder_text_heavy,"[538.9, 1524.5]",538,1524,221,1425,443,1502,0
settings_main,On / 5 apps have access to location,elder_text_heavy,"[538.9, 1523.3]",538,1523,221,1502,996,1638,0
settings_main,Passwords & passkeys,elder_text_heavy,"[538.9, 1831.8]",538,1831,221,1727,800,1804,0
settings_main,Suggestions for sign-in & autofill,elder_text_heavy,"[538.9, 1826.2]",538,1826,221,1804,996,1940,0
settings_main,Accounts and backup,elder_text_heavy,"[443.9, 2072.5]",443,2072,221,2029,768,2106,1
settings_main,"Back up data, copy data from another device",elder_text_heavy,"[521.6, 2171.3]",521,2171,221,2106,996,2219,1
settings_main,Digital Wellbeing,elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,"Screen time, app timers, bedtime schedules",elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Parental controls,elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Digital ground rules & screen time limits,elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Safety & emergency,elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,"Emergency SOS, medical info, alerts",elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Accessibility,elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,"Display, interaction, audio",elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Tips & support,elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,"Help articles, phone & chat",elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Search Settings,elder_zoom_heavy,"[534.6, 126.3]",534,126,216,91,661,172,1
settings_main,About emulated device,elder_zoom_heavy,"[538.9, 663.2]",538,663,252,597,739,662,0
settings_main,sdk_gphone16k_x86_64,elder_zoom_heavy,"[461.2, 712.6]",461,712,252,662,702,719,1
settings_main,Security & privacy,elder_zoom_heavy,"[326.7, 932.2]",326,932,252,863,630,928,0
settings_main,"App security, device lock, permissions",elder_zoom_heavy,"[538.9, 922.3]",538,922,252,928,955,985,0
settings_main,Location,elder_zoom_heavy,"[538.9, 1148.5]",538,1148,252,1087,438,1152,0
settings_main,On / 5 apps have access to location,elder_zoom_heavy,"[552.4, 1192.4]",552,1192,252,1152,917,1209,1
settings_main,Passwords & passkeys,elder_zoom_heavy,Passwords & passkeys?,-1,-1,252,1311,742,1376,0
settings_main,Suggestions for sign-in & autofill,elder_zoom_heavy,"[519.5, 1424.1]",519,1424,252,1376,855,1433,1
settings_main,Accounts and backup,elder_zoom_heavy,"[490.9, 1628.3]",490,1628,252,1535,713,1600,0
settings_main,"Back up data, copy data from another device",elder_zoom_heavy,"[548.6, 1633.8]",548,1633,252,1600,984,1706,1
settings_main,Digital Wellbeing,elder_zoom_heavy,"[538.9, 1884.2]",538,1884,252,1808,611,1873,0
settings_main,"Screen time, app timers, bedtime schedules",elder_zoom_heavy,"[509.2, 1921.5]",509,1921,252,1873,984,1979,1
settings_main,Parental controls,elder_zoom_heavy,"[538.9, 2113.7]",538,2113,252,2081,616,2146,1
settings_main,Digital ground rules & screen time limits,elder_zoom_heavy,"[538.9, 2111.5]",538,2111,252,2146,984,2196,0
settings_main,Safety & emergency,elder_zoom_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,"Emergency SOS, medical info, alerts",elder_zoom_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Accessibility,elder_zoom_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,"Display, interaction, audio",elder_zoom_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Tips & support,elder_zoom_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,"Help articles, phone & chat",elder_zoom_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Search Settings,elder_combo_max,"[535.7, 140.4]",535,140,234,82,888,203,1
settings_main,About emulated device,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,sdk_gphone16k_x86_64,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Security & privacy,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,"App security, device lock, permissions",elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Location,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,On / 5 apps have access to location,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Passwords & passkeys,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
