screen,target_text,profile,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score
dialer,+,baseline,"[853, 1762]",853,1762,529,1831,549,1875,0
dialer,#,baseline,"[855, 1718]",855,1718,865,1727,921,1831,0
dialer,Call,baseline,"[540, 1985]",540,1985,414,1926,666,2073,1
dialer,Home,baseline,"[145, 2122]",145,2122,135,2216,224,2258,0
dialer,Keypad,baseline,"[540, 2145]",540,2145,481,2216,597,2258,0
dialer,Voicemail,baseline,"[913, 1997]",913,1997,826,2216,972,2258,0
dialer,Phone Number,elder_text_heavy,"[541, 1712]",541,1712,147,941,933,1085,0
dialer,1,elder_text_heavy,"[186, 1275]",186,1275,169,1134,203,1238,0
dialer,2,elder_text_heavy,"[540, 1462]",540,1462,518,1138,561,1242,0
dialer,ABC,elder_text_heavy,"[540, 1314]",540,1314,505,1242,574,1286,0
dialer,3,elder_text_heavy,"[870, 1365]",870,1365,870,1138,914,1242,0
dialer,DEF,elder_text_heavy,"[903, 1494]",903,1494,861,1242,924,1286,0
dialer,4,elder_text_heavy,"[276, 1317]",276,1317,163,1329,210,1433,0
dialer,GHI,elder_text_heavy,"[190, 1463]",190,1463,157,1433,216,1477,1
dialer,5,elder_text_heavy,"[535, 1400]",535,1400,516,1329,562,1433,1
dialer,JKL,elder_text_heavy,"[540, 1238]",540,1238,510,1433,569,1477,0
dialer,6,elder_text_heavy,"[876, 1260]",876,1260,869,1329,915,1433,0
dialer,MNO,elder_text_heavy,"[905, 1314]",905,1314,852,1433,933,1477,0
dialer,7,elder_text_heavy,"[186, 1644]",186,1644,166,1521,208,1625,0
dialer,PQRS,elder_text_heavy,"[270, 1744]",270,1744,142,1625,232,1669,0
dialer,8,elder_text_heavy,"[540, 1447]",540,1447,517,1521,562,1625,0
dialer,TUV,elder_text_heavy,"[540, 1568]",540,1568,507,1625,573,1669,0
dialer,9,elder_text_heavy,"[862, 1654]",862,1654,869,1521,915,1625,0
dialer,WXYZ,elder_text_heavy,"[902, 1531]",902,1531,846,1625,939,1669,0
dialer,∗,elder_text_heavy,"[183, 1830]",183,1830,168,1709,206,1821,0
dialer,0,elder_text_heavy,"[540, 1691]",540,1691,512,1713,567,1817,0
dialer,+,elder_text_heavy,"[540, 1778]",540,1778,529,1817,549,1861,0
dialer,#,elder_text_heavy,"[889, 1705]",889,1705,865,1713,921,1817,0
dialer,Call,elder_text_heavy,"[540, 1971]",540,1971,400,1912,681,2059,1
dialer,Home,elder_text_heavy,"[117, 2175]",117,2175,118,2202,241,2258,0
dialer,Keypad,elder_text_heavy,"[531, 2117]",531,2117,461,2202,618,2258,0
dialer,Voicemail,elder_text_heavy,"[930, 2078]",930,2078,800,2202,1000,2258,0
dialer,Phone Number,elder_zoom_heavy,"[870, 216]",870,216,168,750,912,915,0
dialer,1,elder_zoom_heavy,"[181, 1332]",181,1332,168,971,207,1089,0
dialer,2,elder_zoom_heavy,"[540, 1218]",540,1218,514,976,564,1094,0
dialer,ABC,elder_zoom_heavy,"[540, 1120]",540,1120,500,1094,579,1145,1
dialer,3,elder_zoom_heavy,"[879, 1136]",879,1136,866,976,916,1094,0
dialer,DEF,elder_zoom_heavy,"[844, 1068]",844,1068,855,1094,928,1145,0
dialer,4,elder_zoom_heavy,"[193, 1296]",193,1296,160,1195,214,1313,1
dialer,GHI,elder_zoom_heavy,"[243, 1448]",243,1448,154,1313,221,1364,0
dialer,5,elder_zoom_heavy,"[540, 1255]",540,1255,514,1195,566,1313,1
dialer,JKL,elder_zoom_heavy,"[540, 1412]",540,1412,506,1313,574,1364,0
dialer,6,elder_zoom_heavy,"[870, 1235]",870,1235,865,1195,918,1313,1
dialer,MNO,elder_zoom_heavy,"[835, 1314]",835,1314,845,1313,938,1364,0
dialer,7,elder_zoom_heavy,"[347, 1533]",347,1533,163,1414,211,1532,0
dialer,PQRS,elder_zoom_heavy,"[540, 1525]",540,1525,136,1532,239,1583,0
dialer,8,elder_zoom_heavy,"[540, 1537]",540,1537,514,1414,565,1532,0
dialer,TUV,elder_zoom_heavy,"[540, 1604]",540,1604,502,1532,577,1583,0
dialer,9,elder_zoom_heavy,"[903, 1534]",903,1534,865,1414,918,1532,0
dialer,WXYZ,elder_zoom_heavy,"[884, 1612]",884,1612,839,1532,945,1583,0
dialer,∗,elder_zoom_heavy,"[169, 1699]",169,1699,166,1628,209,1756,1
dialer,0,elder_zoom_heavy,"[540, 1741]",540,1741,508,1633,571,1751,1
dialer,+,elder_zoom_heavy,"[540, 1662]",540,1662,528,1751,551,1802,0
dialer,#,elder_zoom_heavy,"[903, 1677]",903,1677,860,1633,924,1751,1
dialer,Call,elder_zoom_heavy,"[540, 1879]",540,1879,396,1860,684,2028,1
dialer,Home,elder_zoom_heavy,"[143, 2092]",143,2092,129,2190,230,2238,0
dialer,Keypad,elder_zoom_heavy,"[540, 2096]",540,2096,475,2190,605,2238,0
dialer,Voicemail,elder_zoom_heavy,"[906, 2065]",906,2065,817,2190,982,2238,0
dialer,Phone Number,elder_combo_max,"[515, 1960]",515,1960,182,585,898,764,0
dialer,1,elder_combo_max,"[198, 905]",198,905,167,825,209,952,1
dialer,2,elder_combo_max,"[540, 850]",540,850,513,831,566,958,1
dialer,ABC,elder_combo_max,"[540, 1028]",540,1028,497,958,582,1012,0
dialer,3,elder_combo_max,"[840, 966]",840,966,863,831,917,958,0
dialer,DEF,elder_combo_max,"[745, 992]",745,992,851,958,930,1012,0
dialer,4,elder_combo_max,"[266, 1340]",266,1340,159,1068,217,1195,0
dialer,GHI,elder_combo_max,"[270, 1126]",270,1126,152,1195,225,1249,0
dialer,5,elder_combo_max,"[540, 1279]",540,1279,511,1068,567,1195,0
dialer,JKL,elder_combo_max,"[540, 1036]",540,1036,503,1195,575,1249,0
dialer,6,elder_combo_max,"[900, 1454]",900,1454,862,1068,919,1195,0
dialer,MNO,elder_combo_max,"[892, 1360]",892,1360,841,1195,940,1249,0
dialer,7,elder_combo_max,"[167, 1446]",167,1446,162,1305,214,1432,0
dialer,PQRS,elder_combo_max,"[181, 1539]",181,1539,133,1432,244,1486,0
dialer,8,elder_combo_max,"[540, 1306]",540,1306,511,1305,566,1432,0
dialer,TUV,elder_combo_max,"[540, 1281]",540,1281,499,1432,579,1486,0
dialer,9,elder_combo_max,"[915, 1592]",915,1592,862,1305,919,1432,0
dialer,WXYZ,elder_combo_max,"[910, 1433]",910,1433,834,1432,947,1486,0
dialer,∗,elder_combo_max,"[154, 1682]",154,1682,165,1537,212,1675,0
dialer,0,elder_combo_max,"[540, 1671]",540,1671,506,1542,573,1669,0
dialer,+,elder_combo_max,"[540, 1411]",540,1411,527,1669,552,1723,0
dialer,#,elder_combo_max,"[903, 1865]",903,1865,856,1542,925,1669,0
dialer,Call,elder_combo_max,"[540, 1953]",540,1953,360,1788,720,1970,0
dialer,Home,elder_combo_max,"[102, 2079]",102,2079,93,2146,266,2224,0
dialer,Keypad,elder_combo_max,"[540, 2057]",540,2057,429,2146,651,2224,0
dialer,Voicemail,elder_combo_max,"[914, 2069]",914,2069,757,2146,1042,2224,0
dialer,Phone Number,elder_combo_rtl,"[540, 1970]",540,1970,168,731,912,896,0
dialer,1,elder_combo_rtl,"[186, 1248]",186,1248,168,952,207,1070,0
dialer,2,elder_combo_rtl,"[540, 1237]",540,1237,514,957,564,1075,0
dialer,ABC,elder_combo_rtl,"[540, 1214]",540,1214,500,1075,579,1126,0
dialer,3,elder_combo_rtl,"[843, 1296]",843,1296,866,957,916,1075,0
dialer,DEF,elder_combo_rtl,"[822, 1170]",822,1170,855,1075,928,1126,0
dialer,4,elder_combo_rtl,"[215, 1438]",215,1438,160,1176,214,1294,0
dialer,GHI,elder_combo_rtl,"[270, 1423]",270,1423,154,1294,221,1345,0
dialer,5,elder_combo_rtl,"[540, 1339]",540,1339,514,1176,566,1294,0
dialer,JKL,elder_combo_rtl,"[540, 1422]",540,1422,506,1294,574,1345,0
dialer,6,elder_combo_rtl,"[892, 1249]",892,1249,865,1176,918,1294,1
dialer,MNO,elder_combo_rtl,"[819, 1434]",819,1434,845,1294,938,1345,0
dialer,7,elder_combo_rtl,"[170, 1551]",170,1551,163,1395,211,1513,0
dialer,PQRS,elder_combo_rtl,"[162, 1590]",162,1590,136,1513,239,1564,0
dialer,8,elder_combo_rtl,"[539, 1413]",539,1413,514,1395,565,1513,1
dialer,TUV,elder_combo_rtl,"[540, 1329]",540,1329,502,1513,577,1564,0
dialer,9,elder_combo_rtl,"[856, 1538]",856,1538,865,1395,918,1513,0
dialer,WXYZ,elder_combo_rtl,"[885, 1474]",885,1474,839,1513,945,1564,0
dialer,∗,elder_combo_rtl,"[194, 1517]",194,1517,166,1609,209,1737,0
dialer,0,elder_combo_rtl,"[539, 1761]",539,1761,508,1614,571,1732,0
dialer,+,elder_combo_rtl,"[540, 1707]",540,1707,528,1732,551,1783,0
dialer,#,elder_combo_rtl,"[905, 1506]",905,1506,860,1614,924,1732,0
dialer,Call,elder_combo_rtl,"[540, 1936]",540,1936,377,1841,704,2009,1
dialer,Home,elder_combo_rtl,"[116, 2091]",116,2091,104,2171,255,2238,0
dialer,Keypad,elder_combo_rtl,"[540, 2074]",540,2074,443,2171,637,2238,0
dialer,Voicemail,elder_combo_rtl,"[857, 2160]",857,2160,776,2171,1024,2238,0
messages,Sign In,baseline,"[540, 2054]",540,2054,330,1959,750,2085,1
messages,Use Messages without an account,baseline,"[540, 2126]",540,2126,42,2085,1038,2211,1
messages,Messages,baseline,"[677, 83]",677,83,519,74,748,137,1
messages,Welcome!,baseline,"[540, 314]",540,314,276,223,805,371,1
messages,Sign into your Google account to get the very best of Messages,baseline,"[512, 553]",512,553,70,376,1010,524,0
messages,Chat with Gemini in Messages (Available in select regions),baseline,"[540, 1186]",540,1186,316,755,922,861,0
messages,Sync chats across your devices,baseline,"[515, 1277]",515,1277,316,987,824,1040,0
messages,Google and your carrier will periodically verify your device info to enable Google services. Carrier rates apply.,baseline,"[362, 2030]",362,2030,53,1527,1027,1611,0
messages,Sign In,elder_text_heavy,"[540, 2074]",540,2074,330,1941,750,2076,0
messages,Use Messages without an account,elder_text_heavy,"[540, 2122]",540,2122,42,2076,1038,2211,1
messages,Messages,elder_text_heavy,"[540, 412]",540,412,519,74,748,137,0
messages,Welcome!,elder_text_heavy,"[540, 330]",540,330,276,223,805,371,1
messages,Sign into your Google account to get the very best of Messages,elder_text_heavy,"[540, 575]",540,575,70,376,1010,637,1
messages,Chat with Gemini in Messages (Available in select regions),elder_text_heavy,"[538, 1354]",538,1354,316,868,922,1099,0
messages,Sync chats across your devices,elder_text_heavy,"[400, 1307]",400,1307,316,1204,922,1358,1
messages,Google and your carrier will periodically verify your device info to enable Google services. Carrier rates apply.,elder_text_heavy,"[195, 1946]",195,1946,53,1516,1027,1657,0
messages,Sign In,elder_zoom_heavy,"[540, 1979]",540,1979,300,1896,780,2040,1
messages,Use Messages without an account,elder_zoom_heavy,"[540, 2128]",540,2128,48,2040,1032,2184,1
messages,Messages,elder_zoom_heavy,"[540, 742]",540,742,516,84,778,157,0
messages,Welcome!,elder_zoom_heavy,"[540, 420]",540,420,238,255,843,424,0
messages,Sign into your Google account to get the very best of Messages,elder_zoom_heavy,"[540, 681]",540,681,60,430,1020,682,0
messages,Chat with Gemini in Messages (Available in select regions),elder_zoom_heavy,"[540, 1228]",540,1228,360,946,900,1126,0
messages,Sync chats across your devices,elder_zoom_heavy,"[470, 1351]",470,1351,360,1246,900,1366,0
messages,Google and your carrier will periodically verify your device info to enable Google services. Carrier rates apply.,elder_zoom_heavy,"[414, 2027]",414,2027,60,1546,1020,1572,0
messages,Sign In,elder_combo_max,"[540, 1832]",540,1832,280,1804,800,1985,1
messages,Use Messages without an account,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
messages,Messages,elder_combo_max,"[540, 1137]",540,1137,514,91,799,169,0
messages,Welcome!,elder_combo_max,"[539, 585]",539,585,205,276,876,464,0
messages,Sign into your Google account to get the very best of Messages,elder_combo_max,"[540, 880]",540,880,65,471,1015,828,0
messages,Chat with Gemini in Messages (Available in select regions),elder_combo_max,"[540, 1687]",540,1687,390,1114,885,1453,0
messages,Sync chats across your devices,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
messages,Google and your carrier will periodically verify your device info to enable Google services. Carrier rates apply.,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
messages,Sign In,elder_combo_rtl,"[540, 1963]",540,1963,300,1858,780,2021,1
messages,Use Messages without an account,elder_combo_rtl,[OFF-SCREEN],-1,-1,,,,,0
messages,Messages,elder_combo_rtl,"[540, 1235]",540,1235,516,84,778,157,0
messages,Welcome!,elder_combo_rtl,"[540, 415]",540,415,238,255,843,424,0
messages,Sign into your Google account to get the very best of Messages,elder_combo_rtl,"[540, 733]",540,733,60,430,1020,742,0
messages,Chat with Gemini in Messages (Available in select regions),elder_combo_rtl,"[539, 1316]",539,1316,360,1006,900,1386,0
messages,Sync chats across your devices,elder_combo_rtl,"[540, 1375]",540,1375,360,1506,900,1534,0
messages,Google and your carrier will periodically verify your device info to enable Google services. Carrier rates apply.,elder_combo_rtl,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Search Settings,baseline,"[292, 93]",292,93,189,80,578,151,1
settings_main,Google,baseline,"[312, 510]",312,510,221,289,354,346,0
settings_main,Services & preferences,baseline,"[347, 441]",347,441,221,346,600,397,0
settings_main,Network & internet,baseline,"[377, 767]",377,767,221,523,566,580,0
settings_main,"Mobile, Wi‑Fi, hotspot",baseline,"[380, 764]",380,764,221,580,572,631,0
settings_main,Connected devices,baseline,"[338, 1240]",338,1240,221,720,574,777,0
settings_main,"Bluetooth, pairing",baseline,"[407, 1042]",407,1042,221,777,508,828,0
settings_main,Apps,baseline,"[255, 1505]",255,1505,221,954,318,1011,0
settings_main,"Assistant, recent apps, default apps",baseline,"[310, 1340]",310,1340,221,1011,806,1062,0
settings_main,Notifications,baseline,"[345, 1671]",345,1671,221,1151,460,1208,0
settings_main,"Notification history, conversations",baseline,"[220, 1474]",220,1474,221,1208,777,1259,0
settings_main,Sound & vibration,baseline,"[318, 1725]",318,1725,221,1348,548,1405,0
settings_main,Volume and haptics,baseline,"[405, 1723]",405,1723,221,1405,546,1456,0
settings_main,Modes,baseline,"[450, 1872]",450,1872,221,1545,350,1602,0
settings_main,"Do Not Disturb, Bedtime, Driving",baseline,"[463, 1900]",463,1900,221,1602,744,1653,0
settings_main,Display & touch,baseline,"[351, 1889]",351,1889,221,1742,510,1799,0
settings_main,"Dark theme, font size, touch",baseline,"[446, 1733]",446,1733,221,1799,675,1850,0
settings_main,Wallpaper & style,baseline,"[381, 2017]",381,2017,221,1939,542,1996,0
settings_main,"Colors, themed icons, app grid",baseline,"[249, 2047]",249,2047,221,1996,717,2047,1
settings_main,Storage,baseline,"[329, 2103]",329,2103,221,2173,366,2230,0
settings_main,47% used - 8.40 GB free,baseline,"[540, 2162]",540,2162,221,2230,612,2274,0
settings_main,Search Settings,elder_text_heavy,"[324, 105]",324,105,189,72,664,159,1
settings_main,Google,elder_text_heavy,"[266, 399]",266,399,221,289,402,366,0
settings_main,Services & preferences,elder_text_heavy,"[398, 434]",398,434,221,366,770,439,0
settings_main,Network & internet,elder_text_heavy,"[380, 970]",380,970,221,565,691,642,0
settings_main,"Mobile, Wi‑Fi, hotspot",elder_text_heavy,"[421, 786]",421,786,221,642,737,715,0
settings_main,Connected devices,elder_text_heavy,"[345, 1445]",345,1445,221,804,701,881,0
settings_main,"Bluetooth, pairing",elder_text_heavy,"[381, 1081]",381,1081,221,881,642,954,0
settings_main,Apps,elder_text_heavy,"[269, 1525]",269,1525,221,1080,351,1157,0
settings_main,"Assistant, recent apps, default apps",elder_text_heavy,"[415, 1298]",415,1298,221,1157,996,1293,0
settings_main,Notifications,elder_text_heavy,"[413, 1650]",413,1650,221,1382,547,1459,0
settings_main,"Notification history, conversations",elder_text_heavy,"[357, 1589]",357,1589,221,1459,996,1595,0
settings_main,Sound & vibration,elder_text_heavy,"[413, 1697]",413,1697,221,1684,665,1761,1
settings_main,Volume and haptics,elder_text_heavy,"[427, 1694]",427,1694,221,1761,695,1834,0
settings_main,Modes,elder_text_heavy,"[375, 2005]",375,2005,221,1923,395,2000,0
settings_main,"Do Not Disturb, Bedtime, Driving",elder_text_heavy,"[335, 2120]",335,2120,221,2000,986,2073,0
settings_main,Display & touch,elder_text_heavy,"[466, 2020]",466,2020,221,2162,612,2239,0
settings_main,"Dark theme, font size, touch",elder_text_heavy,"[520, 2085]",520,2085,221,2239,889,2274,0
settings_main,Wallpaper & style,elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,"Colors, themed icons, app grid",elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Storage,elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,47% used - 8.40 GB free,elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Search Settings,elder_zoom_heavy,"[388, 77]",388,77,216,91,661,172,0
settings_main,Google,elder_zoom_heavy,"[360, 438]",360,438,252,330,403,395,0
settings_main,Services & preferences,elder_zoom_heavy,"[355, 546]",355,546,252,395,677,452,0
settings_main,Network & internet,elder_zoom_heavy,"[366, 1035]",366,1035,252,596,648,661,0
settings_main,"Mobile, Wi‑Fi, hotspot",elder_zoom_heavy,"[371, 865]",371,865,252,661,652,718,0
settings_main,Connected devices,elder_zoom_heavy,"[443, 1302]",443,1302,252,820,656,885,0
settings_main,"Bluetooth, pairing",elder_zoom_heavy,"[355, 1035]",355,1035,252,885,578,942,0
settings_main,Apps,elder_zoom_heavy,"[314, 1566]",314,1566,252,1086,362,1151,0
settings_main,"Assistant, recent apps, default apps",elder_zoom_heavy,"[282, 1313]",282,1313,252,1151,919,1208,0
settings_main,Notifications,elder_zoom_heavy,"[300, 1627]",300,1627,252,1310,526,1375,0
settings_main,"Notification history, conversations",elder_zoom_heavy,"[351, 1538]",351,1538,252,1375,885,1432,0
settings_main,Sound & vibration,elder_zoom_heavy,"[386, 1825]",386,1825,252,1534,628,1599,0
settings_main,Volume and haptics,elder_zoom_heavy,"[315, 1752]",315,1752,252,1599,623,1656,0
settings_main,Modes,elder_zoom_heavy,"[330, 2064]",330,2064,252,1758,398,1823,0
settings_main,"Do Not Disturb, Bedtime, Driving",elder_zoom_heavy,"[196, 1931]",196,1931,252,1823,847,1880,0
settings_main,Display & touch,elder_zoom_heavy,"[391, 2059]",391,2059,252,1982,583,2047,0
settings_main,"Dark theme, font size, touch",elder_zoom_heavy,"[336, 2073]",336,2073,252,2047,769,2104,1
settings_main,Wallpaper & style,elder_zoom_heavy,"[540, 2059]",540,2059,252,2206,621,2256,0
settings_main,"Colors, themed icons, app grid",elder_zoom_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Storage,elder_zoom_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,47% used - 8.40 GB free,elder_zoom_heavy,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Search Settings,elder_combo_max,"[540, 108]",540,108,234,82,888,203,1
settings_main,Google,elder_combo_max,"[438, 652]",438,652,273,358,518,463,0
settings_main,Services & preferences,elder_combo_max,"[460, 546]",460,546,273,463,976,650,1
settings_main,Network & internet,elder_combo_max,"[678, 1152]",678,1152,273,807,917,912,0
settings_main,"Mobile, Wi‑Fi, hotspot",elder_combo_max,"[540, 1013]",540,1013,273,912,976,1099,1
settings_main,Connected devices,elder_combo_max,"[540, 1663]",540,1663,273,1210,930,1315,0
settings_main,"Bluetooth, pairing",elder_combo_max,"[664, 1533]",664,1533,273,1315,849,1415,0
settings_main,Apps,elder_combo_max,"[540, 1849]",540,1849,273,1572,452,1677,0
settings_main,"Assistant, recent apps, default apps",elder_combo_max,"[620, 1825]",620,1825,273,1677,976,1864,0
settings_main,Notifications,elder_combo_max,"[540, 2053]",540,2053,273,1975,716,2080,1
settings_main,"Notification history, conversations",elder_combo_max,"[692, 2054]",692,2054,273,2080,976,2244,0
settings_main,Sound & vibration,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Volume and haptics,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Modes,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,"Do Not Disturb, Bedtime, Driving",elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Display & touch,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,"Dark theme, font size, touch",elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Wallpaper & style,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,"Colors, themed icons, app grid",elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Storage,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,47% used - 8.40 GB free,elder_combo_max,[OFF-SCREEN],-1,-1,,,,,0
settings_main,Search Settings,elder_combo_rtl,"[323, 92]",323,92,216,79,783,184,0
