screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent,coord_space,image_sent_size
clock,8:30 AM,elder_combo_max,co_present,"{""coordinates"": [193, 365]}",268,506,117,412,495,609,1,1,1,bracket,vision,0,,778x1568
clock,Sun Sat,elder_combo_max,co_present,"{""coordinates"": [186, 575]}",258,798,117,746,403,859,1,1,1,bracket,vision,0,,778x1568
clock,9:00 AM,elder_combo_max,co_present,"{""coordinates"": [200, 710]}",277,985,117,885,513,1082,1,1,1,bracket,vision,0,,778x1568
clock,World Clock,elder_combo_max,co_present,"{""coordinates"": [233, 1490]}",323,2068,216,2106,432,2151,0,1,0,bracket,vision,0,,778x1568
clock,Timers,elder_combo_max,co_present,"{""coordinates"": [389, 1490]}",540,2068,476,2106,604,2151,0,1,0,bracket,vision,0,,778x1568
clock,Stopwatch,elder_combo_max,co_present,"{""coordinates"": [545, 1490]}",756,2068,654,2106,857,2151,0,1,0,bracket,vision,0,,778x1568
clock,Bedtime,elder_combo_max,co_present,"{""coordinates"": [707, 1540]}",981,2138,892,2106,1052,2151,1,1,1,bracket,vision,0,,778x1568
clock,Mon-Fri,elder_combo_mid,co_present,"{""coordinates"": [174, 213]}",243,298,108,252,378,352,1,1,1,bracket,vision,0,,771x1568
clock,8:30 AM,elder_combo_mid,co_present,"{""coordinates"": [175, 330]}",245,462,108,376,448,553,1,1,1,bracket,vision,0,,771x1568
clock,Sun Sat,elder_combo_mid,co_present,"{""coordinates"": [168, 519]}",235,726,108,679,363,779,1,1,1,bracket,vision,0,,771x1568
clock,9:00 AM,elder_combo_mid,co_present,"{""coordinates"": [180, 635]}",252,889,108,803,466,980,1,1,1,bracket,vision,0,,771x1568
clock,World Clock,elder_combo_mid,co_present,"{""coordinates"": [231, 1745]}",-1,-1,216,2130,432,2174,0,1,0,bracket,vision,0,,771x1568
clock,Timers,elder_combo_mid,co_present,"{""coordinates"": [385, 1748]}",-1,-1,477,2130,603,2174,0,1,0,bracket,vision,0,,771x1568
clock,Stopwatch,elder_combo_mid,co_present,"{""coordinates"": [540, 1748]}",-1,-1,658,2130,854,2174,0,1,0,bracket,vision,0,,771x1568
clock,Bedtime,elder_combo_mid,co_present,"{""coordinates"": [693, 1502]}",970,2103,894,2130,1049,2174,1,1,1,bracket,vision,0,,771x1568
clock,Mon-Fri,colorblind_deuteranomaly,co_present,"{""coordinates"": [127, 176]}",179,249,95,221,266,283,1,1,1,bracket,vision,0,,763x1568
clock,8:30 AM,colorblind_deuteranomaly,co_present,"{""coordinates"": [170, 270]}",240,382,95,304,393,459,1,1,1,bracket,vision,0,,763x1568
clock,Sun Sat,colorblind_deuteranomaly,co_present,"{""coordinates"": [123, 424]}",174,600,95,570,256,632,1,1,1,bracket,vision,0,,763x1568
clock,9:00 AM,colorblind_deuteranomaly,co_present,"{""coordinates"": [155, 515]}",219,728,95,653,408,808,1,1,1,bracket,vision,0,,763x1568
clock,World Clock,colorblind_deuteranomaly,co_present,"{""coordinates"": [228, 1757]}",-1,-1,221,2162,426,2202,0,1,0,bracket,vision,0,,763x1568
clock,Timers,colorblind_deuteranomaly,co_present,"{""coordinates"": [381, 1755]}",-1,-1,482,2162,596,2202,0,1,0,bracket,vision,0,,763x1568
clock,Stopwatch,colorblind_deuteranomaly,co_present,"{""coordinates"": [533, 1757]}",-1,-1,666,2162,845,2202,0,1,0,bracket,vision,0,,763x1568
clock,Bedtime,colorblind_deuteranomaly,co_present,"{""coordinates"": [687, 1755]}",-1,-1,900,2162,1042,2202,0,1,0,bracket,vision,0,,763x1568
contacts,All contacts,baseline,co_present,"{""coordinates"": [170, 177]}",240,250,142,226,342,279,1,1,1,bracket,vision,0,,763x1568
contacts,Your info,baseline,co_present,"{""coordinates"": [199, 289]}",281,409,221,389,346,431,1,1,1,bracket,vision,0,,763x1568
contacts,Andres,baseline,co_present,"{""coordinates"": [206, 327]}",291,462,221,431,365,494,1,1,1,bracket,vision,0,,763x1568
contacts,No contacts yet,baseline,co_present,"{""coordinates"": [381, 1049]}",539,1484,317,1446,763,1530,1,1,1,bracket,vision,0,,763x1568
contacts,Contacts,baseline,co_present,"{""coordinates"": [127, 1766]}",-1,-1,110,2161,248,2203,0,1,0,bracket,vision,0,,763x1568
contacts,Highlights,baseline,co_present,"{""coordinates"": [381, 1766]}",-1,-1,463,2161,616,2203,0,1,0,bracket,vision,0,,763x1568
contacts,Organize,baseline,co_present,"{""coordinates"": [635, 1510]}",898,2136,831,2161,968,2203,1,1,1,bracket,vision,0,,763x1568
contacts,All contacts,elder_text_heavy,co_present,"{""coordinates"": [203, 177]}",287,250,142,214,436,291,1,1,1,bracket,vision,0,,763x1568
contacts,Your info,elder_text_heavy,co_present,"{""coordinates"": [218, 294]}",308,416,221,389,400,448,1,1,1,bracket,vision,0,,763x1568
contacts,Andres,elder_text_heavy,co_present,"{""coordinates"": [223, 346]}",315,489,221,448,412,534,1,1,1,bracket,vision,0,,763x1568
contacts,No contacts yet,elder_text_heavy,co_present,"{""coordinates"": [381, 1060]}",539,1500,289,1453,792,1549,1,1,1,bracket,vision,0,,763x1568
contacts,Contacts,elder_text_heavy,co_present,"{""coordinates"": [126, 1060]}",178,1500,84,2147,275,2203,0,1,0,bracket,vision,0,,763x1568
contacts,Highlights,elder_text_heavy,co_present,"{""coordinates"": [381, 1505]}",539,2129,434,2147,646,2203,1,1,1,bracket,vision,0,,763x1568
contacts,Organize,elder_text_heavy,co_present,"{""coordinates"": [635, 1500]}",898,2122,805,2147,994,2203,0,1,0,bracket,vision,0,,763x1568
contacts,All contacts,elder_zoom_heavy,co_present,"{""coordinates"": [198, 204]}",277,285,162,258,394,318,1,1,1,bracket,vision,0,,771x1568
contacts,Your info,elder_zoom_heavy,co_present,"{""coordinates"": [231, 333]}",323,466,252,444,396,492,1,1,1,bracket,vision,0,,771x1568
contacts,Andres,elder_zoom_heavy,co_present,"{""coordinates"": [238, 376]}",333,526,252,492,415,564,1,1,1,bracket,vision,0,,771x1568
contacts,No contacts yet,elder_zoom_heavy,co_present,"{""coordinates"": [385, 1089]}",539,1525,284,1482,796,1578,1,1,1,bracket,vision,0,,771x1568
contacts,Contacts,elder_zoom_heavy,co_present,"{""coordinates"": [113, 1461]}",158,2046,101,2130,258,2178,0,1,0,bracket,vision,0,,771x1568
contacts,Highlights,elder_zoom_heavy,co_present,"{""coordinates"": [385, 1475]}",539,2065,452,2130,627,2178,0,1,0,bracket,vision,0,,771x1568
contacts,Organize,elder_zoom_heavy,co_present,"{""coordinates"": [642, 1505]}",899,2107,822,2130,977,2178,1,1,1,bracket,vision,0,,771x1568
contacts,All contacts,elder_combo_max,co_present,"{""coordinates"": [273, 225]}",379,312,176,260,584,366,1,1,1,bracket,vision,0,,778x1568
contacts,Your info,elder_combo_max,co_present,"{""coordinates"": [285, 376]}",395,522,273,483,523,567,1,1,1,bracket,vision,0,,778x1568
contacts,Andres,elder_combo_max,co_present,"{""coordinates"": [291, 450]}",404,624,273,567,538,684,1,1,1,bracket,vision,0,,778x1568
contacts,No contacts yet,elder_combo_max,co_present,"{""coordinates"": [389, 1138]}",540,1580,199,1516,881,1645,1,1,1,bracket,vision,0,,778x1568
contacts,Contacts,elder_combo_max,co_present,"{""coordinates"": [130, 1743]}",-1,-1,46,2079,314,2157,0,1,0,bracket,vision,0,,778x1568
contacts,Highlights,elder_combo_max,co_present,"{""coordinates"": [389, 1743]}",-1,-1,390,2079,690,2157,0,1,0,bracket,vision,0,,778x1568
contacts,Organize,elder_combo_max,co_present,"{""coordinates"": [647, 1743]}",-1,-1,766,2079,1033,2157,0,1,0,bracket,vision,0,,778x1568
contacts,All contacts,elder_combo_mid,co_present,"{""coordinates"": [245, 205]}",343,287,162,241,527,336,1,1,1,bracket,vision,0,,771x1568
contacts,Your info,elder_combo_mid,co_present,"{""coordinates"": [257, 341]}",359,477,252,444,470,516,1,1,1,bracket,vision,0,,771x1568
contacts,Andres,elder_combo_mid,co_present,"{""coordinates"": [263, 403]}",368,564,252,516,486,620,1,1,1,bracket,vision,0,,771x1568
contacts,No contacts yet,elder_combo_mid,co_present,"{""coordinates"": [385, 1105]}",539,1547,242,1493,839,1605,1,1,1,bracket,vision,0,,771x1568
contacts,Contacts,elder_combo_mid,co_present,"{""coordinates"": [127, 1490]}",177,2086,63,2111,297,2178,0,1,0,bracket,vision,0,,771x1568
contacts,Highlights,elder_combo_mid,co_present,"{""coordinates"": [385, 1745]}",-1,-1,409,2111,671,2178,0,1,0,bracket,vision,0,,771x1568
contacts,Organize,elder_combo_mid,co_present,"{""coordinates"": [660, 1490]}",924,2086,784,2111,1016,2178,0,1,0,bracket,vision,0,,771x1568
contacts,All contacts,colorblind_deuteranomaly,co_present,"{""coordinates"": [170, 177]}",240,250,142,226,342,279,1,1,1,bracket,vision,0,,763x1568
contacts,Your info,colorblind_deuteranomaly,co_present,"{""coordinates"": [199, 289]}",281,409,221,389,346,431,1,1,1,bracket,vision,0,,763x1568
contacts,Andres,colorblind_deuteranomaly,co_present,"{""coordinates"": [206, 327]}",291,462,221,431,365,494,1,1,1,bracket,vision,0,,763x1568
contacts,No contacts yet,colorblind_deuteranomaly,co_present,"{""coordinates"": [381, 1049]}",539,1484,317,1446,763,1530,1,1,1,bracket,vision,0,,763x1568
contacts,Contacts,colorblind_deuteranomaly,co_present,"{""coordinates"": [127, 1766]}",-1,-1,110,2161,248,2203,0,1,0,bracket,vision,0,,763x1568
contacts,Highlights,colorblind_deuteranomaly,co_present,"{""coordinates"": [381, 1765]}",-1,-1,463,2161,616,2203,0,1,0,bracket,vision,0,,763x1568
contacts,Organize,colorblind_deuteranomaly,co_present,"{""coordinates"": [635, 1509]}",898,2135,831,2161,968,2203,1,1,1,bracket,vision,0,,763x1568
dialer,Phone Number,baseline,co_present,"{""coordinates"": [381, 1507]}",539,2132,147,900,933,1044,0,1,0,bracket,vision,0,,763x1568
dialer,1,baseline,co_present,"{""coordinates"": [131, 813]}",185,1150,169,1093,203,1197,1,1,1,bracket,vision,0,,763x1568
dialer,2,baseline,co_present,"{""coordinates"": [381, 815]}",539,1153,518,1097,561,1201,1,1,1,bracket,vision,0,,763x1568
dialer,ABC,baseline,co_present,"{""coordinates"": [381, 863]}",539,1221,505,1201,574,1245,1,1,1,bracket,vision,0,,763x1568
dialer,3,baseline,co_present,"{""coordinates"": [630, 815]}",891,1153,870,1097,914,1201,1,1,1,bracket,vision,0,,763x1568
dialer,DEF,baseline,co_present,"{""coordinates"": [630, 863]}",891,1221,861,1201,924,1245,1,1,1,bracket,vision,0,,763x1568
dialer,4,baseline,co_present,"{""coordinates"": [131, 950]}",185,1344,163,1288,210,1392,1,1,1,bracket,vision,0,,763x1568
dialer,GHI,baseline,co_present,"{""coordinates"": [131, 999]}",185,1413,157,1392,216,1436,1,1,1,bracket,vision,0,,763x1568
dialer,5,baseline,co_present,"{""coordinates"": [381, 950]}",539,1344,516,1288,562,1392,1,1,1,bracket,vision,0,,763x1568
dialer,JKL,baseline,co_present,"{""coordinates"": [381, 999]}",539,1413,510,1392,569,1436,1,1,1,bracket,vision,0,,763x1568
dialer,6,baseline,co_present,"{""coordinates"": [630, 950]}",891,1344,869,1288,915,1392,1,1,1,bracket,vision,0,,763x1568
dialer,MNO,baseline,co_present,"{""coordinates"": [630, 999]}",891,1413,852,1392,933,1436,1,1,1,bracket,vision,0,,763x1568
dialer,7,baseline,co_present,"{""coordinates"": [131, 1080]}",185,1528,166,1480,208,1584,1,1,1,bracket,vision,0,,763x1568
dialer,PQRS,baseline,co_present,"{""coordinates"": [131, 1133]}",185,1603,142,1584,232,1628,1,1,1,bracket,vision,0,,763x1568
dialer,8,baseline,co_present,"{""coordinates"": [381, 1080]}",539,1528,517,1480,562,1584,1,1,1,bracket,vision,0,,763x1568
dialer,TUV,baseline,co_present,"{""coordinates"": [381, 1133]}",539,1603,507,1584,573,1628,1,1,1,bracket,vision,0,,763x1568
dialer,9,baseline,co_present,"{""coordinates"": [630, 1100]}",891,1556,869,1480,915,1584,1,1,1,bracket,vision,0,,763x1568
dialer,WXYZ,baseline,co_present,"{""coordinates"": [630, 1133]}",891,1603,846,1584,939,1628,1,1,1,bracket,vision,0,,763x1568
dialer,∗,baseline,co_present,"{""coordinates"": [131, 1220]}",185,1726,168,1668,206,1780,1,1,1,bracket,vision,0,,763x1568
dialer,0,baseline,co_present,"{""coordinates"": [381, 1220]}",539,1726,512,1672,567,1776,1,1,1,bracket,vision,0,,763x1568
dialer,+,baseline,co_present,"{""coordinates"": [381, 1271]}",539,1798,529,1776,549,1820,1,1,1,bracket,vision,0,,763x1568
dialer,#,baseline,co_present,"{""coordinates"": [630, 1220]}",891,1726,865,1672,921,1776,1,1,1,bracket,vision,0,,763x1568
dialer,Call,baseline,co_present,"{""coordinates"": [381, 1372]}",539,1941,414,1871,666,2018,1,1,1,bracket,vision,0,,763x1568
dialer,Home,baseline,co_present,"{""coordinates"": [126, 1065]}",178,1507,135,2161,224,2203,0,1,0,bracket,vision,0,,763x1568
dialer,Keypad,baseline,co_present,"{""coordinates"": [381, 1509]}",539,2135,481,2161,597,2203,1,1,1,bracket,vision,0,,763x1568
dialer,Voicemail,baseline,co_present,"{""coordinates"": [631, 1505]}",893,2129,826,2161,972,2203,0,1,0,bracket,vision,0,,763x1568
dialer,Phone Number,elder_text_heavy,co_present,"{""coordinates"": [630, 1450]}",891,2052,147,886,933,1030,0,1,0,bracket,vision,0,,763x1568
dialer,1,elder_text_heavy,co_present,"{""coordinates"": [130, 800]}",184,1132,169,1079,203,1183,1,1,1,bracket,vision,0,,763x1568
dialer,2,elder_text_heavy,co_present,"{""coordinates"": [381, 801]}",539,1133,518,1083,561,1187,1,1,1,bracket,vision,0,,763x1568
dialer,ABC,elder_text_heavy,co_present,"{""coordinates"": [381, 852]}",539,1205,505,1187,574,1231,1,1,1,bracket,vision,0,,763x1568
dialer,3,elder_text_heavy,co_present,"{""coordinates"": [630, 800]}",891,1132,870,1083,914,1187,1,1,1,bracket,vision,0,,763x1568
dialer,DEF,elder_text_heavy,co_present,"{""coordinates"": [630, 852]}",891,1205,861,1187,924,1231,1,1,1,bracket,vision,0,,763x1568
dialer,4,elder_text_heavy,co_present,"{""coordinates"": [131, 937]}",185,1326,163,1274,210,1378,1,1,1,bracket,vision,0,,763x1568
dialer,GHI,elder_text_heavy,co_present,"{""coordinates"": [131, 989]}",185,1399,157,1378,216,1422,1,1,1,bracket,vision,0,,763x1568
dialer,5,elder_text_heavy,co_present,"{""coordinates"": [381, 938]}",539,1327,516,1274,562,1378,1,1,1,bracket,vision,0,,763x1568
dialer,JKL,elder_text_heavy,co_present,"{""coordinates"": [381, 989]}",539,1399,510,1378,569,1422,1,1,1,bracket,vision,0,,763x1568
dialer,6,elder_text_heavy,co_present,"{""coordinates"": [630, 940]}",891,1330,869,1274,915,1378,1,1,1,bracket,vision,0,,763x1568
dialer,MNO,elder_text_heavy,co_present,"{""coordinates"": [630, 989]}",891,1399,852,1378,933,1422,1,1,1,bracket,vision,0,,763x1568
dialer,7,elder_text_heavy,co_present,"{""coordinates"": [131, 1070]}",185,1514,166,1466,208,1570,1,1,1,bracket,vision,0,,763x1568
dialer,PQRS,elder_text_heavy,co_present,"{""coordinates"": [131, 1124]}",185,1590,142,1570,232,1614,1,1,1,bracket,vision,0,,763x1568
dialer,8,elder_text_heavy,co_present,"{""coordinates"": [381, 1070]}",539,1514,517,1466,562,1570,1,1,1,bracket,vision,0,,763x1568
dialer,TUV,elder_text_heavy,co_present,"{""coordinates"": [381, 1124]}",539,1590,507,1570,573,1614,1,1,1,bracket,vision,0,,763x1568
dialer,9,elder_text_heavy,co_present,"{""coordinates"": [630, 1090]}",891,1542,869,1466,915,1570,1,1,1,bracket,vision,0,,763x1568
dialer,WXYZ,elder_text_heavy,co_present,"{""coordinates"": [630, 1124]}",891,1590,846,1570,939,1614,1,1,1,bracket,vision,0,,763x1568
dialer,∗,elder_text_heavy,co_present,"{""coordinates"": [131, 1210]}",185,1712,168,1654,206,1766,1,1,1,bracket,vision,0,,763x1568
dialer,0,elder_text_heavy,co_present,"{""coordinates"": [381, 1207]}",539,1708,512,1658,567,1762,1,1,1,bracket,vision,0,,763x1568
dialer,+,elder_text_heavy,co_present,"{""coordinates"": [381, 1261]}",539,1784,529,1762,549,1806,1,1,1,bracket,vision,0,,763x1568
dialer,#,elder_text_heavy,co_present,"{""coordinates"": [630, 1207]}",891,1708,865,1658,921,1762,1,1,1,bracket,vision,0,,763x1568
dialer,Call,elder_text_heavy,co_present,"{""coordinates"": [381, 1365]}",539,1931,400,1857,681,2004,1,1,1,bracket,vision,0,,763x1568
dialer,Home,elder_text_heavy,co_present,"{""coordinates"": [126, 1503]}",178,2127,118,2147,241,2203,1,1,1,bracket,vision,0,,763x1568
dialer,Keypad,elder_text_heavy,co_present,"{""coordinates"": [381, 1503]}",539,2127,461,2147,618,2203,1,1,1,bracket,vision,0,,763x1568
dialer,Voicemail,elder_text_heavy,co_present,"{""coordinates"": [622, 1505]}",880,2129,800,2147,1000,2203,1,1,1,bracket,vision,0,,763x1568
dialer,Phone Number,elder_zoom_heavy,co_present,"{""coordinates"": [385, 1462]}",539,2047,168,690,912,855,0,1,0,bracket,vision,0,,771x1568
dialer,1,elder_zoom_heavy,co_present,"{""coordinates"": [133, 690]}",186,966,168,911,207,1029,1,1,1,bracket,vision,0,,771x1568
dialer,2,elder_zoom_heavy,co_present,"{""coordinates"": [385, 693]}",539,970,514,916,564,1034,1,1,1,bracket,vision,0,,771x1568
dialer,ABC,elder_zoom_heavy,co_present,"{""coordinates"": [385, 756]}",539,1058,500,1034,579,1085,1,1,1,bracket,vision,0,,771x1568
dialer,3,elder_zoom_heavy,co_present,"{""coordinates"": [636, 693]}",890,970,866,916,916,1034,1,1,1,bracket,vision,0,,771x1568
dialer,DEF,elder_zoom_heavy,co_present,"{""coordinates"": [636, 756]}",890,1058,855,1034,928,1085,1,1,1,bracket,vision,0,,771x1568
dialer,4,elder_zoom_heavy,co_present,"{""coordinates"": [133, 850]}",186,1190,160,1135,214,1253,1,1,1,bracket,vision,0,,771x1568
dialer,GHI,elder_zoom_heavy,co_present,"{""coordinates"": [133, 912]}",186,1277,154,1253,221,1304,1,1,1,bracket,vision,0,,771x1568
dialer,5,elder_zoom_heavy,co_present,"{""coordinates"": [385, 860]}",539,1204,514,1135,566,1253,1,1,1,bracket,vision,0,,771x1568
dialer,JKL,elder_zoom_heavy,co_present,"{""coordinates"": [385, 912]}",539,1277,506,1253,574,1304,1,1,1,bracket,vision,0,,771x1568
dialer,6,elder_zoom_heavy,co_present,"{""coordinates"": [636, 850]}",890,1190,865,1135,918,1253,1,1,1,bracket,vision,0,,771x1568
dialer,MNO,elder_zoom_heavy,co_present,"{""coordinates"": [636, 911]}",890,1275,845,1253,938,1304,1,1,1,bracket,vision,0,,771x1568
dialer,7,elder_zoom_heavy,co_present,"{""coordinates"": [132, 1010]}",184,1414,163,1354,211,1472,1,1,1,bracket,vision,0,,771x1568
dialer,PQRS,elder_zoom_heavy,co_present,"{""coordinates"": [133, 1068]}",186,1495,136,1472,239,1523,1,1,1,bracket,vision,0,,771x1568
dialer,8,elder_zoom_heavy,co_present,"{""coordinates"": [385, 1030]}",539,1442,514,1354,565,1472,1,1,1,bracket,vision,0,,771x1568
dialer,TUV,elder_zoom_heavy,co_present,"{""coordinates"": [385, 1068]}",539,1495,502,1472,577,1523,1,1,1,bracket,vision,0,,771x1568
dialer,9,elder_zoom_heavy,co_present,"{""coordinates"": [636, 1030]}",890,1442,865,1354,918,1472,1,1,1,bracket,vision,0,,771x1568
dialer,WXYZ,elder_zoom_heavy,co_present,"{""coordinates"": [636, 1068]}",890,1495,839,1472,945,1523,1,1,1,bracket,vision,0,,771x1568
dialer,∗,elder_zoom_heavy,co_present,"{""coordinates"": [133, 1167]}",186,1634,166,1568,209,1696,1,1,1,bracket,vision,0,,771x1568
dialer,0,elder_zoom_heavy,co_present,"{""coordinates"": [385, 1165]}",539,1631,508,1573,571,1691,1,1,1,bracket,vision,0,,771x1568
dialer,+,elder_zoom_heavy,co_present,"{""coordinates"": [385, 1227]}",539,1718,528,1691,551,1742,1,1,1,bracket,vision,0,,771x1568
dialer,#,elder_zoom_heavy,co_present,"{""coordinates"": [636, 1168]}",890,1635,860,1573,924,1691,1,1,1,bracket,vision,0,,771x1568
dialer,Call,elder_zoom_heavy,co_present,"{""coordinates"": [385, 1345]}",539,1883,396,1800,684,1968,1,1,1,bracket,vision,0,,771x1568
dialer,Home,elder_zoom_heavy,co_present,"{""coordinates"": [127, 1490]}",177,2086,129,2130,230,2178,0,1,0,bracket,vision,0,,771x1568
dialer,Keypad,elder_zoom_heavy,co_present,"{""coordinates"": [386, 1490]}",540,2086,475,2130,605,2178,0,1,0,bracket,vision,0,,771x1568
dialer,Voicemail,elder_zoom_heavy,co_present,"{""coordinates"": [637, 1490]}",892,2086,817,2130,982,2178,0,1,0,bracket,vision,0,,771x1568
dialer,Phone Number,elder_combo_max,co_present,"{""coordinates"": [389, 1490]}",540,2068,182,518,898,697,0,1,0,bracket,vision,0,,778x1568
dialer,1,elder_combo_max,co_present,"{""coordinates"": [135, 590]}",187,819,167,758,209,885,1,1,1,bracket,vision,0,,778x1568
dialer,2,elder_combo_max,co_present,"{""coordinates"": [389, 595]}",540,826,513,764,566,891,1,1,1,bracket,vision,0,,778x1568
dialer,ABC,elder_combo_max,co_present,"{""coordinates"": [389, 659]}",540,915,497,891,582,945,1,1,1,bracket,vision,0,,778x1568
dialer,3,elder_combo_max,co_present,"{""coordinates"": [641, 595]}",890,826,863,764,917,891,1,1,1,bracket,vision,0,,778x1568
dialer,DEF,elder_combo_max,co_present,"{""coordinates"": [641, 659]}",890,915,851,891,930,945,1,1,1,bracket,vision,0,,778x1568
dialer,4,elder_combo_max,co_present,"{""coordinates"": [135, 765]}",187,1062,159,1001,217,1128,1,1,1,bracket,vision,0,,778x1568
dialer,GHI,elder_combo_max,co_present,"{""coordinates"": [135, 830]}",187,1152,152,1128,225,1182,1,1,1,bracket,vision,0,,778x1568
dialer,5,elder_combo_max,co_present,"{""coordinates"": [389, 768]}",540,1066,511,1001,567,1128,1,1,1,bracket,vision,0,,778x1568
dialer,JKL,elder_combo_max,co_present,"{""coordinates"": [389, 830]}",540,1152,503,1128,575,1182,1,1,1,bracket,vision,0,,778x1568
dialer,6,elder_combo_max,co_present,"{""coordinates"": [641, 768]}",890,1066,862,1001,919,1128,1,1,1,bracket,vision,0,,778x1568
dialer,MNO,elder_combo_max,co_present,"{""coordinates"": [641, 830]}",890,1152,841,1128,940,1182,1,1,1,bracket,vision,0,,778x1568
dialer,7,elder_combo_max,co_present,"{""coordinates"": [135, 938]}",187,1302,162,1238,214,1365,1,1,1,bracket,vision,0,,778x1568
dialer,PQRS,elder_combo_max,co_present,"{""coordinates"": [135, 1001]}",187,1389,133,1365,244,1419,1,1,1,bracket,vision,0,,778x1568
dialer,8,elder_combo_max,co_present,"{""coordinates"": [389, 938]}",540,1302,511,1238,566,1365,1,1,1,bracket,vision,0,,778x1568
dialer,TUV,elder_combo_max,co_present,"{""coordinates"": [389, 1001]}",540,1389,499,1365,579,1419,1,1,1,bracket,vision,0,,778x1568
dialer,9,elder_combo_max,co_present,"{""coordinates"": [641, 938]}",890,1302,862,1238,919,1365,1,1,1,bracket,vision,0,,778x1568
dialer,WXYZ,elder_combo_max,co_present,"{""coordinates"": [641, 1001]}",890,1389,834,1365,947,1419,1,1,1,bracket,vision,0,,778x1568
dialer,∗,elder_combo_max,co_present,"{""coordinates"": [135, 1113]}",187,1545,165,1470,212,1608,1,1,1,bracket,vision,0,,778x1568
dialer,0,elder_combo_max,co_present,"{""coordinates"": [389, 1113]}",540,1545,506,1475,573,1602,1,1,1,bracket,vision,0,,778x1568
