screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent,coord_space
contacts,Andres,elder_zoom_heavy,co_present,"[332.6, 529.2]",332,529,252,492,415,564,1,1,1,bracket,vision,0,normalized
contacts,No contacts yet,elder_zoom_heavy,co_present,"[540.0, 1530.6]",540,1530,284,1482,796,1578,1,1,1,bracket,vision,0,normalized
contacts,Contacts,elder_zoom_heavy,co_present,"[180.4, 2154.3]",180,2154,101,2130,258,2178,1,1,1,bracket,vision,0,normalized
contacts,Highlights,elder_zoom_heavy,co_present,"[540.0, 2154.3]",540,2154,452,2130,627,2178,1,1,1,bracket,vision,0,normalized
contacts,Organize,elder_zoom_heavy,co_present,"[899.6, 2154.3]",899,2154,822,2130,977,2178,1,1,1,bracket,vision,0,normalized
contacts,All contacts,elder_combo_max,co_present,"[379.1, 309.1]",379,309,176,260,584,366,1,1,1,bracket,vision,0,normalized
contacts,Your info,elder_combo_max,co_present,"[397.4, 524.7]",397,524,273,483,523,567,1,1,1,bracket,vision,0,normalized
contacts,Andres,elder_combo_max,co_present,"[406.1, 624.8]",406,624,273,567,538,684,1,1,1,bracket,vision,0,normalized
contacts,No contacts yet,elder_combo_max,co_present,"[540.0, 1578.3]",540,1578,199,1516,881,1645,1,1,1,bracket,vision,0,normalized
contacts,Contacts,elder_combo_max,co_present,"[181.4, 2118.2]",181,2118,46,2079,314,2157,1,1,1,bracket,vision,0,normalized
contacts,Highlights,elder_combo_max,co_present,"[540.0, 2113.9]",540,2113,390,2079,690,2157,1,1,1,bracket,vision,0,normalized
contacts,Organize,elder_combo_max,co_present,"[899.6, 2120.4]",899,2120,766,2079,1033,2157,1,1,1,bracket,vision,0,normalized
contacts,All contacts,elder_combo_mid,co_present,"[343.4, 287.7]",343,287,162,241,527,336,1,1,1,bracket,vision,0,normalized
contacts,Your info,elder_combo_mid,co_present,"[359.6, 476.5]",359,476,252,444,470,516,1,1,1,bracket,vision,0,normalized
contacts,Andres,elder_combo_mid,co_present,"[367.2, 562.2]",367,562,252,516,486,620,1,1,1,bracket,vision,0,normalized
contacts,No contacts yet,elder_combo_mid,co_present,"[540.0, 1548.2]",540,1548,242,1493,839,1605,1,1,1,bracket,vision,0,normalized
contacts,Contacts,elder_combo_mid,co_present,"[179.3, 2141.1]",179,2141,63,2111,297,2178,1,1,1,bracket,vision,0,normalized
contacts,Highlights,elder_combo_mid,co_present,"[540.0, 2141.1]",540,2141,409,2111,671,2178,1,1,1,bracket,vision,0,normalized
contacts,Organize,elder_combo_mid,co_present,"[899.6, 2141.1]",899,2141,784,2111,1016,2178,1,1,1,bracket,vision,0,normalized
contacts,All contacts,colorblind_deuteranomaly,co_present,"[239.8, 250.7]",239,250,142,226,342,279,1,1,1,bracket,vision,0,normalized
contacts,Your info,colorblind_deuteranomaly,co_present,"[283.0, 403.9]",283,403,221,389,346,431,1,1,1,bracket,vision,0,normalized
contacts,Andres,colorblind_deuteranomaly,co_present,"[291.6, 463.8]",291,463,221,431,365,494,1,1,1,bracket,vision,0,normalized
contacts,No contacts yet,colorblind_deuteranomaly,co_present,"[540.0, 1486.7]",540,1486,317,1446,763,1530,1,1,1,bracket,vision,0,normalized
contacts,Contacts,colorblind_deuteranomaly,co_present,"[179.3, 2183.5]",179,2183,110,2161,248,2203,1,1,1,bracket,vision,0,normalized
contacts,Highlights,colorblind_deuteranomaly,co_present,"[540.0, 2183.5]",540,2183,463,2161,616,2203,1,1,1,bracket,vision,0,normalized
contacts,Organize,colorblind_deuteranomaly,co_present,"[899.6, 2181.3]",899,2181,831,2161,968,2203,1,1,1,bracket,vision,0,normalized
dialer,Phone Number,baseline,co_present,"[540.0, 776.6]",540,776,147,900,933,1044,0,1,0,bracket,vision,0,normalized
dialer,1,baseline,co_present,"[186.8, 1142.8]",186,1142,169,1093,203,1197,1,1,1,bracket,vision,0,normalized
dialer,2,baseline,co_present,"[540.0, 1142.8]",540,1142,518,1097,561,1201,1,1,1,bracket,vision,0,normalized
dialer,ABC,baseline,co_present,"[540.0, 1222.7]",540,1222,505,1201,574,1245,1,1,1,bracket,vision,0,normalized
dialer,3,baseline,co_present,"[892.1, 1140.6]",892,1140,870,1097,914,1201,1,1,1,bracket,vision,0,normalized
dialer,DEF,baseline,co_present,"[892.1, 1220.5]",892,1220,861,1201,924,1245,1,1,1,bracket,vision,0,normalized
dialer,4,baseline,co_present,"[172.8, 599.1]",172,599,163,1288,210,1392,0,1,0,bracket,vision,0,normalized
dialer,GHI,baseline,co_present,"[186.8, 1411.3]",186,1411,157,1392,216,1436,1,1,1,bracket,vision,0,normalized
dialer,5,baseline,co_present,"[540.0, 1340.3]",540,1340,516,1288,562,1392,1,1,1,bracket,vision,0,normalized
dialer,JKL,baseline,co_present,"[540.0, 1411.3]",540,1411,510,1392,569,1436,1,1,1,bracket,vision,0,normalized
dialer,6,baseline,co_present,"[892.1, 1340.3]",892,1340,869,1288,915,1392,1,1,1,bracket,vision,0,normalized
dialer,MNO,baseline,co_present,"[892.1, 1415.7]",892,1415,852,1392,933,1436,1,1,1,bracket,vision,0,normalized
dialer,7,baseline,co_present,"[185.8, 1526.7]",185,1526,166,1480,208,1584,1,1,1,bracket,vision,0,normalized
dialer,PQRS,baseline,co_present,"[172.8, 1608.8]",172,1608,142,1584,232,1628,1,1,1,bracket,vision,0,normalized
dialer,8,baseline,co_present,"[540.0, 1531.1]",540,1531,517,1480,562,1584,1,1,1,bracket,vision,0,normalized
dialer,TUV,baseline,co_present,"[540.0, 1606.6]",540,1606,507,1584,573,1628,1,1,1,bracket,vision,0,normalized
dialer,9,baseline,co_present,"[893.2, 1526.7]",893,1526,869,1480,915,1584,1,1,1,bracket,vision,0,normalized
dialer,WXYZ,baseline,co_present,"[892.1, 1606.6]",892,1606,846,1584,939,1628,1,1,1,bracket,vision,0,normalized
dialer,∗,baseline,co_present,"[185.8, 1730.8]",185,1730,168,1668,206,1780,1,1,1,bracket,vision,0,normalized
dialer,0,baseline,co_present,"[540.0, 1721.9]",540,1721,512,1672,567,1776,1,1,1,bracket,vision,0,normalized
dialer,+,baseline,co_present,"[540.0, 1797.4]",540,1797,529,1776,549,1820,1,1,1,bracket,vision,0,normalized
dialer,#,baseline,co_present,"[894.2, 1748.6]",894,1748,865,1672,921,1776,1,1,1,bracket,vision,0,normalized
dialer,Call,baseline,co_present,"[583.2, 1943.8]",583,1943,414,1871,666,2018,1,1,1,bracket,vision,0,normalized
dialer,Home,baseline,co_present,"[179.3, 2174.6]",179,2174,135,2161,224,2203,1,1,1,bracket,vision,0,normalized
dialer,Keypad,baseline,co_present,"[540.0, 2181.3]",540,2181,481,2161,597,2203,1,1,1,bracket,vision,0,normalized
dialer,Voicemail,baseline,co_present,"[899.6, 2183.5]",899,2183,826,2161,972,2203,1,1,1,bracket,vision,0,normalized
dialer,Phone Number,elder_text_heavy,co_present,"[540.0, 954.2]",540,954,147,886,933,1030,1,1,1,bracket,vision,0,normalized
dialer,1,elder_text_heavy,co_present,"[186.8, 1131.7]",186,1131,169,1079,203,1183,1,1,1,bracket,vision,0,normalized
dialer,2,elder_text_heavy,co_present,"[540.0, 1131.7]",540,1131,518,1083,561,1187,1,1,1,bracket,vision,0,normalized
dialer,ABC,elder_text_heavy,co_present,"[540.0, 1209.4]",540,1209,505,1187,574,1231,1,1,1,bracket,vision,0,normalized
dialer,3,elder_text_heavy,co_present,"[892.1, 1138.3]",892,1138,870,1083,914,1187,1,1,1,bracket,vision,0,normalized
dialer,DEF,elder_text_heavy,co_present,"[892.1, 1209.4]",892,1209,861,1187,924,1231,1,1,1,bracket,vision,0,normalized
dialer,4,elder_text_heavy,co_present,"[186.8, 1331.4]",186,1331,163,1274,210,1378,1,1,1,bracket,vision,0,normalized
dialer,GHI,elder_text_heavy,co_present,"[186.8, 1393.5]",186,1393,157,1378,216,1422,1,1,1,bracket,vision,0,normalized
dialer,5,elder_text_heavy,co_present,"[540.0, 1331.4]",540,1331,516,1274,562,1378,1,1,1,bracket,vision,0,normalized
dialer,JKL,elder_text_heavy,co_present,"[540.0, 1398.0]",540,1398,510,1378,569,1422,1,1,1,bracket,vision,0,normalized
dialer,6,elder_text_heavy,co_present,"[892.1, 1322.5]",892,1322,869,1274,915,1378,1,1,1,bracket,vision,0,normalized
dialer,MNO,elder_text_heavy,co_present,"[892.1, 1393.5]",892,1393,852,1378,933,1422,1,1,1,bracket,vision,0,normalized
dialer,7,elder_text_heavy,co_present,"[186.8, 1522.2]",186,1522,166,1466,208,1570,1,1,1,bracket,vision,0,normalized
dialer,PQRS,elder_text_heavy,co_present,"[186.8, 1591.0]",186,1591,142,1570,232,1614,1,1,1,bracket,vision,0,normalized
dialer,8,elder_text_heavy,co_present,"[540.0, 1517.8]",540,1517,517,1466,562,1570,1,1,1,bracket,vision,0,normalized
dialer,TUV,elder_text_heavy,co_present,"[540.0, 1588.8]",540,1588,507,1570,573,1614,1,1,1,bracket,vision,0,normalized
dialer,9,elder_text_heavy,co_present,"[892.1, 1513.4]",892,1513,869,1466,915,1570,1,1,1,bracket,vision,0,normalized
dialer,WXYZ,elder_text_heavy,co_present,"[893.2, 1591.0]",893,1591,846,1570,939,1614,1,1,1,bracket,vision,0,normalized
dialer,∗,elder_text_heavy,co_present,"[186.8, 1733.0]",186,1733,168,1654,206,1766,1,1,1,bracket,vision,0,normalized
dialer,0,elder_text_heavy,co_present,"[540.0, 1708.6]",540,1708,512,1658,567,1762,1,1,1,bracket,vision,0,normalized
dialer,+,elder_text_heavy,co_present,"[540.0, 1781.9]",540,1781,529,1762,549,1806,1,1,1,bracket,vision,0,normalized
dialer,#,elder_text_heavy,co_present,"[893.2, 1733.0]",893,1733,865,1658,921,1762,1,1,1,bracket,vision,0,normalized
dialer,Call,elder_text_heavy,co_present,"[581.0, 1928.3]",581,1928,400,1857,681,2004,1,1,1,bracket,vision,0,normalized
dialer,Home,elder_text_heavy,co_present,"[179.3, 2174.6]",179,2174,118,2147,241,2203,1,1,1,bracket,vision,0,normalized
dialer,Keypad,elder_text_heavy,co_present,"[540.0, 2176.8]",540,2176,461,2147,618,2203,1,1,1,bracket,vision,0,normalized
dialer,Voicemail,elder_text_heavy,co_present,"[899.6, 2172.4]",899,2172,800,2147,1000,2203,1,1,1,bracket,vision,0,normalized
dialer,Phone Number,elder_zoom_heavy,co_present,"[507.6, 777.4]",507,777,168,690,912,855,1,1,1,bracket,vision,0,normalized
dialer,1,elder_zoom_heavy,co_present,"[186.8, 966.2]",186,966,168,911,207,1029,1,1,1,bracket,vision,0,normalized
dialer,2,elder_zoom_heavy,co_present,"[540.0, 970.6]",540,970,514,916,564,1034,1,1,1,bracket,vision,0,normalized
dialer,ABC,elder_zoom_heavy,co_present,"[540.0, 1054.1]",540,1054,500,1034,579,1085,1,1,1,bracket,vision,0,normalized
dialer,3,elder_zoom_heavy,co_present,"[892.1, 970.6]",892,970,866,916,916,1034,1,1,1,bracket,vision,0,normalized
dialer,DEF,elder_zoom_heavy,co_present,"[892.1, 1058.5]",892,1058,855,1034,928,1085,1,1,1,bracket,vision,0,normalized
dialer,4,elder_zoom_heavy,co_present,"[186.8, 1190.2]",186,1190,160,1135,214,1253,1,1,1,bracket,vision,0,normalized
dialer,GHI,elder_zoom_heavy,co_present,"[186.8, 1273.7]",186,1273,154,1253,221,1304,1,1,1,bracket,vision,0,normalized
dialer,5,elder_zoom_heavy,co_present,"[540.0, 1194.6]",540,1194,514,1135,566,1253,1,1,1,bracket,vision,0,normalized
dialer,JKL,elder_zoom_heavy,co_present,"[540.0, 1273.7]",540,1273,506,1253,574,1304,1,1,1,bracket,vision,0,normalized
dialer,6,elder_zoom_heavy,co_present,"[892.1, 1190.2]",892,1190,865,1135,918,1253,1,1,1,bracket,vision,0,normalized
dialer,MNO,elder_zoom_heavy,co_present,"[892.1, 1273.7]",892,1273,845,1253,938,1304,1,1,1,bracket,vision,0,normalized
dialer,7,elder_zoom_heavy,co_present,"[186.8, 1405.4]",186,1405,163,1354,211,1472,1,1,1,bracket,vision,0,normalized
dialer,PQRS,elder_zoom_heavy,co_present,"[186.8, 1493.3]",186,1493,136,1472,239,1523,1,1,1,bracket,vision,0,normalized
dialer,8,elder_zoom_heavy,co_present,"[540.0, 1401.0]",540,1401,514,1354,565,1472,1,1,1,bracket,vision,0,normalized
dialer,TUV,elder_zoom_heavy,co_present,"[540.0, 1495.5]",540,1495,502,1472,577,1523,1,1,1,bracket,vision,0,normalized
dialer,9,elder_zoom_heavy,co_present,"[893.2, 1409.8]",893,1409,865,1354,918,1472,1,1,1,bracket,vision,0,normalized
dialer,WXYZ,elder_zoom_heavy,co_present,"[891.0, 1493.3]",891,1493,839,1472,945,1523,1,1,1,bracket,vision,0,normalized
dialer,∗,elder_zoom_heavy,co_present,"[186.8, 1655.8]",186,1655,166,1568,209,1696,1,1,1,bracket,vision,0,normalized
dialer,0,elder_zoom_heavy,co_present,"[540.0, 1629.4]",540,1629,508,1573,571,1691,1,1,1,bracket,vision,0,normalized
dialer,+,elder_zoom_heavy,co_present,"[540.0, 1715.1]",540,1715,528,1691,551,1742,1,1,1,bracket,vision,0,normalized
dialer,#,elder_zoom_heavy,co_present,"[891.0, 1658.0]",891,1658,860,1573,924,1691,1,1,1,bracket,vision,0,normalized
dialer,Call,elder_zoom_heavy,co_present,"[586.4, 1884.2]",586,1884,396,1800,684,1968,1,1,1,bracket,vision,0,normalized
dialer,Home,elder_zoom_heavy,co_present,"[179.3, 2152.1]",179,2152,129,2130,230,2178,1,1,1,bracket,vision,0,normalized
dialer,Keypad,elder_zoom_heavy,co_present,"[540.0, 2152.1]",540,2152,475,2130,605,2178,1,1,1,bracket,vision,0,normalized
dialer,Voicemail,elder_zoom_heavy,co_present,"[899.6, 2156.5]",899,2156,817,2130,982,2178,1,1,1,bracket,vision,0,normalized
dialer,Phone Number,elder_combo_max,co_present,"[540.0, 605.2]",540,605,182,518,898,697,1,1,1,bracket,vision,0,normalized
dialer,1,elder_combo_max,co_present,"[187.9, 827.3]",187,827,167,758,209,885,1,1,1,bracket,vision,0,normalized
dialer,2,elder_combo_max,co_present,"[540.0, 827.3]",540,827,513,764,566,891,1,1,1,bracket,vision,0,normalized
dialer,ABC,elder_combo_max,co_present,"[540.0, 916.5]",540,916,497,891,582,945,1,1,1,bracket,vision,0,normalized
dialer,3,elder_combo_max,co_present,"[891.0, 827.3]",891,827,863,764,917,891,1,1,1,bracket,vision,0,normalized
dialer,DEF,elder_combo_max,co_present,"[892.1, 914.3]",892,914,851,891,930,945,1,1,1,bracket,vision,0,normalized
dialer,4,elder_combo_max,co_present,"[187.9, 1090.7]",187,1090,159,1001,217,1128,1,1,1,bracket,vision,0,normalized
dialer,GHI,elder_combo_max,co_present,"[173.9, 1156.0]",173,1156,152,1128,225,1182,1,1,1,bracket,vision,0,normalized
dialer,5,elder_combo_max,co_present,"[540.0, 1062.4]",540,1062,511,1001,567,1128,1,1,1,bracket,vision,0,normalized
dialer,JKL,elder_combo_max,co_present,"[540.0, 1153.8]",540,1153,503,1128,575,1182,1,1,1,bracket,vision,0,normalized
dialer,6,elder_combo_max,co_present,"[891.0, 1062.4]",891,1062,862,1001,919,1128,1,1,1,bracket,vision,0,normalized
dialer,MNO,elder_combo_max,co_present,"[891.0, 1151.6]",891,1151,841,1128,940,1182,1,1,1,bracket,vision,0,normalized
dialer,7,elder_combo_max,co_present,"[187.9, 1297.5]",187,1297,162,1238,214,1365,1,1,1,bracket,vision,0,normalized
dialer,PQRS,elder_combo_max,co_present,"[187.9, 1388.9]",187,1388,133,1365,244,1419,1,1,1,bracket,vision,0,normalized
dialer,8,elder_combo_max,co_present,"[540.0, 1297.5]",540,1297,511,1238,566,1365,1,1,1,bracket,vision,0,normalized
dialer,TUV,elder_combo_max,co_present,"[540.0, 1388.9]",540,1388,499,1365,579,1419,1,1,1,bracket,vision,0,normalized
dialer,9,elder_combo_max,co_present,"[892.1, 1295.3]",892,1295,862,1238,919,1365,1,1,1,bracket,vision,0,normalized
dialer,WXYZ,elder_combo_max,co_present,"[891.0, 1388.9]",891,1388,834,1365,947,1419,1,1,1,bracket,vision,0,normalized
dialer,∗,elder_combo_max,co_present,"[187.9, 1565.3]",187,1565,165,1470,212,1608,1,1,1,bracket,vision,0,normalized
dialer,0,elder_combo_max,co_present,"[540.0, 1534.8]",540,1534,506,1475,573,1602,1,1,1,bracket,vision,0,normalized
dialer,+,elder_combo_max,co_present,"[540.0, 1628.4]",540,1628,527,1602,552,1656,1,1,1,bracket,vision,0,normalized
dialer,#,elder_combo_max,co_present,"[891.0, 1567.4]",891,1567,856,1475,925,1602,1,1,1,bracket,vision,0,normalized
dialer,Call,elder_combo_max,co_present,"[590.8, 1811.3]",590,1811,360,1721,720,1903,1,1,1,bracket,vision,0,normalized
dialer,Home,elder_combo_max,co_present,"[180.4, 2113.9]",180,2113,93,2079,266,2157,1,1,1,bracket,vision,0,normalized
dialer,Keypad,elder_combo_max,co_present,"[540.0, 2113.9]",540,2113,429,2079,651,2157,1,1,1,bracket,vision,0,normalized
dialer,Voicemail,elder_combo_max,co_present,"[897.5, 2113.9]",897,2113,757,2079,1042,2157,1,1,1,bracket,vision,0,normalized
dialer,Phone Number,elder_combo_mid,co_present,"[486.0, 751.0]",486,751,168,671,912,836,1,1,1,bracket,vision,0,normalized
dialer,1,elder_combo_mid,co_present,"[186.8, 948.7]",186,948,168,892,207,1010,1,1,1,bracket,vision,0,normalized
dialer,2,elder_combo_mid,co_present,"[540.0, 948.7]",540,948,514,897,564,1015,1,1,1,bracket,vision,0,normalized
dialer,ABC,elder_combo_mid,co_present,"[540.0, 1038.7]",540,1038,500,1015,579,1066,1,1,1,bracket,vision,0,normalized
dialer,3,elder_combo_mid,co_present,"[892.1, 957.5]",892,957,866,897,916,1015,1,1,1,bracket,vision,0,normalized
dialer,DEF,elder_combo_mid,co_present,"[892.1, 1036.5]",892,1036,855,1015,928,1066,1,1,1,bracket,vision,0,normalized
dialer,4,elder_combo_mid,co_present,"[186.8, 1177.1]",186,1177,160,1116,214,1234,1,1,1,bracket,vision,0,normalized
dialer,GHI,elder_combo_mid,co_present,"[186.8, 1258.3]",186,1258,154,1234,221,1285,1,1,1,bracket,vision,0,normalized
dialer,5,elder_combo_mid,co_present,"[540.0, 1199.0]",540,1199,514,1116,566,1234,1,1,1,bracket,vision,0,normalized
dialer,JKL,elder_combo_mid,co_present,"[540.0, 1258.3]",540,1258,506,1234,574,1285,1,1,1,bracket,vision,0,normalized
dialer,6,elder_combo_mid,co_present,"[891.0, 1174.9]",891,1174,865,1116,918,1234,1,1,1,bracket,vision,0,normalized
dialer,MNO,elder_combo_mid,co_present,"[892.1, 1258.3]",892,1258,845,1234,938,1285,1,1,1,bracket,vision,0,normalized
dialer,7,elder_combo_mid,co_present,"[186.8, 1390.1]",186,1390,163,1335,211,1453,1,1,1,bracket,vision,0,normalized
dialer,PQRS,elder_combo_mid,co_present,"[186.8, 1475.7]",186,1475,136,1453,239,1504,1,1,1,bracket,vision,0,normalized
