screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent,coord_space,image_sent_size
clock,Bedtime,elder_zoom_heavy,co_present,"[899, 975]",970,2141,901,2130,1043,2170,1,1,1,bracket,tree,59,normalized,
clock,Mon-Fri,elder_combo_max,co_present,"[245, 148]",264,322,117,273,419,386,1,1,1,bracket,tree,62,normalized,
clock,8:30 AM,elder_combo_max,co_present,"[285, 238]",307,518,117,412,495,609,1,1,1,bracket,tree,62,normalized,
clock,Sun Sat,elder_combo_max,co_present,"[238, 371]",257,807,117,746,403,859,1,1,1,bracket,tree,62,normalized,
clock,9:00 AM,elder_combo_max,co_present,"[283, 452]",305,984,117,885,513,1082,1,1,1,bracket,tree,62,normalized,
clock,World Clock,elder_combo_max,co_present,"[298, 976]",321,2124,216,2106,432,2151,1,1,1,bracket,tree,59,normalized,
clock,Timers,elder_combo_max,co_present,"[500, 977]",540,2126,476,2106,604,2151,1,1,1,bracket,tree,58,normalized,
clock,Stopwatch,elder_combo_max,co_present,"[701, 974]",757,2120,654,2106,857,2151,1,1,1,bracket,tree,59,normalized,
clock,Bedtime,elder_combo_max,co_present,"[900, 978]",972,2129,892,2106,1052,2151,1,1,1,bracket,tree,59,normalized,
clock,Mon-Fri,elder_combo_mid,co_present,"[226, 136]",244,298,108,252,378,352,1,1,1,bracket,tree,62,normalized,
clock,8:30 AM,elder_combo_mid,co_present,"[242, 212]",261,465,108,376,448,553,1,1,1,bracket,tree,62,normalized,
clock,Sun Sat,elder_combo_mid,co_present,"[224, 331]",241,726,108,679,363,779,1,1,1,bracket,tree,62,normalized,
clock,9:00 AM,elder_combo_mid,co_present,"[257, 406]",277,891,108,803,466,980,1,1,1,bracket,tree,62,normalized,
clock,World Clock,elder_combo_mid,co_present,"[302, 981]",326,2154,216,2130,432,2174,1,1,1,bracket,tree,59,normalized,
clock,Timers,elder_combo_mid,co_present,"[501, 978]",541,2147,477,2130,603,2174,1,1,1,bracket,tree,58,normalized,
clock,Stopwatch,elder_combo_mid,co_present,"[700, 980]",756,2152,658,2130,854,2174,1,1,1,bracket,tree,59,normalized,
clock,Bedtime,elder_combo_mid,co_present,"[894, 978]",965,2147,894,2130,1049,2174,1,1,1,bracket,tree,59,normalized,
clock,Mon-Fri,colorblind_deuteranomaly,co_present,"[170, 115]",183,255,95,221,266,283,1,1,1,bracket,tree,62,normalized,
clock,8:30 AM,colorblind_deuteranomaly,co_present,"[214, 78]",231,173,95,304,393,459,0,1,0,bracket,tree,62,normalized,
clock,Sun Sat,colorblind_deuteranomaly,co_present,"[163, 271]",176,601,95,570,256,632,1,1,1,bracket,tree,62,normalized,
clock,9:00 AM,colorblind_deuteranomaly,co_present,"[226, 329]",244,730,95,653,408,808,1,1,1,bracket,tree,62,normalized,
clock,World Clock,colorblind_deuteranomaly,co_present,"[296, 983]",319,2181,221,2162,426,2202,1,1,1,bracket,tree,59,normalized,
clock,Timers,colorblind_deuteranomaly,co_present,"[500, 983]",540,2181,482,2162,596,2202,1,1,1,bracket,tree,57,normalized,
clock,Stopwatch,colorblind_deuteranomaly,co_present,"[700, 987]",756,2190,666,2162,845,2202,1,1,1,bracket,tree,59,normalized,
clock,Bedtime,colorblind_deuteranomaly,co_present,"[900, 983]",972,2181,900,2162,1042,2202,1,1,1,bracket,tree,59,normalized,
contacts,All contacts,baseline,co_present,"[209, 53]",225,117,142,226,342,279,0,1,0,bracket,tree,66,normalized,
contacts,Your info,baseline,co_present,"[262, 187]",283,415,221,389,346,431,1,1,1,bracket,tree,68,normalized,
contacts,Andres,baseline,co_present,"[271, 211]",292,468,221,431,365,494,1,1,1,bracket,tree,67,normalized,
contacts,No contacts yet,baseline,co_present,"[500, 668]",540,1482,317,1446,763,1530,1,1,1,bracket,tree,68,normalized,
contacts,Contacts,baseline,co_present,"[168, 982]",181,2179,110,2161,248,2203,1,1,1,bracket,tree,65,normalized,
contacts,Highlights,baseline,co_present,"[500, 976]",540,2165,463,2161,616,2203,1,1,1,bracket,tree,63,normalized,
contacts,Organize,baseline,co_present,"[833, 983]",899,2181,831,2161,968,2203,1,1,1,bracket,tree,65,normalized,
contacts,All contacts,elder_text_heavy,co_present,"[268, 114]",289,253,142,214,436,291,1,1,1,bracket,tree,66,normalized,
contacts,Your info,elder_text_heavy,co_present,"[288, 192]",311,426,221,389,400,448,1,1,1,bracket,tree,68,normalized,
contacts,Andres,elder_text_heavy,co_present,"[295, 222]",318,492,221,448,412,534,1,1,1,bracket,tree,68,normalized,
contacts,No contacts yet,elder_text_heavy,co_present,"[500, 672]",540,1491,289,1453,792,1549,1,1,1,bracket,tree,68,normalized,
contacts,Contacts,elder_text_heavy,co_present,"[167, 976]",180,2165,84,2147,275,2203,1,1,1,bracket,tree,65,normalized,
contacts,Highlights,elder_text_heavy,co_present,"[500, 976]",540,2165,434,2147,646,2203,1,1,1,bracket,tree,63,normalized,
contacts,Organize,elder_text_heavy,co_present,"[829, 976]",895,2165,805,2147,994,2203,1,1,1,bracket,tree,65,normalized,
contacts,All contacts,elder_zoom_heavy,co_present,"[238, 62]",257,136,162,258,394,318,0,1,0,bracket,tree,66,normalized,
contacts,Your info,elder_zoom_heavy,co_present,"[278, 102]",300,224,252,444,396,492,0,1,0,bracket,tree,68,normalized,
contacts,Andres,elder_zoom_heavy,co_present,"[285, 113]",307,248,252,492,415,564,0,1,0,bracket,tree,67,normalized,
contacts,No contacts yet,elder_zoom_heavy,co_present,"[500, 692]",540,1519,284,1482,796,1578,1,1,1,bracket,tree,68,normalized,
contacts,Contacts,elder_zoom_heavy,co_present,"[168, 978]",181,2147,101,2130,258,2178,1,1,1,bracket,tree,65,normalized,
contacts,Highlights,elder_zoom_heavy,co_present,"[500, 981]",540,2154,452,2130,627,2178,1,1,1,bracket,tree,64,normalized,
contacts,Organize,elder_zoom_heavy,co_present,"[831, 981]",897,2154,822,2130,977,2178,1,1,1,bracket,tree,65,normalized,
contacts,All contacts,elder_combo_max,co_present,"[326, 143]",352,311,176,260,584,366,1,1,1,bracket,tree,66,normalized,
contacts,Your info,elder_combo_max,co_present,"[341, 114]",368,248,273,483,523,567,0,1,0,bracket,tree,68,normalized,
contacts,Andres,elder_combo_max,co_present,"[376, 292]",406,635,273,567,538,684,1,1,1,bracket,tree,68,normalized,
contacts,No contacts yet,elder_combo_max,co_present,"[500, 735]",540,1600,199,1516,881,1645,1,1,1,bracket,tree,68,normalized,
contacts,Contacts,elder_combo_max,co_present,"[168, 974]",181,2120,46,2079,314,2157,1,1,1,bracket,tree,65,normalized,
contacts,Highlights,elder_combo_max,co_present,"[505, 974]",545,2120,390,2079,690,2157,1,1,1,bracket,tree,64,normalized,
contacts,Organize,elder_combo_max,co_present,"[829, 972]",895,2116,766,2079,1033,2157,1,1,1,bracket,tree,65,normalized,
contacts,All contacts,elder_combo_mid,co_present,"[300, 129]",324,283,162,241,527,336,1,1,1,bracket,tree,66,normalized,
contacts,Your info,elder_combo_mid,co_present,"[334, 222]",360,487,252,444,470,516,1,1,1,bracket,tree,68,normalized,
contacts,Andres,elder_combo_mid,co_present,"[319, 121]",344,265,252,516,486,620,0,1,0,bracket,tree,68,normalized,
contacts,No contacts yet,elder_combo_mid,co_present,"[500, 324]",540,711,242,1493,839,1605,0,1,0,bracket,tree,68,normalized,
contacts,Contacts,elder_combo_mid,co_present,"[168, 975]",181,2141,63,2111,297,2178,1,1,1,bracket,tree,65,normalized,
contacts,Highlights,elder_combo_mid,co_present,"[500, 977]",540,2145,409,2111,671,2178,1,1,1,bracket,tree,64,normalized,
contacts,Organize,elder_combo_mid,co_present,"[833, 975]",899,2141,784,2111,1016,2178,1,1,1,bracket,tree,65,normalized,
contacts,All contacts,colorblind_deuteranomaly,co_present,"[226, 114]",244,253,142,226,342,279,1,1,1,bracket,tree,66,normalized,
contacts,Your info,colorblind_deuteranomaly,co_present,"[243, 178]",262,395,221,389,346,431,1,1,1,bracket,tree,68,normalized,
contacts,Andres,colorblind_deuteranomaly,co_present,"[271, 208]",292,461,221,431,365,494,1,1,1,bracket,tree,67,normalized,
contacts,No contacts yet,colorblind_deuteranomaly,co_present,"[500, 671]",540,1488,317,1446,763,1530,1,1,1,bracket,tree,68,normalized,
contacts,Contacts,colorblind_deuteranomaly,co_present,"[168, 983]",181,2181,110,2161,248,2203,1,1,1,bracket,tree,65,normalized,
contacts,Highlights,colorblind_deuteranomaly,co_present,"[500, 977]",540,2168,463,2161,616,2203,1,1,1,bracket,tree,63,normalized,
contacts,Organize,colorblind_deuteranomaly,co_present,"[831, 974]",897,2161,831,2161,968,2203,1,1,1,bracket,tree,65,normalized,
dialer,Phone Number,baseline,co_present,"[500, 460]",540,1020,147,900,933,1044,1,1,1,bracket,tree,89,normalized,
dialer,1,baseline,co_present,"[173, 528]",186,1171,169,1093,203,1197,1,1,1,bracket,tree,92,normalized,
dialer,2,baseline,co_present,"[500, 528]",540,1171,518,1097,561,1201,1,1,1,bracket,tree,91,normalized,
dialer,ABC,baseline,co_present,"[500, 551]",540,1222,505,1201,574,1245,1,1,1,bracket,tree,92,normalized,
dialer,3,baseline,co_present,"[828, 520]",894,1153,870,1097,914,1201,1,1,1,bracket,tree,92,normalized,
dialer,DEF,baseline,co_present,"[826, 551]",892,1222,861,1201,924,1245,1,1,1,bracket,tree,93,normalized,
dialer,4,baseline,co_present,"[173, 603]",186,1338,163,1288,210,1392,1,1,1,bracket,tree,92,normalized,
dialer,GHI,baseline,co_present,"[173, 637]",186,1413,157,1392,216,1436,1,1,1,bracket,tree,93,normalized,
dialer,5,baseline,co_present,"[500, 614]",540,1362,516,1288,562,1392,1,1,1,bracket,tree,91,normalized,
dialer,JKL,baseline,co_present,"[500, 638]",540,1415,510,1392,569,1436,1,1,1,bracket,tree,89,normalized,
dialer,6,baseline,co_present,"[827, 614]",893,1362,869,1288,915,1392,1,1,1,bracket,tree,92,normalized,
dialer,MNO,baseline,co_present,"[826, 640]",892,1420,852,1392,933,1436,1,1,1,bracket,tree,93,normalized,
dialer,7,baseline,co_present,"[174, 701]",187,1555,166,1480,208,1584,1,1,1,bracket,tree,92,normalized,
dialer,PQRS,baseline,co_present,"[173, 724]",186,1606,142,1584,232,1628,1,1,1,bracket,tree,93,normalized,
dialer,8,baseline,co_present,"[500, 690]",540,1531,517,1480,562,1584,1,1,1,bracket,tree,83,normalized,
dialer,TUV,baseline,co_present,"[500, 724]",540,1606,507,1584,573,1628,1,1,1,bracket,tree,92,normalized,
dialer,9,baseline,co_present,"[893, 700]",964,1553,869,1480,915,1584,0,1,0,bracket,tree,92,normalized,
dialer,WXYZ,baseline,co_present,"[825, 728]",891,1615,846,1584,939,1628,1,1,1,bracket,tree,93,normalized,
dialer,∗,baseline,co_present,"[175, 787]",189,1746,168,1668,206,1780,1,1,1,bracket,tree,93,normalized,
dialer,0,baseline,co_present,"[500, 787]",540,1746,512,1672,567,1776,1,1,1,bracket,tree,91,normalized,
dialer,+,baseline,co_present,"[500, 816]",540,1810,529,1776,549,1820,1,1,1,bracket,tree,92,normalized,
dialer,#,baseline,co_present,"[827, 787]",893,1746,865,1672,921,1776,1,1,1,bracket,tree,93,normalized,
dialer,Call,baseline,co_present,"[500, 881]",540,1954,414,1871,666,2018,1,1,1,bracket,tree,94,normalized,
dialer,Home,baseline,co_present,"[167, 983]",180,2181,135,2161,224,2203,1,1,1,bracket,tree,92,normalized,
dialer,Keypad,baseline,co_present,"[500, 984]",540,2183,481,2161,597,2203,1,1,1,bracket,tree,90,normalized,
dialer,Voicemail,baseline,co_present,"[833, 983]",899,2181,826,2161,972,2203,1,1,1,bracket,tree,92,normalized,
dialer,Phone Number,elder_text_heavy,co_present,"[500, 205]",540,454,147,886,933,1030,0,1,0,bracket,tree,89,normalized,
dialer,1,elder_text_heavy,co_present,"[174, 520]",187,1153,169,1079,203,1183,1,1,1,bracket,tree,92,normalized,
dialer,2,elder_text_heavy,co_present,"[500, 521]",540,1156,518,1083,561,1187,1,1,1,bracket,tree,91,normalized,
dialer,ABC,elder_text_heavy,co_present,"[500, 555]",540,1231,505,1187,574,1231,1,1,1,bracket,tree,92,normalized,
dialer,3,elder_text_heavy,co_present,"[827, 521]",893,1156,870,1083,914,1187,1,1,1,bracket,tree,92,normalized,
dialer,DEF,elder_text_heavy,co_present,"[828, 545]",894,1209,861,1187,924,1231,1,1,1,bracket,tree,93,normalized,
dialer,4,elder_text_heavy,co_present,"[173, 608]",186,1349,163,1274,210,1378,1,1,1,bracket,tree,92,normalized,
dialer,GHI,elder_text_heavy,co_present,"[176, 631]",190,1400,157,1378,216,1422,1,1,1,bracket,tree,93,normalized,
dialer,5,elder_text_heavy,co_present,"[500, 608]",540,1349,516,1274,562,1378,1,1,1,bracket,tree,91,normalized,
dialer,JKL,elder_text_heavy,co_present,"[500, 636]",540,1411,510,1378,569,1422,1,1,1,bracket,tree,89,normalized,
dialer,6,elder_text_heavy,co_present,"[827, 608]",893,1349,869,1274,915,1378,1,1,1,bracket,tree,92,normalized,
dialer,MNO,elder_text_heavy,co_present,"[827, 633]",893,1404,852,1378,933,1422,1,1,1,bracket,tree,93,normalized,
dialer,7,elder_text_heavy,co_present,"[173, 694]",186,1540,166,1466,208,1570,1,1,1,bracket,tree,92,normalized,
dialer,PQRS,elder_text_heavy,co_present,"[173, 718]",186,1593,142,1570,232,1614,1,1,1,bracket,tree,93,normalized,
dialer,8,elder_text_heavy,co_present,"[500, 694]",540,1540,517,1466,562,1570,1,1,1,bracket,tree,83,normalized,
dialer,TUV,elder_text_heavy,co_present,"[500, 722]",540,1602,507,1570,573,1614,1,1,1,bracket,tree,92,normalized,
dialer,9,elder_text_heavy,co_present,"[827, 694]",893,1540,869,1466,915,1570,1,1,1,bracket,tree,92,normalized,
dialer,WXYZ,elder_text_heavy,co_present,"[828, 721]",894,1599,846,1570,939,1614,1,1,1,bracket,tree,93,normalized,
dialer,∗,elder_text_heavy,co_present,"[173, 781]",186,1733,168,1654,206,1766,1,1,1,bracket,tree,93,normalized,
dialer,0,elder_text_heavy,co_present,"[500, 781]",540,1733,512,1658,567,1762,1,1,1,bracket,tree,91,normalized,
dialer,+,elder_text_heavy,co_present,"[500, 807]",540,1790,529,1762,549,1806,1,1,1,bracket,tree,92,normalized,
dialer,#,elder_text_heavy,co_present,"[827, 781]",893,1733,865,1658,921,1762,1,1,1,bracket,tree,93,normalized,
dialer,Call,elder_text_heavy,co_present,"[500, 875]",540,1941,400,1857,681,2004,1,1,1,bracket,tree,94,normalized,
dialer,Home,elder_text_heavy,co_present,"[166, 978]",179,2170,118,2147,241,2203,1,1,1,bracket,tree,92,normalized,
dialer,Keypad,elder_text_heavy,co_present,"[500, 980]",540,2174,461,2147,618,2203,1,1,1,bracket,tree,90,normalized,
dialer,Voicemail,elder_text_heavy,co_present,"[833, 978]",899,2170,800,2147,1000,2203,1,1,1,bracket,tree,92,normalized,
dialer,Phone Number,elder_zoom_heavy,co_present,"[500, 164]",540,360,168,690,912,855,0,1,0,bracket,tree,93,normalized,
dialer,1,elder_zoom_heavy,co_present,"[174, 446]",187,979,168,911,207,1029,1,1,1,bracket,tree,93,normalized,
dialer,2,elder_zoom_heavy,co_present,"[500, 449]",540,986,514,916,564,1034,1,1,1,bracket,tree,88,normalized,
dialer,ABC,elder_zoom_heavy,co_present,"[500, 483]",540,1060,500,1034,579,1085,1,1,1,bracket,tree,95,normalized,
dialer,3,elder_zoom_heavy,co_present,"[826, 444]",892,975,866,916,916,1034,1,1,1,bracket,tree,93,normalized,
dialer,DEF,elder_zoom_heavy,co_present,"[826, 483]",892,1060,855,1034,928,1085,1,1,1,bracket,tree,95,normalized,
dialer,4,elder_zoom_heavy,co_present,"[174, 544]",187,1194,160,1135,214,1253,1,1,1,bracket,tree,93,normalized,
dialer,GHI,elder_zoom_heavy,co_present,"[174, 582]",187,1278,154,1253,221,1304,1,1,1,bracket,tree,95,normalized,
dialer,5,elder_zoom_heavy,co_present,"[500, 555]",540,1218,514,1135,566,1253,1,1,1,bracket,tree,92,normalized,
dialer,JKL,elder_zoom_heavy,co_present,"[500, 582]",540,1278,506,1253,574,1304,1,1,1,bracket,tree,92,normalized,
dialer,6,elder_zoom_heavy,co_present,"[824, 544]",889,1194,865,1135,918,1253,1,1,1,bracket,tree,93,normalized,
dialer,MNO,elder_zoom_heavy,co_present,"[826, 585]",892,1284,845,1253,938,1304,1,1,1,bracket,tree,95,normalized,
dialer,7,elder_zoom_heavy,co_present,"[175, 648]",189,1423,163,1354,211,1472,1,1,1,bracket,tree,93,normalized,
dialer,PQRS,elder_zoom_heavy,co_present,"[174, 682]",187,1497,136,1472,239,1523,1,1,1,bracket,tree,95,normalized,
dialer,8,elder_zoom_heavy,co_present,"[500, 644]",540,1414,514,1354,565,1472,1,1,1,bracket,tree,87,normalized,
dialer,TUV,elder_zoom_heavy,co_present,"[500, 682]",540,1497,502,1472,577,1523,1,1,1,bracket,tree,95,normalized,
dialer,9,elder_zoom_heavy,co_present,"[825, 644]",891,1414,865,1354,918,1472,1,1,1,bracket,tree,93,normalized,
dialer,WXYZ,elder_zoom_heavy,co_present,"[826, 682]",892,1497,839,1472,945,1523,1,1,1,bracket,tree,95,normalized,
dialer,∗,elder_zoom_heavy,co_present,"[174, 753]",187,1653,166,1568,209,1696,1,1,1,bracket,tree,93,normalized,
dialer,0,elder_zoom_heavy,co_present,"[500, 755]",540,1658,508,1573,571,1691,1,1,1,bracket,tree,92,normalized,
dialer,+,elder_zoom_heavy,co_present,"[500, 792]",540,1739,528,1691,551,1742,1,1,1,bracket,tree,95,normalized,
dialer,#,elder_zoom_heavy,co_present,"[826, 755]",892,1658,860,1573,924,1691,1,1,1,bracket,tree,93,normalized,
dialer,Call,elder_zoom_heavy,co_present,"[548, 861]",591,1890,396,1800,684,1968,1,1,1,bracket,tree,94,normalized,
dialer,Home,elder_zoom_heavy,co_present,"[167, 981]",180,2154,129,2130,230,2178,1,1,1,bracket,tree,92,normalized,
dialer,Keypad,elder_zoom_heavy,co_present,"[500, 981]",540,2154,475,2130,605,2178,1,1,1,bracket,tree,91,normalized,
dialer,Voicemail,elder_zoom_heavy,co_present,"[830, 971]",896,2132,817,2130,982,2178,1,1,1,bracket,tree,92,normalized,
dialer,Phone Number,elder_combo_max,co_present,"[500, 127]",540,276,182,518,898,697,0,1,0,bracket,tree,93,normalized,
dialer,1,elder_combo_max,co_present,"[175, 380]",189,827,167,758,209,885,1,1,1,bracket,tree,93,normalized,
dialer,2,elder_combo_max,co_present,"[500, 385]",540,838,513,764,566,891,1,1,1,bracket,tree,90,normalized,
dialer,ABC,elder_combo_max,co_present,"[500, 422]",540,918,497,891,582,945,1,1,1,bracket,tree,93,normalized,
dialer,3,elder_combo_max,co_present,"[824, 379]",889,825,863,764,917,891,1,1,1,bracket,tree,93,normalized,
dialer,DEF,elder_combo_max,co_present,"[824, 420]",889,914,851,891,930,945,1,1,1,bracket,tree,95,normalized,
dialer,4,elder_combo_max,co_present,"[175, 496]",189,1079,159,1001,217,1128,1,1,1,bracket,tree,93,normalized,
dialer,GHI,elder_combo_max,co_present,"[174, 530]",187,1153,152,1128,225,1182,1,1,1,bracket,tree,95,normalized,
dialer,5,elder_combo_max,co_present,"[500, 500]",540,1088,511,1001,567,1128,1,1,1,bracket,tree,92,normalized,
dialer,JKL,elder_combo_max,co_present,"[500, 531]",540,1156,503,1128,575,1182,1,1,1,bracket,tree,95,normalized,
dialer,6,elder_combo_max,co_present,"[825, 501]",891,1090,862,1001,919,1128,1,1,1,bracket,tree,93,normalized,
dialer,MNO,elder_combo_max,co_present,"[824, 531]",889,1156,841,1128,940,1182,1,1,1,bracket,tree,95,normalized,
dialer,7,elder_combo_max,co_present,"[175, 600]",189,1306,162,1238,214,1365,1,1,1,bracket,tree,93,normalized,
dialer,PQRS,elder_combo_max,co_present,"[175, 639]",189,1391,133,1365,244,1419,1,1,1,bracket,tree,95,normalized,
dialer,8,elder_combo_max,co_present,"[500, 598]",540,1301,511,1238,566,1365,1,1,1,bracket,tree,87,normalized,
dialer,TUV,elder_combo_max,co_present,"[500, 643]",540,1399,499,1365,579,1419,1,1,1,bracket,tree,95,normalized,
dialer,9,elder_combo_max,co_present,"[826, 602]",892,1310,862,1238,919,1365,1,1,1,bracket,tree,93,normalized,
dialer,WXYZ,elder_combo_max,co_present,"[825, 643]",891,1399,834,1365,947,1419,1,1,1,bracket,tree,95,normalized,
dialer,∗,elder_combo_max,co_present,"[175, 720]",189,1567,165,1470,212,1608,1,1,1,bracket,tree,93,normalized,
dialer,0,elder_combo_max,co_present,"[500, 720]",540,1567,506,1475,573,1602,1,1,1,bracket,tree,92,normalized,
dialer,+,elder_combo_max,co_present,"[500, 754]",540,1641,527,1602,552,1656,1,1,1,bracket,tree,95,normalized,
dialer,#,elder_combo_max,co_present,"[825, 715]",891,1556,856,1475,925,1602,1,1,1,bracket,tree,93,normalized,
dialer,Call,elder_combo_max,co_present,"[553, 836]",597,1820,360,1721,720,1903,1,1,1,bracket,tree,94,normalized,
dialer,Home,elder_combo_max,co_present,"[167, 973]",180,2118,93,2079,266,2157,1,1,1,bracket,tree,92,normalized,
dialer,Keypad,elder_combo_max,co_present,"[500, 974]",540,2120,429,2079,651,2157,1,1,1,bracket,tree,91,normalized,
dialer,Voicemail,elder_combo_max,co_present,"[831, 971]",897,2113,757,2079,1042,2157,1,1,1,bracket,tree,92,normalized,
dialer,Phone Number,elder_combo_mid,co_present,"[500, 351]",540,770,168,671,912,836,1,1,1,bracket,tree,93,normalized,
dialer,1,elder_combo_mid,co_present,"[175, 435]",189,955,168,892,207,1010,1,1,1,bracket,tree,93,normalized,
dialer,2,elder_combo_mid,co_present,"[500, 442]",540,970,514,897,564,1015,1,1,1,bracket,tree,88,normalized,
dialer,ABC,elder_combo_mid,co_present,"[500, 475]",540,1043,500,1015,579,1066,1,1,1,bracket,tree,93,normalized,
dialer,3,elder_combo_mid,co_present,"[826, 435]",892,955,866,897,916,1015,1,1,1,bracket,tree,93,normalized,
dialer,DEF,elder_combo_mid,co_present,"[826, 474]",892,1040,855,1015,928,1066,1,1,1,bracket,tree,95,normalized,
dialer,4,elder_combo_mid,co_present,"[174, 535]",187,1174,160,1116,214,1234,1,1,1,bracket,tree,93,normalized,
dialer,GHI,elder_combo_mid,co_present,"[174, 577]",187,1267,154,1234,221,1285,1,1,1,bracket,tree,95,normalized,
dialer,5,elder_combo_mid,co_present,"[500, 535]",540,1174,514,1116,566,1234,1,1,1,bracket,tree,92,normalized,
dialer,JKL,elder_combo_mid,co_present,"[500, 574]",540,1260,506,1234,574,1285,1,1,1,bracket,tree,92,normalized,
dialer,6,elder_combo_mid,co_present,"[826, 535]",892,1174,865,1116,918,1234,1,1,1,bracket,tree,93,normalized,
dialer,MNO,elder_combo_mid,co_present,"[826, 576]",892,1264,845,1234,938,1285,1,1,1,bracket,tree,95,normalized,
dialer,7,elder_combo_mid,co_present,"[174, 646]",187,1418,163,1335,211,1453,1,1,1,bracket,tree,93,normalized,
dialer,PQRS,elder_combo_mid,co_present,"[174, 674]",187,1480,136,1453,239,1504,1,1,1,bracket,tree,95,normalized,
dialer,8,elder_combo_mid,co_present,"[500, 646]",540,1418,514,1335,565,1453,1,1,1,bracket,tree,87,normalized,
dialer,TUV,elder_combo_mid,co_present,"[500, 679]",540,1491,502,1453,577,1504,1,1,1,bracket,tree,95,normalized,
dialer,9,elder_combo_mid,co_present,"[826, 633]",892,1390,865,1335,918,1453,1,1,1,bracket,tree,93,normalized,
dialer,WXYZ,elder_combo_mid,co_present,"[825, 673]",891,1477,839,1453,945,1504,1,1,1,bracket,tree,95,normalized,
dialer,∗,elder_combo_mid,co_present,"[175, 746]",189,1638,166,1549,209,1677,1,1,1,bracket,tree,93,normalized,
dialer,0,elder_combo_mid,co_present,"[500, 736]",540,1616,508,1554,571,1672,1,1,1,bracket,tree,92,normalized,
dialer,+,elder_combo_mid,co_present,"[500, 779]",540,1710,528,1672,551,1723,1,1,1,bracket,tree,95,normalized,
dialer,#,elder_combo_mid,co_present,"[826, 746]",892,1638,860,1554,924,1672,1,1,1,bracket,tree,93,normalized,
dialer,Call,elder_combo_mid,co_present,"[548, 850]",591,1866,377,1781,704,1949,1,1,1,bracket,tree,94,normalized,
dialer,Home,elder_combo_mid,co_present,"[167, 977]",180,2145,104,2111,255,2178,1,1,1,bracket,tree,92,normalized,
dialer,Keypad,elder_combo_mid,co_present,"[500, 978]",540,2147,443,2111,637,2178,1,1,1,bracket,tree,91,normalized,
