screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent,coord_space,image_sent_size
clock,Sun Sat,colorblind_deuteranomaly,co_present,"[175, 601]",175,601,95,570,256,632,1,1,1,bracket,tree,62,,
clock,9:00 AM,colorblind_deuteranomaly,co_present,"[251, 731]",251,731,95,653,408,808,1,1,1,bracket,tree,62,,
clock,World Clock,colorblind_deuteranomaly,co_present,"[324, 2183]",324,2183,221,2162,426,2202,1,1,1,bracket,tree,59,,
clock,Timers,colorblind_deuteranomaly,co_present,"[540, 2182]",540,2182,482,2162,596,2202,1,1,1,bracket,tree,57,,
clock,Stopwatch,colorblind_deuteranomaly,co_present,"[755, 2182]",755,2182,666,2162,845,2202,1,1,1,bracket,tree,59,,
clock,Bedtime,colorblind_deuteranomaly,co_present,"[971, 2182]",971,2182,900,2162,1042,2202,1,1,1,bracket,tree,59,,
contacts,All contacts,baseline,co_present,"[241, 253]",241,253,142,226,342,279,1,1,1,bracket,tree,66,,
contacts,Your info,baseline,co_present,"[282, 409]",282,409,221,389,346,431,1,1,1,bracket,tree,68,,
contacts,Andres,baseline,co_present,"[292, 462]",292,462,221,431,365,494,1,1,1,bracket,tree,67,,
contacts,No contacts yet,baseline,co_present,"[540, 1487]",540,1487,317,1446,763,1530,1,1,1,bracket,tree,68,,
contacts,Contacts,baseline,co_present,"[179, 2172]",179,2172,110,2161,248,2203,1,1,1,bracket,tree,65,,
contacts,Highlights,baseline,co_present,"[539, 2131]",539,2131,463,2161,616,2203,1,1,1,bracket,tree,63,,
contacts,Organize,baseline,co_present,"[899, 2181]",899,2181,831,2161,968,2203,1,1,1,bracket,tree,65,,
contacts,All contacts,elder_text_heavy,co_present,"[287, 251]",287,251,142,214,436,291,1,1,1,bracket,tree,66,,
contacts,Your info,elder_text_heavy,co_present,"[309, 415]",309,415,221,389,400,448,1,1,1,bracket,tree,68,,
contacts,Andres,elder_text_heavy,co_present,"[315, 490]",315,490,221,448,412,534,1,1,1,bracket,tree,68,,
contacts,No contacts yet,elder_text_heavy,co_present,"[540, 1502]",540,1502,289,1453,792,1549,1,1,1,bracket,tree,68,,
contacts,Contacts,elder_text_heavy,co_present,"[179, 2183]",179,2183,84,2147,275,2203,1,1,1,bracket,tree,65,,
contacts,Highlights,elder_text_heavy,co_present,"[540, 2145]",540,2145,434,2147,646,2203,1,1,1,bracket,tree,63,,
contacts,Organize,elder_text_heavy,co_present,"[900, 2175]",900,2175,805,2147,994,2203,1,1,1,bracket,tree,65,,
contacts,All contacts,elder_zoom_heavy,co_present,"[277, 288]",277,288,162,258,394,318,1,1,1,bracket,tree,66,,
contacts,Your info,elder_zoom_heavy,co_present,"[323, 468]",323,468,252,444,396,492,1,1,1,bracket,tree,68,,
contacts,Andres,elder_zoom_heavy,co_present,"[331, 527]",331,527,252,492,415,564,1,1,1,bracket,tree,67,,
contacts,No contacts yet,elder_zoom_heavy,co_present,"[540, 1529]",540,1529,284,1482,796,1578,1,1,1,bracket,tree,68,,
contacts,Contacts,elder_zoom_heavy,co_present,"[180, 2154]",180,2154,101,2130,258,2178,1,1,1,bracket,tree,65,,
contacts,Highlights,elder_zoom_heavy,co_present,"[540, 2154]",540,2154,452,2130,627,2178,1,1,1,bracket,tree,64,,
contacts,Organize,elder_zoom_heavy,co_present,"[900, 2153]",900,2153,822,2130,977,2178,1,1,1,bracket,tree,65,,
contacts,All contacts,elder_combo_max,co_present,"[389, 312]",389,312,176,260,584,366,1,1,1,bracket,tree,66,,
contacts,Your info,elder_combo_max,co_present,"[398, 525]",398,525,273,483,523,567,1,1,1,bracket,tree,68,,
contacts,Andres,elder_combo_max,co_present,"[404, 625]",404,625,273,567,538,684,1,1,1,bracket,tree,68,,
contacts,No contacts yet,elder_combo_max,co_present,"[540, 1571]",540,1571,199,1516,881,1645,1,1,1,bracket,tree,68,,
contacts,Contacts,elder_combo_max,co_present,"[180, 2117]",180,2117,46,2079,314,2157,1,1,1,bracket,tree,65,,
contacts,Highlights,elder_combo_max,co_present,"[540, 2020]",540,2020,390,2079,690,2157,0,1,0,bracket,tree,64,,
contacts,Organize,elder_combo_max,co_present,"[899, 2118]",899,2118,766,2079,1033,2157,1,1,1,bracket,tree,65,,
contacts,All contacts,elder_combo_mid,co_present,"[334, 288]",334,288,162,241,527,336,1,1,1,bracket,tree,66,,
contacts,Your info,elder_combo_mid,co_present,"[369, 480]",369,480,252,444,470,516,1,1,1,bracket,tree,68,,
contacts,Andres,elder_combo_mid,co_present,"[368, 566]",368,566,252,516,486,620,1,1,1,bracket,tree,68,,
contacts,No contacts yet,elder_combo_mid,co_present,"[540, 1546]",540,1546,242,1493,839,1605,1,1,1,bracket,tree,68,,
contacts,Contacts,elder_combo_mid,co_present,"[180, 2145]",180,2145,63,2111,297,2178,1,1,1,bracket,tree,65,,
contacts,Highlights,elder_combo_mid,co_present,"[540, 2144]",540,2144,409,2111,671,2178,1,1,1,bracket,tree,64,,
contacts,Organize,elder_combo_mid,co_present,"[900, 2144]",900,2144,784,2111,1016,2178,1,1,1,bracket,tree,65,,
contacts,All contacts,colorblind_deuteranomaly,co_present,"[241, 251]",241,251,142,226,342,279,1,1,1,bracket,tree,66,,
contacts,Your info,colorblind_deuteranomaly,co_present,"[293, 462]",293,462,221,389,346,431,0,1,0,bracket,tree,68,,
contacts,Andres,colorblind_deuteranomaly,co_present,"[292, 462]",292,462,221,431,365,494,1,1,1,bracket,tree,67,,
contacts,No contacts yet,colorblind_deuteranomaly,co_present,"[540, 1489]",540,1489,317,1446,763,1530,1,1,1,bracket,tree,68,,
contacts,Contacts,colorblind_deuteranomaly,co_present,"[179, 2130]",179,2130,110,2161,248,2203,0,1,0,bracket,tree,65,,
contacts,Highlights,colorblind_deuteranomaly,co_present,"[540, 2181]",540,2181,463,2161,616,2203,1,1,1,bracket,tree,63,,
contacts,Organize,colorblind_deuteranomaly,co_present,"[899, 2131]",899,2131,831,2161,968,2203,1,1,1,bracket,tree,65,,
dialer,Phone Number,baseline,co_present,"[540, 463]",540,463,147,900,933,1044,0,1,0,bracket,tree,89,,
dialer,1,baseline,co_present,"[187, 1143]",187,1143,169,1093,203,1197,1,1,1,bracket,tree,92,,
dialer,2,baseline,co_present,"[540, 1170]",540,1170,518,1097,561,1201,1,1,1,bracket,tree,91,,
dialer,ABC,baseline,co_present,"[539, 1222]",539,1222,505,1201,574,1245,1,1,1,bracket,tree,92,,
dialer,3,baseline,co_present,"[891, 1145]",891,1145,870,1097,914,1201,1,1,1,bracket,tree,92,,
dialer,DEF,baseline,co_present,"[891, 1201]",891,1201,861,1201,924,1245,1,1,1,bracket,tree,93,,
dialer,4,baseline,co_present,"[187, 1338]",187,1338,163,1288,210,1392,1,1,1,bracket,tree,92,,
dialer,GHI,baseline,co_present,"[186, 1414]",186,1414,157,1392,216,1436,1,1,1,bracket,tree,93,,
dialer,5,baseline,co_present,"[540, 1341]",540,1341,516,1288,562,1392,1,1,1,bracket,tree,91,,
dialer,JKL,baseline,co_present,"[539, 1413]",539,1413,510,1392,569,1436,1,1,1,bracket,tree,89,,
dialer,6,baseline,co_present,"[893, 1339]",893,1339,869,1288,915,1392,1,1,1,bracket,tree,92,,
dialer,MNO,baseline,co_present,"[892, 1414]",892,1414,852,1392,933,1436,1,1,1,bracket,tree,93,,
dialer,7,baseline,co_present,"[186, 1512]",186,1512,166,1480,208,1584,1,1,1,bracket,tree,92,,
dialer,PQRS,baseline,co_present,"[187, 1604]",187,1604,142,1584,232,1628,1,1,1,bracket,tree,93,,
dialer,8,baseline,co_present,"[540, 1528]",540,1528,517,1480,562,1584,1,1,1,bracket,tree,83,,
dialer,TUV,baseline,co_present,"[540, 1605]",540,1605,507,1584,573,1628,1,1,1,bracket,tree,92,,
dialer,9,baseline,co_present,"[892, 1555]",892,1555,869,1480,915,1584,1,1,1,bracket,tree,92,,
dialer,WXYZ,baseline,co_present,"[893, 1604]",893,1604,846,1584,939,1628,1,1,1,bracket,tree,93,,
dialer,∗,baseline,co_present,"[187, 1746]",187,1746,168,1668,206,1780,1,1,1,bracket,tree,93,,
dialer,0,baseline,co_present,"[539, 1746]",539,1746,512,1672,567,1776,1,1,1,bracket,tree,91,,
dialer,+,baseline,co_present,"[539, 1798]",539,1798,529,1776,549,1820,1,1,1,bracket,tree,92,,
dialer,#,baseline,co_present,"[893, 1746]",893,1746,865,1672,921,1776,1,1,1,bracket,tree,93,,
dialer,Call,baseline,co_present,"[540, 1943]",540,1943,414,1871,666,2018,1,1,1,bracket,tree,94,,
dialer,Home,baseline,co_present,"[180, 2136]",180,2136,135,2161,224,2203,1,1,1,bracket,tree,92,,
dialer,Keypad,baseline,co_present,"[540, 2183]",540,2183,481,2161,597,2203,1,1,1,bracket,tree,90,,
dialer,Voicemail,baseline,co_present,"[899, 2183]",899,2183,826,2161,972,2203,1,1,1,bracket,tree,92,,
dialer,Phone Number,elder_text_heavy,co_present,"[540, 456]",540,456,147,886,933,1030,0,1,0,bracket,tree,89,,
dialer,1,elder_text_heavy,co_present,"[187, 1132]",187,1132,169,1079,203,1183,1,1,1,bracket,tree,92,,
dialer,2,elder_text_heavy,co_present,"[540, 1132]",540,1132,518,1083,561,1187,1,1,1,bracket,tree,91,,
dialer,ABC,elder_text_heavy,co_present,"[539, 1209]",539,1209,505,1187,574,1231,1,1,1,bracket,tree,92,,
dialer,3,elder_text_heavy,co_present,"[891, 1132]",891,1132,870,1083,914,1187,1,1,1,bracket,tree,92,,
dialer,DEF,elder_text_heavy,co_present,"[892, 1209]",892,1209,861,1187,924,1231,1,1,1,bracket,tree,93,,
dialer,4,elder_text_heavy,co_present,"[187, 1326]",187,1326,163,1274,210,1378,1,1,1,bracket,tree,92,,
dialer,GHI,elder_text_heavy,co_present,"[187, 1399]",187,1399,157,1378,216,1422,1,1,1,bracket,tree,93,,
dialer,5,elder_text_heavy,co_present,"[540, 1327]",540,1327,516,1274,562,1378,1,1,1,bracket,tree,91,,
dialer,JKL,elder_text_heavy,co_present,"[539, 1400]",539,1400,510,1378,569,1422,1,1,1,bracket,tree,89,,
dialer,6,elder_text_heavy,co_present,"[892, 1327]",892,1327,869,1274,915,1378,1,1,1,bracket,tree,92,,
dialer,MNO,elder_text_heavy,co_present,"[892, 1399]",892,1399,852,1378,933,1422,1,1,1,bracket,tree,93,,
dialer,7,elder_text_heavy,co_present,"[188, 1487]",188,1487,166,1466,208,1570,1,1,1,bracket,tree,92,,
dialer,PQRS,elder_text_heavy,co_present,"[187, 1592]",187,1592,142,1570,232,1614,1,1,1,bracket,tree,93,,
dialer,8,elder_text_heavy,co_present,"[540, 1519]",540,1519,517,1466,562,1570,1,1,1,bracket,tree,83,,
dialer,TUV,elder_text_heavy,co_present,"[538, 1592]",538,1592,507,1570,573,1614,1,1,1,bracket,tree,92,,
dialer,9,elder_text_heavy,co_present,"[891, 1540]",891,1540,869,1466,915,1570,1,1,1,bracket,tree,92,,
dialer,WXYZ,elder_text_heavy,co_present,"[892, 1591]",892,1591,846,1570,939,1614,1,1,1,bracket,tree,93,,
dialer,∗,elder_text_heavy,co_present,"[187, 1732]",187,1732,168,1654,206,1766,1,1,1,bracket,tree,93,,
dialer,0,elder_text_heavy,co_present,"[540, 1730]",540,1730,512,1658,567,1762,1,1,1,bracket,tree,91,,
dialer,+,elder_text_heavy,co_present,"[539, 1810]",539,1810,529,1762,549,1806,1,1,1,bracket,tree,92,,
dialer,#,elder_text_heavy,co_present,"[891, 1710]",891,1710,865,1658,921,1762,1,1,1,bracket,tree,93,,
dialer,Call,elder_text_heavy,co_present,"[540, 1928]",540,1928,400,1857,681,2004,1,1,1,bracket,tree,94,,
dialer,Home,elder_text_heavy,co_present,"[180, 2144]",180,2144,118,2147,241,2203,1,1,1,bracket,tree,92,,
dialer,Keypad,elder_text_heavy,co_present,"[540, 2178]",540,2178,461,2147,618,2203,1,1,1,bracket,tree,90,,
dialer,Voicemail,elder_text_heavy,co_present,"[900, 2175]",900,2175,800,2147,1000,2203,1,1,1,bracket,tree,92,,
dialer,Phone Number,elder_zoom_heavy,co_present,"[540, 360]",540,360,168,690,912,855,0,1,0,bracket,tree,93,,
dialer,1,elder_zoom_heavy,co_present,"[188, 971]",188,971,168,911,207,1029,1,1,1,bracket,tree,93,,
dialer,2,elder_zoom_heavy,co_present,"[540, 973]",540,973,514,916,564,1034,1,1,1,bracket,tree,88,,
dialer,ABC,elder_zoom_heavy,co_present,"[540, 1059]",540,1059,500,1034,579,1085,1,1,1,bracket,tree,95,,
dialer,3,elder_zoom_heavy,co_present,"[891, 975]",891,975,866,916,916,1034,1,1,1,bracket,tree,93,,
dialer,DEF,elder_zoom_heavy,co_present,"[891, 1058]",891,1058,855,1034,928,1085,1,1,1,bracket,tree,95,,
dialer,4,elder_zoom_heavy,co_present,"[188, 1192]",188,1192,160,1135,214,1253,1,1,1,bracket,tree,93,,
dialer,GHI,elder_zoom_heavy,co_present,"[188, 1251]",188,1251,154,1253,221,1304,1,1,1,bracket,tree,95,,
dialer,5,elder_zoom_heavy,co_present,"[540, 1189]",540,1189,514,1135,566,1253,1,1,1,bracket,tree,92,,
dialer,JKL,elder_zoom_heavy,co_present,"[540, 1250]",540,1250,506,1253,574,1304,1,1,1,bracket,tree,92,,
dialer,6,elder_zoom_heavy,co_present,"[891, 1195]",891,1195,865,1135,918,1253,1,1,1,bracket,tree,93,,
dialer,MNO,elder_zoom_heavy,co_present,"[891, 1278]",891,1278,845,1253,938,1304,1,1,1,bracket,tree,95,,
dialer,7,elder_zoom_heavy,co_present,"[188, 1409]",188,1409,163,1354,211,1472,1,1,1,bracket,tree,93,,
dialer,PQRS,elder_zoom_heavy,co_present,"[188, 1497]",188,1497,136,1472,239,1523,1,1,1,bracket,tree,95,,
dialer,8,elder_zoom_heavy,co_present,"[540, 1409]",540,1409,514,1354,565,1472,1,1,1,bracket,tree,87,,
dialer,TUV,elder_zoom_heavy,co_present,"[540, 1497]",540,1497,502,1472,577,1523,1,1,1,bracket,tree,95,,
dialer,9,elder_zoom_heavy,co_present,"[890, 1409]",890,1409,865,1354,918,1472,1,1,1,bracket,tree,93,,
dialer,WXYZ,elder_zoom_heavy,co_present,"[892, 1497]",892,1497,839,1472,945,1523,1,1,1,bracket,tree,95,,
dialer,∗,elder_zoom_heavy,co_present,"[188, 1657]",188,1657,166,1568,209,1696,1,1,1,bracket,tree,93,,
dialer,0,elder_zoom_heavy,co_present,"[540, 1631]",540,1631,508,1573,571,1691,1,1,1,bracket,tree,92,,
dialer,+,elder_zoom_heavy,co_present,"[540, 1717]",540,1717,528,1691,551,1742,1,1,1,bracket,tree,95,,
dialer,#,elder_zoom_heavy,co_present,"[891, 1657]",891,1657,860,1573,924,1691,1,1,1,bracket,tree,93,,
dialer,Call,elder_zoom_heavy,co_present,"[540, 1886]",540,1886,396,1800,684,1968,1,1,1,bracket,tree,94,,
dialer,Home,elder_zoom_heavy,co_present,"[180, 2100]",180,2100,129,2130,230,2178,0,1,0,bracket,tree,92,,
dialer,Keypad,elder_zoom_heavy,co_present,"[540, 2154]",540,2154,475,2130,605,2178,1,1,1,bracket,tree,91,,
dialer,Voicemail,elder_zoom_heavy,co_present,"[900, 2154]",900,2154,817,2130,982,2178,1,1,1,bracket,tree,92,,
dialer,Phone Number,elder_combo_max,co_present,"[540, 275]",540,275,182,518,898,697,0,1,0,bracket,tree,93,,
dialer,1,elder_combo_max,co_present,"[189, 807]",189,807,167,758,209,885,1,1,1,bracket,tree,93,,
dialer,2,elder_combo_max,co_present,"[540, 824]",540,824,513,764,566,891,1,1,1,bracket,tree,90,,
dialer,ABC,elder_combo_max,co_present,"[540, 917]",540,917,497,891,582,945,1,1,1,bracket,tree,93,,
dialer,3,elder_combo_max,co_present,"[890, 828]",890,828,863,764,917,891,1,1,1,bracket,tree,93,,
dialer,DEF,elder_combo_max,co_present,"[891, 918]",891,918,851,891,930,945,1,1,1,bracket,tree,95,,
dialer,4,elder_combo_max,co_present,"[189, 1064]",189,1064,159,1001,217,1128,1,1,1,bracket,tree,93,,
dialer,GHI,elder_combo_max,co_present,"[189, 1155]",189,1155,152,1128,225,1182,1,1,1,bracket,tree,95,,
dialer,5,elder_combo_max,co_present,"[540, 1064]",540,1064,511,1001,567,1128,1,1,1,bracket,tree,92,,
dialer,JKL,elder_combo_max,co_present,"[539, 1128]",539,1128,503,1128,575,1182,1,1,1,bracket,tree,95,,
dialer,6,elder_combo_max,co_present,"[890, 1064]",890,1064,862,1001,919,1128,1,1,1,bracket,tree,93,,
dialer,MNO,elder_combo_max,co_present,"[890, 1129]",890,1129,841,1128,940,1182,1,1,1,bracket,tree,95,,
dialer,7,elder_combo_max,co_present,"[189, 1276]",189,1276,162,1238,214,1365,1,1,1,bracket,tree,93,,
dialer,PQRS,elder_combo_max,co_present,"[188, 1391]",188,1391,133,1365,244,1419,1,1,1,bracket,tree,95,,
dialer,8,elder_combo_max,co_present,"[540, 1301]",540,1301,511,1238,566,1365,1,1,1,bracket,tree,87,,
dialer,TUV,elder_combo_max,co_present,"[540, 1392]",540,1392,499,1365,579,1419,1,1,1,bracket,tree,95,,
dialer,9,elder_combo_max,co_present,"[890, 1291]",890,1291,862,1238,919,1365,1,1,1,bracket,tree,93,,
dialer,WXYZ,elder_combo_max,co_present,"[891, 1393]",891,1393,834,1365,947,1419,1,1,1,bracket,tree,95,,
dialer,∗,elder_combo_max,co_present,"[188, 1537]",188,1537,165,1470,212,1608,1,1,1,bracket,tree,93,,
dialer,0,elder_combo_max,co_present,"[539, 1524]",539,1524,506,1475,573,1602,1,1,1,bracket,tree,92,,
dialer,+,elder_combo_max,co_present,"[540, 1633]",540,1633,527,1602,552,1656,1,1,1,bracket,tree,95,,
dialer,#,elder_combo_max,co_present,"[890, 1538]",890,1538,856,1475,925,1602,1,1,1,bracket,tree,93,,
dialer,Call,elder_combo_max,co_present,"[540, 1808]",540,1808,360,1721,720,1903,1,1,1,bracket,tree,94,,
dialer,Home,elder_combo_max,co_present,"[180, 2059]",180,2059,93,2079,266,2157,0,1,0,bracket,tree,92,,
dialer,Keypad,elder_combo_max,co_present,"[540, 2118]",540,2118,429,2079,651,2157,1,1,1,bracket,tree,91,,
dialer,Voicemail,elder_combo_max,co_present,"[899, 2119]",899,2119,757,2079,1042,2157,1,1,1,bracket,tree,92,,
dialer,Phone Number,elder_combo_mid,co_present,"[540, 350]",540,350,168,671,912,836,0,1,0,bracket,tree,93,,
dialer,1,elder_combo_mid,co_present,"[188, 946]",188,946,168,892,207,1010,1,1,1,bracket,tree,93,,
dialer,2,elder_combo_mid,co_present,"[540, 981]",540,981,514,897,564,1015,1,1,1,bracket,tree,88,,
dialer,ABC,elder_combo_mid,co_present,"[540, 1040]",540,1040,500,1015,579,1066,1,1,1,bracket,tree,93,,
dialer,3,elder_combo_mid,co_present,"[890, 956]",890,956,866,897,916,1015,1,1,1,bracket,tree,93,,
dialer,DEF,elder_combo_mid,co_present,"[891, 1040]",891,1040,855,1015,928,1066,1,1,1,bracket,tree,95,,
dialer,4,elder_combo_mid,co_present,"[188, 1173]",188,1173,160,1116,214,1234,1,1,1,bracket,tree,93,,
dialer,GHI,elder_combo_mid,co_present,"[188, 1258]",188,1258,154,1234,221,1285,1,1,1,bracket,tree,95,,
dialer,5,elder_combo_mid,co_present,"[540, 1174]",540,1174,514,1116,566,1234,1,1,1,bracket,tree,92,,
dialer,JKL,elder_combo_mid,co_present,"[540, 1257]",540,1257,506,1234,574,1285,1,1,1,bracket,tree,92,,
dialer,6,elder_combo_mid,co_present,"[891, 1174]",891,1174,865,1116,918,1234,1,1,1,bracket,tree,93,,
dialer,MNO,elder_combo_mid,co_present,"[891, 1258]",891,1258,845,1234,938,1285,1,1,1,bracket,tree,95,,
dialer,7,elder_combo_mid,co_present,"[187, 1394]",187,1394,163,1335,211,1453,1,1,1,bracket,tree,93,,
dialer,PQRS,elder_combo_mid,co_present,"[187, 1479]",187,1479,136,1453,239,1504,1,1,1,bracket,tree,95,,
dialer,8,elder_combo_mid,co_present,"[540, 1395]",540,1395,514,1335,565,1453,1,1,1,bracket,tree,87,,
dialer,TUV,elder_combo_mid,co_present,"[540, 1478]",540,1478,502,1453,577,1504,1,1,1,bracket,tree,95,,
dialer,9,elder_combo_mid,co_present,"[892, 1394]",892,1394,865,1335,918,1453,1,1,1,bracket,tree,93,,
dialer,WXYZ,elder_combo_mid,co_present,"[891, 1477]",891,1477,839,1453,945,1504,1,1,1,bracket,tree,95,,
dialer,∗,elder_combo_mid,co_present,"[188, 1636]",188,1636,166,1549,209,1677,1,1,1,bracket,tree,93,,
dialer,0,elder_combo_mid,co_present,"[540, 1610]",540,1610,508,1554,571,1672,1,1,1,bracket,tree,92,,
dialer,+,elder_combo_mid,co_present,"[540, 1699]",540,1699,528,1672,551,1723,1,1,1,bracket,tree,95,,
dialer,#,elder_combo_mid,co_present,"[892, 1638]",892,1638,860,1554,924,1672,1,1,1,bracket,tree,93,,
dialer,Call,elder_combo_mid,co_present,"[540, 1863]",540,1863,377,1781,704,1949,1,1,1,bracket,tree,94,,
dialer,Home,elder_combo_mid,co_present,"[180, 2090]",180,2090,104,2111,255,2178,0,1,0,bracket,tree,92,,
dialer,Keypad,elder_combo_mid,co_present,"[540, 2144]",540,2144,443,2111,637,2178,1,1,1,bracket,tree,91,,
dialer,Voicemail,elder_combo_mid,co_present,"[900, 2140]",900,2140,776,2111,1024,2178,1,1,1,bracket,tree,92,,
dialer,Phone Number,colorblind_deuteranomaly,co_present,"[540, 463]",540,463,147,900,933,1044,0,1,0,bracket,tree,89,,
dialer,1,colorblind_deuteranomaly,co_present,"[186, 1145]",186,1145,169,1093,203,1197,1,1,1,bracket,tree,92,,
dialer,2,colorblind_deuteranomaly,co_present,"[540, 1145]",540,1145,518,1097,561,1201,1,1,1,bracket,tree,91,,
dialer,ABC,colorblind_deuteranomaly,co_present,"[539, 1224]",539,1224,505,1201,574,1245,1,1,1,bracket,tree,92,,
dialer,3,colorblind_deuteranomaly,co_present,"[893, 1149]",893,1149,870,1097,914,1201,1,1,1,bracket,tree,92,,
dialer,DEF,colorblind_deuteranomaly,co_present,"[892, 1223]",892,1223,861,1201,924,1245,1,1,1,bracket,tree,93,,
dialer,4,colorblind_deuteranomaly,co_present,"[187, 1339]",187,1339,163,1288,210,1392,1,1,1,bracket,tree,92,,
