screen,target_text,profile,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score
contacts,Your info,elder_zoom_heavy,"[298, 435]",298,435,252,444,396,492,1
contacts,Andres,elder_zoom_heavy,"[316, 492]",316,492,252,492,415,564,1
contacts,No contacts yet,elder_zoom_heavy,"[540, 1506]",540,1506,284,1482,796,1578,1
contacts,Contacts,elder_zoom_heavy,"[146, 2143]",146,2143,101,2130,258,2178,1
contacts,Highlights,elder_zoom_heavy,"[540, 2124]",540,2124,452,2130,627,2178,1
contacts,Organize,elder_zoom_heavy,"[900, 2144]",900,2144,822,2130,977,2178,1
contacts,All contacts,elder_combo_max,"[390, 315]",390,315,176,260,584,366,1
contacts,Your info,elder_combo_max,"[386, 491]",386,491,273,483,523,567,1
contacts,Andres,elder_combo_max,"[425, 607]",425,607,273,567,538,684,1
contacts,No contacts yet,elder_combo_max,"[490, 1694]",490,1694,199,1516,881,1645,0
contacts,Contacts,elder_combo_max,"[190, 2093]",190,2093,46,2079,314,2157,1
contacts,Highlights,elder_combo_max,"[540, 2058]",540,2058,390,2079,690,2157,0
contacts,Organize,elder_combo_max,"[871, 2078]",871,2078,766,2079,1033,2157,1
contacts,All contacts,elder_combo_rtl,"[338, 269]",338,269,162,241,527,336,1
contacts,Your info,elder_combo_rtl,"[323, 458]",323,458,252,444,470,516,1
contacts,Andres,elder_combo_rtl,"[361, 526]",361,526,252,516,486,620,1
contacts,No contacts yet,elder_combo_rtl,"[540, 1710]",540,1710,242,1493,839,1605,0
contacts,Contacts,elder_combo_rtl,"[166, 2134]",166,2134,63,2111,297,2178,1
contacts,Highlights,elder_combo_rtl,"[540, 2158]",540,2158,409,2111,671,2178,1
contacts,Organize,elder_combo_rtl,"[838, 2100]",838,2100,784,2111,1016,2178,1
contacts,All contacts,colorblind_deuteranomaly,"[231, 231]",231,231,142,226,342,279,1
contacts,Your info,colorblind_deuteranomaly,"[276, 391]",276,391,221,389,346,431,1
contacts,Andres,colorblind_deuteranomaly,"[293, 424]",293,424,221,431,365,494,1
contacts,No contacts yet,colorblind_deuteranomaly,"[540, 1536]",540,1536,317,1446,763,1530,1
contacts,Contacts,colorblind_deuteranomaly,"[165, 2154]",165,2154,110,2161,248,2203,1
contacts,Highlights,colorblind_deuteranomaly,"[540, 2173]",540,2173,463,2161,616,2203,1
contacts,Organize,colorblind_deuteranomaly,"[899, 2172]",899,2172,831,2161,968,2203,1
dialer,Phone Number,baseline,"[540, 393]",540,393,147,900,933,1044,0
dialer,1,baseline,"[172, 1077]",172,1077,169,1093,203,1197,1
dialer,2,baseline,"[540, 1143]",540,1143,518,1097,561,1201,1
dialer,ABC,baseline,"[540, 1129]",540,1129,505,1201,574,1245,0
dialer,3,baseline,"[891, 1082]",891,1082,870,1097,914,1201,1
dialer,DEF,baseline,"[823, 1128]",823,1128,861,1201,924,1245,0
dialer,4,baseline,"[186, 1362]",186,1362,163,1288,210,1392,1
dialer,GHI,baseline,"[186, 1307]",186,1307,157,1392,216,1436,0
dialer,5,baseline,"[539, 1314]",539,1314,516,1288,562,1392,1
dialer,JKL,baseline,"[540, 1310]",540,1310,510,1392,569,1436,0
dialer,6,baseline,"[889, 1245]",889,1245,869,1288,915,1392,0
dialer,MNO,baseline,"[824, 1305]",824,1305,852,1392,933,1436,0
dialer,7,baseline,"[173, 1413]",173,1413,166,1480,208,1584,0
dialer,PQRS,baseline,"[171, 1484]",171,1484,142,1584,232,1628,0
dialer,8,baseline,"[540, 1443]",540,1443,517,1480,562,1584,0
dialer,TUV,baseline,"[540, 1798]",540,1798,507,1584,573,1628,0
dialer,9,baseline,"[823, 1438]",823,1438,869,1480,915,1584,0
dialer,WXYZ,baseline,"[824, 1484]",824,1484,846,1584,939,1628,0
dialer,∗,baseline,"[171, 1611]",171,1611,168,1668,206,1780,0
dialer,0,baseline,"[540, 1597]",540,1597,512,1672,567,1776,0
dialer,+,baseline,"[540, 1844]",540,1844,529,1776,549,1820,1
dialer,#,baseline,"[891, 1607]",891,1607,865,1672,921,1776,0
dialer,Call,baseline,"[582, 1795]",582,1795,414,1871,666,2018,0
dialer,Home,baseline,"[165, 2170]",165,2170,135,2161,224,2203,1
dialer,Keypad,baseline,"[540, 2181]",540,2181,481,2161,597,2203,1
dialer,Voicemail,baseline,"[830, 2159]",830,2159,826,2161,972,2203,1
dialer,Phone Number,elder_text_heavy,"[540, 706]",540,706,147,886,933,1030,0
dialer,1,elder_text_heavy,"[172, 1055]",172,1055,169,1079,203,1183,1
dialer,2,elder_text_heavy,"[539, 1154]",539,1154,518,1083,561,1187,1
dialer,ABC,elder_text_heavy,"[499, 1116]",499,1116,505,1187,574,1231,0
dialer,3,elder_text_heavy,"[891, 1055]",891,1055,870,1083,914,1187,1
dialer,DEF,elder_text_heavy,"[824, 1115]",824,1115,861,1187,924,1231,0
dialer,4,elder_text_heavy,"[187, 1231]",187,1231,163,1274,210,1378,0
dialer,GHI,elder_text_heavy,"[173, 1294]",173,1294,157,1378,216,1422,0
dialer,5,elder_text_heavy,"[538, 1234]",538,1234,516,1274,562,1378,0
dialer,JKL,elder_text_heavy,"[499, 1291]",499,1291,510,1378,569,1422,0
dialer,6,elder_text_heavy,"[864, 1255]",864,1255,869,1274,915,1378,1
dialer,MNO,elder_text_heavy,"[825, 1289]",825,1289,852,1378,933,1422,0
dialer,7,elder_text_heavy,"[171, 1404]",171,1404,166,1466,208,1570,0
dialer,PQRS,elder_text_heavy,"[186, 1472]",186,1472,142,1570,232,1614,0
dialer,8,elder_text_heavy,"[540, 1546]",540,1546,517,1466,562,1570,1
dialer,TUV,elder_text_heavy,"[540, 1601]",540,1601,507,1570,573,1614,1
dialer,9,elder_text_heavy,"[890, 1437]",890,1437,869,1466,915,1570,1
dialer,WXYZ,elder_text_heavy,"[891, 1475]",891,1475,846,1570,939,1614,0
dialer,∗,elder_text_heavy,"[172, 1604]",172,1604,168,1654,206,1766,0
dialer,0,elder_text_heavy,"[540, 1596]",540,1596,512,1658,567,1762,0
dialer,+,elder_text_heavy,"[539, 1653]",539,1653,529,1762,549,1806,0
dialer,#,elder_text_heavy,"[824, 1601]",824,1601,865,1658,921,1762,0
dialer,Call,elder_text_heavy,"[587, 1781]",587,1781,400,1857,681,2004,0
dialer,Home,elder_text_heavy,"[133, 2178]",133,2178,118,2147,241,2203,1
dialer,Keypad,elder_text_heavy,"[539, 2158]",539,2158,461,2147,618,2203,1
dialer,Voicemail,elder_text_heavy,"[828, 2164]",828,2164,800,2147,1000,2203,1
dialer,Phone Number,elder_zoom_heavy,"[540, 332]",540,332,168,690,912,855,0
dialer,1,elder_zoom_heavy,"[175, 932]",175,932,168,911,207,1029,1
dialer,2,elder_zoom_heavy,"[537, 931]",537,931,514,916,564,1034,1
dialer,ABC,elder_zoom_heavy,"[539, 986]",539,986,500,1034,579,1085,0
dialer,3,elder_zoom_heavy,"[893, 932]",893,932,866,916,916,1034,1
dialer,DEF,elder_zoom_heavy,"[834, 1069]",834,1069,855,1034,928,1085,1
dialer,4,elder_zoom_heavy,"[185, 1128]",185,1128,160,1135,214,1253,1
dialer,GHI,elder_zoom_heavy,"[176, 1195]",176,1195,154,1253,221,1304,0
dialer,5,elder_zoom_heavy,"[540, 1138]",540,1138,514,1135,566,1253,1
dialer,JKL,elder_zoom_heavy,"[539, 1197]",539,1197,506,1253,574,1304,0
dialer,6,elder_zoom_heavy,"[893, 1122]",893,1122,865,1135,918,1253,1
dialer,MNO,elder_zoom_heavy,"[833, 1288]",833,1288,845,1253,938,1304,1
dialer,7,elder_zoom_heavy,"[176, 1339]",176,1339,163,1354,211,1472,1
dialer,PQRS,elder_zoom_heavy,"[176, 1411]",176,1411,136,1472,239,1523,0
dialer,8,elder_zoom_heavy,"[540, 1360]",540,1360,514,1354,565,1472,1
dialer,TUV,elder_zoom_heavy,"[539, 1512]",539,1512,502,1472,577,1523,1
dialer,9,elder_zoom_heavy,"[866, 1341]",866,1341,865,1354,918,1472,1
dialer,WXYZ,elder_zoom_heavy,"[894, 1510]",894,1510,839,1472,945,1523,1
dialer,∗,elder_zoom_heavy,"[175, 1548]",175,1548,166,1568,209,1696,1
dialer,0,elder_zoom_heavy,"[540, 1535]",540,1535,508,1573,571,1691,0
dialer,+,elder_zoom_heavy,"[538, 1604]",538,1604,528,1691,551,1742,0
dialer,#,elder_zoom_heavy,"[832, 1548]",832,1548,860,1573,924,1691,0
dialer,Call,elder_zoom_heavy,"[593, 1869]",593,1869,396,1800,684,1968,1
dialer,Home,elder_zoom_heavy,"[177, 2140]",177,2140,129,2130,230,2178,1
dialer,Keypad,elder_zoom_heavy,"[540, 2148]",540,2148,475,2130,605,2178,1
dialer,Voicemail,elder_zoom_heavy,"[837, 2138]",837,2138,817,2130,982,2178,1
dialer,Phone Number,elder_combo_max,"[540, 575]",540,575,182,518,898,697,1
dialer,1,elder_combo_max,"[177, 771]",177,771,167,758,209,885,1
dialer,2,elder_combo_max,"[507, 805]",507,805,513,764,566,891,1
dialer,ABC,elder_combo_max,"[541, 867]",541,867,497,891,582,945,1
dialer,3,elder_combo_max,"[896, 808]",896,808,863,764,917,891,1
dialer,DEF,elder_combo_max,"[839, 950]",839,950,851,891,930,945,1
dialer,4,elder_combo_max,"[177, 1002]",177,1002,159,1001,217,1128,1
dialer,GHI,elder_combo_max,"[177, 1084]",177,1084,152,1128,225,1182,0
dialer,5,elder_combo_max,"[541, 1107]",541,1107,511,1001,567,1128,1
dialer,JKL,elder_combo_max,"[540, 1183]",540,1183,503,1128,575,1182,1
dialer,6,elder_combo_max,"[896, 1092]",896,1092,862,1001,919,1128,1
dialer,MNO,elder_combo_max,"[835, 1182]",835,1182,841,1128,940,1182,1
dialer,7,elder_combo_max,"[177, 1294]",177,1294,162,1238,214,1365,1
dialer,PQRS,elder_combo_max,"[178, 1406]",178,1406,133,1365,244,1419,1
dialer,8,elder_combo_max,"[543, 1251]",543,1251,511,1238,566,1365,1
dialer,TUV,elder_combo_max,"[540, 1400]",540,1400,499,1365,579,1419,1
dialer,9,elder_combo_max,"[896, 1225]",896,1225,862,1238,919,1365,1
dialer,WXYZ,elder_combo_max,"[840, 1327]",840,1327,834,1365,947,1419,0
dialer,∗,elder_combo_max,"[178, 1591]",178,1591,165,1470,212,1608,1
dialer,0,elder_combo_max,"[542, 1453]",542,1453,506,1475,573,1602,0
dialer,+,elder_combo_max,"[540, 1664]",540,1664,527,1602,552,1656,1
dialer,#,elder_combo_max,"[896, 1510]",896,1510,856,1475,925,1602,1
dialer,Call,elder_combo_max,"[584, 1699]",584,1699,360,1721,720,1903,0
dialer,Home,elder_combo_max,"[137, 2110]",137,2110,93,2079,266,2157,1
dialer,Keypad,elder_combo_max,"[540, 2095]",540,2095,429,2079,651,2157,1
dialer,Voicemail,elder_combo_max,"[847, 2106]",847,2106,757,2079,1042,2157,1
dialer,Phone Number,elder_combo_rtl,"[540, 705]",540,705,168,671,912,836,1
dialer,1,elder_combo_rtl,"[175, 902]",175,902,168,892,207,1010,1
dialer,2,elder_combo_rtl,"[538, 892]",538,892,514,897,564,1015,1
dialer,ABC,elder_combo_rtl,"[540, 1045]",540,1045,500,1015,579,1066,1
dialer,3,elder_combo_rtl,"[892, 964]",892,964,866,897,916,1015,1
dialer,DEF,elder_combo_rtl,"[832, 968]",832,968,855,1015,928,1066,0
dialer,4,elder_combo_rtl,"[174, 1088]",174,1088,160,1116,214,1234,0
dialer,GHI,elder_combo_rtl,"[176, 1177]",176,1177,154,1234,221,1285,0
dialer,5,elder_combo_rtl,"[540, 1220]",540,1220,514,1116,566,1234,1
dialer,JKL,elder_combo_rtl,"[540, 1198]",540,1198,506,1234,574,1285,0
dialer,6,elder_combo_rtl,"[832, 1119]",832,1119,865,1116,918,1234,0
dialer,MNO,elder_combo_rtl,"[831, 1181]",831,1181,845,1234,938,1285,0
dialer,7,elder_combo_rtl,"[178, 1297]",178,1297,163,1335,211,1453,0
dialer,PQRS,elder_combo_rtl,"[186, 1486]",186,1486,136,1453,239,1504,1
dialer,8,elder_combo_rtl,"[503, 1317]",503,1317,514,1335,565,1453,1
dialer,TUV,elder_combo_rtl,"[540, 1481]",540,1481,502,1453,577,1504,1
dialer,9,elder_combo_rtl,"[891, 1394]",891,1394,865,1335,918,1453,1
dialer,WXYZ,elder_combo_rtl,"[894, 1479]",894,1479,839,1453,945,1504,1
dialer,∗,elder_combo_rtl,"[173, 1517]",173,1517,166,1549,209,1677,0
dialer,0,elder_combo_rtl,"[540, 1518]",540,1518,508,1554,571,1672,0
dialer,+,elder_combo_rtl,"[540, 1596]",540,1596,528,1672,551,1723,0
dialer,#,elder_combo_rtl,"[893, 1619]",893,1619,860,1554,924,1672,1
dialer,Call,elder_combo_rtl,"[592, 1902]",592,1902,377,1781,704,1949,1
dialer,Home,elder_combo_rtl,"[145, 2140]",145,2140,104,2111,255,2178,1
dialer,Keypad,elder_combo_rtl,"[540, 2080]",540,2080,443,2111,637,2178,0
dialer,Voicemail,elder_combo_rtl,"[840, 2115]",840,2115,776,2111,1024,2178,1
dialer,Phone Number,colorblind_deuteranomaly,"[540, 413]",540,413,147,900,933,1044,0
dialer,1,colorblind_deuteranomaly,"[173, 1191]",173,1191,169,1093,203,1197,1
dialer,2,colorblind_deuteranomaly,"[540, 1086]",540,1086,518,1097,561,1201,1
dialer,ABC,colorblind_deuteranomaly,"[499, 1231]",499,1231,505,1201,574,1245,1
dialer,3,colorblind_deuteranomaly,"[891, 1172]",891,1172,870,1097,914,1201,1
dialer,DEF,colorblind_deuteranomaly,"[822, 1128]",822,1128,861,1201,924,1245,0
dialer,4,colorblind_deuteranomaly,"[172, 1235]",172,1235,163,1288,210,1392,0
dialer,GHI,colorblind_deuteranomaly,"[185, 1312]",185,1312,157,1392,216,1436,0
dialer,5,colorblind_deuteranomaly,"[540, 1260]",540,1260,516,1288,562,1392,1
dialer,JKL,colorblind_deuteranomaly,"[540, 1306]",540,1306,510,1392,569,1436,0
dialer,6,colorblind_deuteranomaly,"[893, 1236]",893,1236,869,1288,915,1392,0
dialer,MNO,colorblind_deuteranomaly,"[824, 1414]",824,1414,852,1392,933,1436,1
dialer,7,colorblind_deuteranomaly,"[172, 1438]",172,1438,166,1480,208,1584,0
dialer,PQRS,colorblind_deuteranomaly,"[171, 1604]",171,1604,142,1584,232,1628,1
dialer,8,colorblind_deuteranomaly,"[540, 1435]",540,1435,517,1480,562,1584,0
dialer,TUV,colorblind_deuteranomaly,"[540, 1658]",540,1658,507,1584,573,1628,1
dialer,9,colorblind_deuteranomaly,"[892, 1511]",892,1511,869,1480,915,1584,1
dialer,WXYZ,colorblind_deuteranomaly,"[825, 1482]",825,1482,846,1584,939,1628,0
dialer,∗,colorblind_deuteranomaly,"[173, 1608]",173,1608,168,1668,206,1780,0
dialer,0,colorblind_deuteranomaly,"[539, 1588]",539,1588,512,1672,567,1776,0
dialer,+,colorblind_deuteranomaly,"[539, 1808]",539,1808,529,1776,549,1820,1
dialer,#,colorblind_deuteranomaly,"[825, 1613]",825,1613,865,1672,921,1776,0
dialer,Call,colorblind_deuteranomaly,"[546, 1807]",546,1807,414,1871,666,2018,0
dialer,Home,colorblind_deuteranomaly,"[144, 2187]",144,2187,135,2161,224,2203,1
dialer,Keypad,colorblind_deuteranomaly,"[540, 2144]",540,2144,481,2161,597,2203,1
dialer,Voicemail,colorblind_deuteranomaly,"[830, 2178]",830,2178,826,2161,972,2203,1
gmail,Primary,baseline,"[84, 246]",84,246,42,226,175,279,1
gmail,Tap a sender image to select that conversation.,baseline,"[451, 368]",451,368,210,307,773,494,1
gmail,Dismiss,baseline,"[900, 422]",900,422,786,330,1017,470,1
gmail,Welcome to your new Inbox,baseline,"[333, 550]",333,550,63,559,1017,622,1
gmail,Mail categories group messages of the same type for reading all at once. You can enable and disable categories in settings. Learn more,baseline,"[336, 659]",336,659,63,633,1017,799,1
gmail,Social,baseline,"[232, 827]",232,827,179,864,909,924,0
gmail,Promotions,baseline,"[281, 1053]",281,1053,179,969,909,1029,1
gmail,OK,baseline,"[111, 1047]",111,1047,42,1063,221,1191,1
gmail,Change categories,baseline,"[469, 1046]",469,1046,242,1063,666,1191,1
gmail,"Unread, , , Google’s Find Hub, , Your Android device will soon join the Find Hub network, , Find Hub network You can use Find Hub to locate devices when they're connected to the internet. The Find Hub network can help locate devices, even if they're offline. It can also help find, , ,  at 3:02 PM",baseline,"[494, 1251]",494,1251,21,1235,1059,1482,1
gmail,Google’s Find Hub,baseline,"[487, 1208]",487,1208,210,1277,829,1330,0
gmail,3:02 PM,baseline,"[873, 1383]",873,1383,829,1287,1017,1327,0
gmail,Your Android device will soon join the Find Hub network,baseline,"[490, 1265]",490,1265,210,1338,933,1385,0
gmail,"Find Hub network You can use Find Hub to locate devices when they're connected to the internet. The Find Hub network can help locate devices, even if they're offline. It can also help find",baseline,"[491, 1305]",491,1305,210,1393,933,1440,0
gmail,"Unread, , , Google Play, , Your new privacy settings on Play, , Hello Andres, Now that you've added your account to your device, we'd like to share more information on how to manage your privacy settings on Play. We've updated settings that manage, , ,  on Jul 23",baseline,"[483, 1483]",483,1483,21,1486,1059,1733,1
gmail,Google Play,baseline,"[338, 1447]",338,1447,210,1528,861,1581,0
gmail,Your new privacy settings on Play,baseline,"[488, 1494]",488,1494,210,1589,933,1636,0
gmail,"Hello Andres, Now that you've added your account to your device, we'd like to share more information on how to manage your privacy settings on Play. We've updated settings that manage",baseline,"[491, 1541]",491,1541,210,1644,933,1691,0
gmail,"Unread, , , Google, , Security alert, , A new sign-in on Android anfebladi5@gmail.com We noticed a new sign-in to your Google Account on a Android device. If this was you, you don't need to do anything. If not, we'll help you secure, , ,  on Jul 23",baseline,"[497, 1719]",497,1719,21,1737,1059,1984,1
gmail,Security alert,baseline,"[336, 1963]",336,1963,210,1840,933,1887,0
gmail,"A new sign-in on Android anfebladi5@gmail.com We noticed a new sign-in to your Google Account on a Android device. If this was you, you don't need to do anything. If not, we'll help you secure",baseline,"[479, 1724]",479,1724,210,1895,933,1942,0
gmail,"Unread, , , Google, , Andres, review your Google Account settings, , Hi Andres, Welcome to Google on your new PC. Here are a few of tips to get you started. ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌, , ,  on Jul 21",baseline,"[392, 1992]",392,1992,21,1988,1059,2235,1
gmail,Jul 21,baseline,"[891, 2179]",891,2179,865,2040,1017,2080,0
gmail,"Andres, review your Google Account settings",baseline,"[464, 1772]",464,1772,210,2091,933,2138,0
gmail,"Hi Andres, Welcome to Google on your new PC. Here are a few of tips to get you started. ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌",baseline,"[498, 1485]",498,1485,210,2146,933,2193,0
gmail,Compose,baseline,"[814, 1823]",814,1823,662,1904,1017,2051,0
gmail,Primary,elder_text_heavy,"[152, 262]",152,262,42,214,236,291,1
gmail,Tap a sender image to select that conversation.,elder_text_heavy,"[363, 425]",363,425,210,307,729,606,1
gmail,Dismiss,elder_text_heavy,"[863, 476]",863,476,742,374,1017,539,1
gmail,Welcome to your new Inbox,elder_text_heavy,"[415, 656]",415,656,63,671,1017,757,1
gmail,Mail categories group messages of the same type for reading all at once. You can enable and disable categories in settings. Learn more,elder_text_heavy,"[490, 847]",490,847,63,768,1017,1074,1
gmail,Social,elder_text_heavy,"[251, 1084]",251,1084,179,1126,909,1213,0
gmail,Promotions,elder_text_heavy,"[283, 1175]",283,1175,179,1231,909,1318,0
gmail,OK,elder_text_heavy,"[120, 1304]",120,1304,42,1338,221,1491,0
gmail,Change categories,elder_text_heavy,"[507, 1308]",507,1308,242,1338,822,1491,0
gmail,"Unread, , , Google’s Find Hub, , Your Android device will soon join the Find Hub network, , Find Hub network You can use Find Hub to locate devices when they're connected to the internet. The Find Hub network can help locate devices, even if they're offline. It can also help find, , ,  at 3:02 PM",elder_text_heavy,"[523, 1555]",523,1555,21,1535,1059,1840,1
gmail,Google’s Find Hub,elder_text_heavy,"[390, 1702]",390,1702,210,1577,783,1648,0
gmail,3:02 PM,elder_text_heavy,"[885, 1694]",885,1694,783,1589,1017,1645,0
gmail,Your Android device will soon join the Find Hub network,elder_text_heavy,"[505, 1564]",505,1564,210,1656,933,1723,0
gmail,"Find Hub network You can use Find Hub to locate devices when they're connected to the internet. The Find Hub network can help locate devices, even if they're offline. It can also help find",elder_text_heavy,"[524, 1660]",524,1660,210,1731,933,1798,0
gmail,"Unread, , , Google Play, , Your new privacy settings on Play, , Hello Andres, Now that you've added your account to your device, we'd like to share more information on how to manage your privacy settings on Play. We've updated settings that manage, , ,  on Jul 23",elder_text_heavy,"[500, 1920]",500,1920,21,1844,1059,2149,1
gmail,Google Play,elder_text_heavy,"[344, 1782]",344,1782,210,1886,828,1957,0
gmail,Your new privacy settings on Play,elder_text_heavy,"[517, 1849]",517,1849,210,1965,933,2032,0
gmail,"Hello Andres, Now that you've added your account to your device, we'd like to share more information on how to manage your privacy settings on Play. We've updated settings that manage",elder_text_heavy,"[524, 1922]",524,1922,210,2040,933,2107,0
gmail,"Unread, , , Google, , Security alert, , A new sign-in on Android anfebladi5@gmail.com We noticed a new sign-in to your Google Account on a Android device. If this was you, you don't need to do anything. If not, we'll help you secure, , ,  on Jul 23",elder_text_heavy,"[-1, -1]",-1,-1,21,2153,1059,2282,0
gmail,Security alert,elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
gmail,"A new sign-in on Android anfebladi5@gmail.com We noticed a new sign-in to your Google Account on a Android device. If this was you, you don't need to do anything. If not, we'll help you secure",elder_text_heavy,[OFF-SCREEN],-1,-1,,,,,0
